"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
UT,49,Alpine,city,"=""00540""",291,0,291,"634,450",55,"43,238",160,"242,350",0,27,29,278,"1,024,650",0,"10,784",239,0,56,159,130,0,186,76,0,111,36,52,52,37,23,21,26,0,20,0
UT,49,Altamont,town,"=""00760""",5,0,5,"9,424",1,"1,071",1,"3,443",0,0,0,5,"16,985",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Amalga,town,"=""01090""",31,0,31,"76,966",11,"9,374",22,"39,088",1,2,4,30,"140,522",1,856,28,0,7,14,17,0,21,9,0,9,1,3,4,3,4,3,4,3,6,0
UT,49,American Fork,city,"=""01310""","1,375",0,"1,375","3,072,371",435,"344,374",873,"1,421,138",42,109,140,"1,324","5,387,491",52,"52,067","1,177",0,318,752,594,30,848,439,0,423,102,191,216,148,129,138,119,125,183,25
UT,49,Aneth,CDP,"=""01530""",5,0,5,"14,699",1,"1,798",4,"4,838",0,0,0,5,"26,413",0,0,5,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Annabella,town,"=""01750""",89,0,89,"202,497",24,"25,332",61,"98,540",1,2,3,85,"362,381",0,"1,893",76,0,14,22,46,2,54,18,0,32,5,8,8,5,4,3,4,4,6,0
UT,49,Apple Valley,town,"=""01905""",48,0,48,"124,997",15,"11,452",32,"53,845",1,2,4,46,"207,664",2,"1,306",42,0,16,23,23,2,29,16,0,13,3,6,8,6,6,4,4,4,5,0
UT,49,Aurora,city,"=""02740""",121,0,121,"277,611",40,"33,114",81,"124,167",0,0,0,119,"533,084",0,"1,055",108,0,17,51,66,0,69,46,0,12,5,9,13,7,0,0,0,5,7,0
UT,49,Avon,CDP,"=""02960""",23,0,23,"47,725",2,"4,097",13,"19,321",0,0,0,23,"78,249",0,"1,130",21,0,0,12,11,0,15,7,0,9,0,0,5,0,0,0,0,0,0,0
UT,49,Ballard,town,"=""03345""",51,0,51,"116,673",18,"14,578",33,"49,452",2,2,2,50,"222,787",0,"1,358",45,0,22,18,32,0,23,23,0,10,4,8,10,6,5,4,5,5,5,0
UT,49,Bear River City,town,"=""03950""",76,0,76,"149,104",31,"27,257",46,"73,490",0,0,0,69,"305,832",0,"7,136",61,0,0,44,30,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Beaver,city,"=""04060""",246,0,246,"616,145",80,"67,006",156,"243,042",0,0,0,240,"1,050,019",0,"9,052",210,0,42,86,154,0,123,103,0,63,17,28,53,25,24,24,19,24,25,0
UT,49,Benjamin,CDP,"=""04720""",81,1,81,"195,569",33,"26,628",58,"97,556",3,7,8,79,"354,123",2,"1,720",73,0,23,41,39,2,51,26,0,23,5,8,11,8,8,8,9,8,14,2
UT,49,Benson,CDP,"=""05050""",104,1,104,"240,712",34,"27,306",68,"110,549",3,9,11,100,"433,587",2,"3,565",91,0,26,47,53,2,63,35,0,27,5,13,16,11,11,10,11,10,15,0
UT,49,Beryl Junction,CDP,"=""05380""",7,0,7,"18,193",2,"1,551",2,"9,060",0,0,0,6,"24,212",0,"1,350",5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Bicknell,town,"=""05490""",14,0,14,"33,704",2,"1,070",8,"11,824",0,0,0,13,"55,508",0,156,12,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Big Water,town,"=""05534""",37,0,37,"75,554",10,"7,805",19,"29,693",0,0,2,34,"128,686",2,"1,383",31,0,13,17,17,3,23,10,0,10,4,5,8,3,4,3,3,3,3,0
UT,49,Blanding,city,"=""06370""",257,0,257,"657,598",82,"59,120",174,"273,903",0,0,0,251,"1,126,933",0,"5,467",225,0,101,117,120,19,144,96,0,49,33,32,43,26,25,23,23,22,27,0
UT,49,Bluebell,CDP,"=""06590""",16,0,16,"44,503",2,"1,583",7,"24,037",0,0,0,7,"83,615",0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Bluff,CDP,"=""06700""",126,0,126,"277,314",33,"24,694",69,"91,077",0,0,0,121,"444,900",0,"2,811",99,0,45,40,60,25,79,35,0,6,4,4,5,3,3,3,3,3,3,0
UT,49,Bluffdale,city,"=""06810""",371,0,371,"847,828",127,"106,378",236,"366,306",18,27,38,356,"1,459,310",15,"14,151",315,0,84,195,170,6,226,121,0,113,29,42,61,36,42,38,40,34,46,0
UT,49,Boulder,town,"=""07470""",23,0,23,"45,804",4,"2,634",7,"11,384",0,0,0,22,"60,378",0,362,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Bountiful,city,"=""07690""","2,361",29,"2,361","5,201,974",704,"573,027","1,414","2,090,065",106,174,205,"2,287","9,092,435",71,"59,961","2,037",0,641,"1,373",900,70,"1,270",870,0,546,230,337,383,240,227,240,214,188,233,26
UT,49,Brigham City,city,"=""08460""","1,397",0,"1,397","3,238,019",537,"437,581",923,"1,385,431",39,81,111,"1,366","5,875,456",31,"23,061","1,229",0,448,774,576,47,710,606,0,264,114,186,207,130,139,126,163,133,181,18
UT,49,Bryce Canyon City,town,"=""08787""",6,0,6,"50,333",1,"5,473",3,"16,383",0,0,0,6,"87,410",0,314,6,0,0,3,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
UT,49,Cannonville,town,"=""10330""",6,0,6,"12,654",1,"1,003",3,"4,959",0,0,0,5,"21,496",0,273,5,0,0,3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
UT,49,Carbonville,CDP,"=""10440""",103,0,103,"244,798",25,"20,743",62,"81,641",2,2,3,100,"409,426",2,"1,785",87,0,45,34,64,4,68,29,0,19,11,17,21,15,10,4,8,4,8,0
UT,49,Castle Dale,city,"=""10660""",147,0,147,"301,860",48,"42,620",81,"132,095",0,0,0,145,"567,446",0,646,123,0,38,47,96,0,100,32,0,36,0,5,31,0,0,0,0,0,6,0
UT,49,Castle Valley,town,"=""11000""",36,0,36,"79,089",10,"7,536",20,"26,601",1,1,2,34,"128,356",3,"2,321",30,0,14,20,14,2,23,10,0,9,3,7,8,5,4,3,3,2,2,0
UT,49,Cedar City,city,"=""11320""","2,460",16,"2,460","5,971,919",623,"479,779","1,537","2,475,834",67,153,214,"2,387","10,063,723",60,"65,245","2,176",0,735,"1,258","1,025",157,"1,440",816,0,628,258,355,425,312,237,214,205,185,225,16
UT,49,Cedar Fort,town,"=""11430""",9,0,9,"20,270",4,"3,289",6,"10,677",0,0,0,9,"41,333",0,0,9,0,4,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Cedar Hills,city,"=""11440""",477,4,477,"1,139,244",163,"130,299",318,"512,806",15,38,47,462,"1,954,744",16,"19,142",423,0,126,264,204,9,300,151,0,147,35,56,72,47,49,51,49,50,63,6
UT,49,Centerfield,town,"=""11870""",90,0,90,"254,438",29,"19,994",68,"116,642",0,0,0,87,"418,600",0,"4,769",73,0,20,35,55,0,58,31,0,29,0,0,0,0,0,0,0,0,0,0
UT,49,Centerville,city,"=""11980""",695,0,695,"1,412,979",216,"191,006",390,"572,126",22,62,63,664,"2,498,824",30,"24,458",576,0,146,417,265,0,430,216,0,182,73,100,107,60,65,52,77,62,89,0
UT,49,Central,CDP,"=""12200""",45,0,45,"82,797",10,"16,229",24,"25,527",0,0,0,44,"136,125",0,279,39,0,0,0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Central Valley,town,"=""12260""",31,0,31,"70,671",10,"8,338",20,"30,608",0,0,1,30,"123,645",0,371,27,0,8,13,16,1,18,11,0,9,1,5,6,3,1,1,1,3,4,0
UT,49,Charleston,town,"=""12420""",32,0,32,"73,721",12,"9,587",21,"32,928",2,2,3,31,"131,183",1,"1,804",27,0,9,14,18,0,19,11,0,9,2,3,5,4,3,3,3,3,4,1
UT,49,Circleville,town,"=""12970""",31,0,31,"85,298",4,"2,828",9,"27,855",0,0,0,28,"106,771",0,"3,635",26,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Clarkston,town,"=""13190""",37,0,37,"78,932",8,"10,350",23,"30,611",0,0,0,36,"135,152",0,334,32,0,0,19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,49,Clawson,town,"=""13300""",7,0,7,"15,386",2,"1,530",4,"7,698",0,0,0,7,"28,557",0,183,6,0,2,2,5,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0
UT,49,Clearfield,city,"=""13850""","2,628",26,"2,628","6,484,038","1,014","813,434","1,845","2,832,814",162,197,219,"2,592","12,391,574",36,"32,808","2,408",0,814,"1,532",947,128,"1,321","1,145",0,396,152,284,350,269,285,310,284,266,334,32
