"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MN,27,Ada,city,"=""00172""",129,0,129,"302,734",34,"25,380",72,"105,946",0,0,0,124,"523,617",0,"3,395",110,0,41,60,67,0,70,46,0,33,0,22,22,0,0,0,0,0,0,0
MN,27,Adams,city,"=""00190""",41,0,41,"77,801",5,"7,679",20,"22,962",0,0,0,36,"130,619",0,"6,394",30,0,0,13,25,0,28,0,0,13,0,0,0,0,0,0,0,0,0,0
MN,27,Adrian,city,"=""00262""",86,0,86,"173,253",24,"19,816",43,"56,764",0,0,0,80,"333,868",0,"6,793",63,0,18,18,66,0,57,22,0,35,0,0,17,0,0,0,0,0,0,0
MN,27,Afton,city,"=""00316""",61,0,61,"81,243",9,"8,532",21,"25,514",0,0,0,56,"156,446",0,"2,946",46,0,0,34,24,0,31,22,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Aitkin,city,"=""00460""",154,0,154,"319,014",35,"25,672",73,"101,686",10,7,9,144,"531,646",10,"6,543",126,0,44,62,83,8,95,48,0,40,24,27,27,22,15,12,12,9,6,0
MN,27,Akeley,city,"=""00496""",28,0,28,"57,888",7,"4,304",15,"21,590",0,0,0,27,"100,189",0,691,24,0,9,12,14,0,15,10,0,8,0,5,5,0,0,0,0,0,0,0
MN,27,Albany,city,"=""00622""",140,0,140,"275,133",49,"41,663",76,"111,700",15,0,16,125,"524,116",15,"15,343",105,0,30,50,86,0,90,47,0,54,16,23,17,0,0,16,15,0,18,0
MN,27,Albert Lea,city,"=""00694""","1,593",0,"1,593","3,447,472",455,"352,600",896,"1,131,128",96,48,95,"1,547","6,141,381",46,"42,698","1,298",0,379,469,995,129,"1,095",405,0,233,187,293,300,179,154,130,151,110,79,0
MN,27,Albertville,city,"=""00730""",332,0,332,"718,582",130,"108,481",199,"271,259",44,33,45,314,"1,338,614",18,"18,305",283,0,82,168,155,0,203,120,0,81,26,31,51,33,32,44,42,40,27,0
MN,27,Alden,city,"=""00838""",35,0,35,"72,133",9,"8,009",18,"27,145",0,0,0,31,"128,054",0,"2,743",26,0,9,10,23,0,27,0,0,14,0,0,0,0,0,0,0,0,0,0
MN,27,Alexandria,city,"=""00928""",801,0,801,"1,557,011",198,"144,468",403,"500,379",83,36,80,759,"2,690,509",41,"41,295",653,0,215,264,438,98,486,247,0,174,120,145,155,85,75,64,59,50,44,0
MN,27,Alpha,city,"=""01162""",7,0,7,"10,519",3,"1,776",3,"4,668",0,0,0,3,"21,657",0,"1,949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Altura,city,"=""01234""",22,0,22,"41,677",2,"4,034",11,"15,770",0,0,0,19,"70,166",0,771,17,0,0,8,13,0,15,6,0,10,0,0,0,0,0,0,0,0,0,0
MN,27,Alvarado,city,"=""01252""",20,0,20,"47,798",6,"6,347",14,"16,502",0,0,0,20,"83,697",0,128,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Amboy,city,"=""01324""",31,0,31,"56,260",9,"5,560",15,"21,644",0,0,0,28,"102,728",0,"3,293",23,0,0,14,16,0,22,0,0,11,0,0,0,0,0,0,0,0,0,0
MN,27,Andover,city,"=""01486""",967,0,967,"1,911,494",285,"234,238",485,"643,985",77,78,103,896,"3,321,071",71,"82,043",776,0,219,486,452,29,539,346,0,267,101,150,182,98,95,81,97,81,81,0
MN,27,Annandale,city,"=""01684""",171,0,171,"337,197",51,"42,812",89,"119,895",18,0,15,158,"602,893",13,"11,156",127,0,44,81,85,0,97,62,0,49,22,21,38,16,13,14,17,14,13,0
MN,27,Anoka,city,"=""01720""","1,100",14,"1,100","2,303,025",337,"263,942",608,"775,801",115,72,108,"1,041","4,000,391",59,"52,950",916,0,335,548,515,37,574,440,0,237,117,176,200,118,116,107,118,75,68,0
MN,27,Appleton,city,"=""01864""",126,0,126,"277,894",37,"31,265",68,"92,905",0,0,15,117,"492,980",0,"11,582",97,0,38,38,80,0,74,43,0,32,0,21,17,16,0,0,0,0,0,0
MN,27,Apple Valley,city,"=""01900""","2,515",38,"2,515","5,249,371",744,"593,116","1,346","1,799,380",227,162,247,"2,393","9,105,994",122,"112,560","2,045",0,638,"1,197","1,200",118,"1,383",924,0,573,291,381,454,260,245,274,240,190,163,0
MN,27,Arden Hills,city,"=""02026""",477,11,477,"1,000,278",155,"121,331",263,"332,959",35,33,41,454,"1,747,128",23,"19,332",397,0,130,225,226,27,248,188,0,96,52,78,83,49,49,57,45,36,26,0
MN,27,Argyle,city,"=""02134""",29,0,29,"79,523",6,"10,070",20,"31,733",0,0,0,26,"138,005",0,"1,207",23,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Arlington,city,"=""02152""",153,0,153,"315,665",53,"42,039",84,"115,147",0,0,15,139,"585,694",15,"21,877",120,0,44,64,85,0,89,56,0,43,15,15,26,0,16,23,17,15,0,0
MN,27,Arnold,CDP,"=""02260""",111,0,111,"180,290",28,"21,543",47,"57,983",10,7,17,107,"331,937",4,"3,509",88,0,30,70,31,10,55,38,0,23,19,21,20,9,8,7,11,8,7,0
MN,27,Ashby,city,"=""02422""",23,0,23,"53,398",4,"4,363",12,"20,287",0,0,0,23,"94,346",0,316,19,0,0,10,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Askov,city,"=""02548""",28,0,28,"66,368",9,"7,953",16,"24,246",0,0,0,26,"113,863",0,"1,080",24,0,9,12,14,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Atwater,city,"=""02692""",79,0,79,"159,857",26,"19,751",43,"59,599",11,0,0,74,"315,875",0,"2,820",63,0,25,22,55,0,48,27,0,19,0,11,14,0,0,0,11,0,0,0
MN,27,Audubon,city,"=""02728""",28,0,28,"69,155",8,"6,260",18,"23,066",0,0,0,26,"114,020",0,892,23,0,8,12,14,0,18,9,0,9,0,0,0,0,0,0,0,0,0,0
MN,27,Aurora,city,"=""02872""",121,0,121,"249,438",26,"18,034",60,"71,810",0,0,0,115,"406,692",0,"2,162",93,0,40,63,48,0,77,35,0,27,18,20,28,15,15,0,0,0,0,0
MN,27,Austin,city,"=""02908""","2,401",56,"2,401","5,329,405",813,"627,325","1,421","1,971,754",199,85,135,"2,342","10,098,290",58,"55,375","1,998",0,666,895,"1,223",283,"1,189","1,059",0,274,273,365,378,278,240,255,274,187,140,0
MN,27,Avoca,city,"=""03052""",0,0,0,"15,735",0,854,0,"5,686",0,0,0,0,"27,357",0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Avon,city,"=""03070""",59,0,59,"119,843",18,"13,627",32,"40,583",6,0,0,55,"219,172",0,"1,933",44,0,11,21,35,0,37,18,0,20,7,8,9,8,7,0,7,0,0,0
MN,27,Babbitt,city,"=""03106""",100,0,100,"196,760",25,"15,302",47,"62,082",0,0,0,95,"330,324",0,"3,784",74,0,26,48,45,0,47,42,0,25,0,21,16,0,0,0,0,0,0,0
MN,27,Backus,city,"=""03124""",23,0,23,"52,530",6,"4,400",13,"18,798",0,0,0,21,"79,176",2,"1,829",17,0,5,8,12,4,16,6,0,9,4,3,4,3,0,2,0,0,0,0
MN,27,Badger,city,"=""03160""",32,0,32,"60,726",12,"10,401",14,"23,032",0,0,0,29,"121,877",0,"3,897",25,0,0,8,18,0,22,9,0,11,0,0,0,0,0,0,0,0,0,0
MN,27,Bagley,city,"=""03196""",142,0,142,"344,712",38,"30,721",85,"124,308",8,0,10,135,"582,076",8,"4,723",121,0,67,39,97,0,79,56,0,38,16,23,23,20,14,15,11,10,10,0
MN,27,Baker,CDP,"=""03214""",3,0,3,"4,146",1,648,1,"1,986",0,0,0,2,"9,541",0,113,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27,Balaton,city,"=""03250""",40,0,40,"89,274",12,"8,393",23,"31,234",0,0,0,35,"142,547",0,"3,510",31,0,0,11,26,0,26,11,0,16,0,0,0,0,0,0,0,0,0,0
MN,27,Ball Club,CDP,"=""03376""",26,0,26,"64,489",8,"5,560",16,"22,498",1,0,2,25,"110,227",0,"1,194",21,0,9,8,17,0,12,12,0,5,3,4,5,3,3,3,2,2,2,0
MN,27,Barnesville,city,"=""03574""",131,0,131,"269,054",40,"32,311",65,"95,577",0,0,19,118,"492,137",0,"7,729",104,0,22,40,85,0,79,48,0,45,0,16,25,0,0,16,18,0,0,0
