"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NC,37,Aberdeen,town,"=""00160""",772,1,772,"1,975,402",175,"126,450",488,"607,724",44,32,33,739,"3,249,963",33,"23,801",668,0,376,408,314,51,408,311,0,171,71,141,170,119,84,66,46,38,33,0
NC,37,Advance,CDP,"=""00440""",51,0,51,"103,427",13,"10,533",24,"29,171",3,2,3,47,"176,099",3,"2,662",41,0,17,24,25,2,32,15,0,15,6,9,10,6,4,4,4,3,4,0
NC,37,Ahoskie,town,"=""00500""",664,12,664,"1,765,094",144,"96,501",406,"475,997",32,40,16,657,"2,848,213",0,"3,796",603,0,304,440,184,40,270,340,0,90,54,117,145,109,86,63,47,28,13,0
NC,37,Alamance,village,"=""00640""",103,1,103,"228,159",28,"20,264",54,"67,467",6,3,3,100,"386,641",2,"2,502",68,0,36,39,37,2,39,32,0,15,7,13,17,11,8,7,6,5,3,0
NC,37,Albemarle,city,"=""00680""","1,675",28,"1,675","4,068,194",433,"329,237","1,005","1,226,488",93,44,42,"1,630","6,793,507",38,"43,466","1,481",0,882,584,"1,007",57,952,615,0,315,141,251,365,233,151,128,124,111,87,0
NC,37,Alliance,town,"=""01000""",114,0,114,"305,200",28,"18,556",74,"88,071",0,0,0,113,"468,110",0,944,103,0,39,35,58,0,64,34,0,12,8,12,18,11,8,5,4,0,0,0
NC,37,Altamahaw,CDP,"=""01140""",22,0,22,"47,830",6,"5,068",11,"14,091",1,1,1,22,"83,391",1,900,19,0,10,11,10,1,13,8,0,5,2,4,4,2,2,3,2,2,2,0
NC,37,Andrews,town,"=""01380""",199,0,199,"477,443",47,"35,108",117,"149,687",0,0,0,188,"763,472",9,"6,490",170,0,93,70,109,20,132,52,0,60,19,32,47,27,16,20,13,12,9,0
NC,37,Angier,town,"=""01400""",413,6,413,"1,039,832",122,"94,767",268,"361,960",26,15,15,396,"1,719,763",17,"15,076",357,0,177,192,199,22,236,151,0,107,34,58,79,57,47,44,35,31,25,0
NC,37,Ansonville,town,"=""01420""",199,2,199,"486,455",53,"36,526",114,"124,361",8,4,1,194,"805,976",2,"2,170",173,0,133,73,118,2,83,106,0,16,6,15,43,13,12,9,6,4,2,0
NC,37,Apex,town,"=""01520""","1,514",22,"1,514","3,146,838",444,"356,608",806,"1,043,249",112,84,133,"1,425","5,489,902",78,"96,358","1,251",0,432,860,568,86,896,509,0,447,135,243,279,172,151,143,138,124,119,0
NC,37,Aquadale,CDP,"=""01560""",39,0,39,"90,069",11,"8,285",23,"27,475",2,2,0,38,"155,099",1,"1,444",33,0,19,15,23,1,23,14,0,8,3,7,9,5,4,3,4,2,2,0
NC,37,Arapahoe,town,"=""01640""",42,0,42,"101,830",12,"8,130",27,"31,810",0,0,0,41,"167,383",0,"1,453",36,0,20,18,22,0,23,17,0,6,2,4,10,3,3,0,0,0,0,0
NC,37,Archdale,city,"=""01720""","1,279",31,"1,279","3,184,777",336,"237,930",772,"964,398",84,61,37,"1,232","5,226,052",46,"42,421","1,083",0,528,525,707,47,708,489,0,303,105,194,260,194,144,131,102,79,67,0
NC,37,Archer Lodge,town,"=""01760""",264,2,264,"624,873",87,"71,624",164,"215,338",23,16,14,255,"1,081,922",9,"10,944",232,0,110,142,107,15,161,89,0,72,22,38,44,32,28,25,28,21,25,0
NC,37,Asheboro,city,"=""02080""","2,969",81,"2,969","7,776,990",769,"532,689","1,910","2,450,427",123,94,66,"2,888","12,789,533",71,"68,339","2,572",0,"1,295","1,116","1,748",91,"1,740","1,055",0,596,228,459,663,416,365,293,223,144,111,0
NC,37,Asheville,city,"=""02140""","8,172",82,"8,172","15,928,131","1,638","1,192,569","3,832","4,717,946",374,287,502,"7,601","25,535,144",527,"473,482","6,546",0,"2,781","4,252","3,272",565,"4,347","2,827",0,"2,271","1,047","1,640","1,979",853,613,586,437,360,243,0
NC,37,Ashley Heights,CDP,"=""02240""",41,0,41,"106,347",10,"6,964",26,"32,821",2,2,2,40,"175,318",2,"1,307",36,0,20,22,17,3,22,17,0,9,4,7,9,6,5,4,2,2,2,0
NC,37,Askewville,town,"=""02320""",30,1,30,"75,379",7,"4,823",18,"19,822",1,2,1,29,"123,440",1,726,27,0,13,21,8,2,15,14,0,4,3,5,6,5,4,3,3,1,1,0
NC,37,Atkinson,town,"=""02460""",27,0,27,"63,560",7,"4,694",15,"17,696",0,0,0,25,"99,945",0,"1,395",23,0,13,16,10,0,15,10,0,6,0,5,6,0,0,0,0,0,0,0
NC,37,Atlantic,CDP,"=""02480""",49,0,49,"99,171",7,"6,411",22,"29,383",0,0,0,42,"170,142",0,"4,744",39,0,0,20,27,0,34,0,0,19,0,0,0,0,0,0,0,0,0,0
NC,37,Atlantic Beach,town,"=""02500""",78,0,78,"127,521",11,"8,830",29,"30,574",0,0,0,71,"195,837",0,"5,665",60,0,29,43,32,0,47,21,0,25,0,24,20,0,0,0,0,0,0,0
NC,37,Aulander,town,"=""02580""",115,0,115,"297,597",28,"18,493",73,"82,588",6,0,0,113,"487,922",0,"1,895",105,0,54,70,37,9,55,55,0,16,10,20,23,20,12,14,7,5,0,0
NC,37,Aurora,town,"=""02620""",56,0,56,"149,292",13,"10,110",34,"41,264",0,0,0,55,"235,122",0,"3,689",48,0,27,24,29,0,37,18,0,11,5,10,11,9,6,6,0,0,0,0
NC,37,Autryville,town,"=""02700""",21,0,21,"50,018",5,"4,128",13,"17,421",0,0,0,20,"86,095",0,469,18,0,11,9,12,0,12,8,0,5,2,3,5,3,2,2,1,2,1,0
NC,37,Avery Creek,CDP,"=""02760""",154,0,154,"359,543",42,"29,118",89,"117,355",11,8,8,147,"598,129",6,"6,634",130,0,56,79,66,8,80,61,0,37,14,26,32,21,16,15,14,9,7,0
NC,37,Avon,CDP,"=""02780""",97,0,97,"208,830",26,"19,005",54,"63,777",0,0,0,91,"337,935",0,"6,299",79,0,35,42,54,0,51,34,0,38,0,0,0,0,0,0,0,0,0,0
NC,37,Ayden,town,"=""02840""",586,0,586,"1,587,051",136,"95,206",373,"475,942",36,32,16,576,"2,551,526",0,"4,991",533,0,313,277,291,18,335,220,0,111,42,97,138,96,57,54,47,30,21,0
NC,37,Badin,town,"=""02960""",300,2,300,"744,848",81,"54,612",171,"216,454",7,3,3,296,"1,261,161",3,"2,770",276,0,176,113,177,4,160,121,0,43,10,43,70,46,11,10,9,8,6,0
NC,37,Bailey,town,"=""03020""",69,0,69,"176,736",19,"14,975",43,"53,253",3,3,0,67,"293,544",0,"1,424",60,0,31,29,36,4,37,28,0,13,5,10,13,11,9,7,6,5,2,0
NC,37,Bakersville,town,"=""03100""",39,0,39,"83,580",9,"7,340",21,"25,775",0,0,0,37,"136,211",2,"1,457",30,0,14,11,25,3,23,13,0,13,4,8,10,5,3,3,2,3,2,0
NC,37,Bald Head Island,village,"=""03150""",14,0,14,"31,017",3,"2,138",8,"9,547",1,0,1,13,"48,050",1,387,11,0,6,7,6,1,8,5,0,4,2,3,3,2,1,1,1,1,1,0
NC,37,Balfour,CDP,"=""03220""",52,0,52,"109,950",13,"8,925",27,"34,243",2,2,3,50,"182,883",2,"1,557",43,0,17,25,23,4,29,18,0,13,4,11,12,6,5,5,4,3,2,0
NC,37,Banner Elk,town,"=""03500""",56,0,56,"109,319",10,"7,419",26,"36,435",3,0,4,51,"178,332",5,"5,090",44,0,20,28,24,4,34,15,0,21,6,13,13,5,4,4,4,3,3,0
NC,37,Barker Heights,CDP,"=""03640""",98,1,98,"234,963",25,"18,216",57,"73,592",4,3,3,94,"373,393",4,"4,399",81,0,36,38,53,7,54,37,0,25,10,17,21,14,10,9,7,6,5,0
NC,37,Barker Ten Mile,CDP,"=""03665""",128,3,128,"351,520",29,"19,980",82,"98,366",7,5,2,125,"548,663",2,"2,559",114,0,76,56,66,6,65,57,0,28,9,25,31,19,14,12,9,5,3,0
NC,37,Bath,town,"=""03840""",17,0,17,"38,124",5,"3,049",9,"11,552",0,0,0,16,"59,021",0,571,13,0,7,8,9,0,10,6,0,5,0,3,3,3,0,0,0,0,0,0
NC,37,Bayboro,town,"=""03960""",80,0,80,"184,328",23,"14,571",44,"48,728",0,0,0,79,"303,529",0,200,70,0,43,38,36,0,37,37,0,11,10,13,19,13,7,8,6,0,0,0
NC,37,Bayshore,CDP,"=""04015""",193,0,193,"385,735",53,"41,772",98,"122,642",16,11,15,179,"655,375",14,"15,285",156,0,68,113,73,7,117,60,0,62,20,32,39,20,18,17,19,15,13,0
NC,37,Bayview,CDP,"=""04040""",22,0,22,"47,884",6,"3,830",11,"14,509",0,0,0,20,"74,131",0,717,17,0,9,10,11,0,12,8,0,6,0,3,4,3,0,0,0,0,0,0
NC,37,Beaufort,town,"=""04260""",377,0,377,"840,428",80,"51,687",200,"241,165",12,9,0,349,"1,335,861",28,"19,357",307,0,159,187,170,20,213,130,0,103,41,80,78,53,43,36,20,15,12,0
