"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MS,28,Abbeville,town,"=""00100""",69,0,69,"183,791",17,"12,287",43,"52,734",5,0,0,67,"299,653",0,"1,675",63,0,34,21,48,0,31,33,0,15,6,8,16,12,11,4,0,6,0,0
MS,28,Aberdeen,city,"=""00180""",827,11,827,"2,304,708",214,"145,816",535,"642,329",34,54,25,820,"3,925,291",0,"4,386",771,0,472,382,439,0,417,363,0,130,47,118,188,145,114,90,61,36,25,0
MS,28,Ackerman,town,"=""00300""",220,0,220,"647,251",43,"31,092",130,"165,979",0,15,0,215,"963,892",0,"3,595",201,0,134,65,153,0,143,67,0,78,9,32,66,36,23,19,15,12,0,0
MS,28,Alcorn State University,CDP,"=""00680""",29,0,29,"95,593",4,"2,607",18,"22,837",1,3,1,29,"151,868",0,189,25,0,13,17,12,0,18,10,0,6,1,3,9,7,3,2,2,1,0,0
MS,28,Algoma,town,"=""00820""",78,1,78,"202,149",23,"16,596",50,"64,714",4,3,2,76,"349,750",2,"1,619",70,0,36,23,55,1,43,31,0,16,5,12,15,11,9,8,8,6,3,0
MS,28,Alligator,town,"=""00940""",15,0,15,"45,799",1,"1,984",9,"10,428",0,0,0,15,"65,611",0,7,14,0,10,5,10,0,7,7,0,0,0,0,4,0,0,0,0,0,0,0
MS,28,Amory,city,"=""01260""",825,0,825,"2,149,460",228,"163,356",528,"640,128",39,26,26,807,"3,657,535",18,"15,092",758,0,437,327,492,0,410,357,0,153,50,134,167,132,110,76,71,39,44,0
MS,28,Anguilla,town,"=""01500""",99,0,99,"332,248",16,"7,873",66,"80,933",0,0,0,99,"465,841",0,153,86,0,54,49,48,0,57,37,0,29,0,15,33,20,12,0,0,0,0,0
MS,28,Arcola,town,"=""01820""",169,2,169,"507,281",34,"24,229",110,"126,657",2,3,1,167,"734,062",1,"1,708",149,0,101,65,93,3,96,64,0,42,3,33,48,10,5,4,4,2,1,0
MS,28,Arnold Line,CDP,"=""02060""",162,3,162,"441,281",36,"25,264",102,"131,021",12,10,10,159,"710,472",4,"3,583",148,0,90,77,82,4,92,60,0,42,11,23,41,27,18,16,12,8,6,0
