"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,Peever,town,"=""48940""",19,0,19,"51,284",6,"4,874",13,"18,324",0,0,0,19,"100,459",0,0,19,0,13,7,12,0,7,11,0,0,0,0,0,0,0,4,0,0,0,0
SD,46,Philip,city,"=""49300""",57,0,57,"117,899",19,"13,637",37,"51,920",0,0,0,53,"227,792",0,"3,844",44,0,0,23,29,0,34,20,0,20,0,0,0,0,0,0,0,0,0,0
SD,46,Pickstown,town,"=""49460""",28,0,28,"80,199",6,"3,857",19,"25,822",0,0,0,27,"132,728",0,450,22,0,12,7,15,6,20,7,0,5,5,5,6,5,3,0,0,0,0,0
SD,46,Piedmont,city,"=""49500""",12,0,12,"27,103",4,"2,888",7,"10,290",2,0,0,12,"50,316",0,603,10,0,3,7,4,0,7,5,0,3,0,2,2,0,0,0,0,0,0,0
SD,46,Pierre,city,"=""49600""",940,0,940,"2,014,045",269,"220,566",534,"658,711",112,32,74,914,"3,798,659",26,"23,070",809,0,361,467,403,70,353,501,0,134,120,164,161,98,111,90,86,56,45,0
SD,46,Pine Lakes Addition,CDP,"=""49640""",21,0,21,"46,439",7,"5,834",13,"17,001",3,1,2,20,"93,976",1,829,18,0,6,11,9,1,8,11,0,3,2,3,3,2,2,2,3,2,1,0
SD,46,Pine Ridge,CDP,"=""49660""",376,15,376,"994,869",116,"91,547",273,"344,737",10,0,0,375,"1,786,312",0,358,349,0,296,75,289,12,123,224,0,47,47,77,65,35,40,37,31,30,15,0
SD,46,Plankinton,city,"=""50020""",48,0,48,"111,320",16,"13,995",27,"42,269",0,0,0,44,"237,721",0,"1,597",40,0,0,19,29,0,37,0,0,19,0,0,0,0,0,0,0,0,0,0
SD,46,Platte,city,"=""50260""",60,0,60,"125,432",14,"10,768",32,"53,528",0,0,0,53,"217,948",0,"5,812",46,0,0,17,43,0,36,19,0,29,0,0,16,0,0,0,0,0,0,0
SD,46,Pollock,town,"=""51260""",0,0,0,"22,100",0,"3,157",0,"13,540",0,0,0,0,"42,385",0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Porcupine,CDP,"=""51340""",119,0,119,"341,311",44,"32,149",89,"140,749",0,0,0,117,"645,869",0,"1,309",110,0,85,19,83,17,53,60,0,12,16,13,13,12,14,19,17,12,0,0
SD,46,Presho,city,"=""51820""",34,0,34,"74,468",7,"6,671",20,"25,005",0,0,0,30,"117,326",0,"1,464",24,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
