"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OR,41,Riddle,city,"=""61850""",106,0,106,"238,929",27,"22,035",63,"80,674",0,0,0,101,"416,278",0,"4,006",84,0,33,61,40,0,47,52,0,19,11,17,21,16,10,0,0,0,10,0
OR,41,Rivergrove,city,"=""62250""",8,0,8,"12,014",2,"1,285",3,"3,336",0,1,1,7,"20,250",1,518,6,0,2,5,2,0,5,2,0,2,1,2,2,1,1,1,1,0,0,0
OR,41,Riverside,CDP,"=""62412""",17,0,17,"39,725",5,"3,748",10,"13,153",1,1,1,16,"69,258",0,292,14,0,8,9,7,0,7,8,0,2,1,3,3,2,2,2,2,1,1,0
OR,41,Rockaway Beach,city,"=""62900""",82,0,82,"208,780",16,"12,222",45,"61,878",0,0,0,79,"322,479",0,"1,238",72,0,37,62,20,0,31,40,0,16,0,0,22,0,0,0,0,0,0,0
OR,41,Rockcreek,CDP,"=""63010""",309,7,309,"562,426",81,"63,091",139,"175,750",22,21,35,290,"954,789",19,"19,631",248,0,78,202,94,12,159,113,0,78,41,55,60,29,23,33,25,21,21,0
OR,41,Rogue River,city,"=""63450""",171,0,171,"349,999",38,"30,318",85,"115,312",9,0,9,160,"559,159",11,"7,178",137,0,53,88,75,8,95,60,0,43,21,31,36,20,18,12,13,11,9,0
OR,41,Roseburg,city,"=""63650""","1,845",28,"1,845","3,944,126",467,"345,552",995,"1,283,722",108,64,114,"1,776","6,516,985",69,"70,204","1,518",0,702,"1,123",611,110,859,794,0,303,227,340,356,217,184,171,137,99,108,0
OR,41,Roseburg North,CDP,"=""63660""",605,8,605,"1,300,404",143,"103,272",318,"410,248",28,16,28,580,"2,111,620",19,"31,151",487,0,231,359,210,32,286,255,0,100,66,92,126,61,50,43,34,22,24,0
OR,41,Rose Lodge,CDP,"=""63800""",150,0,150,"316,543",35,"27,277",76,"81,207",0,0,0,144,"505,517",0,"3,889",121,0,59,100,45,0,54,75,0,22,17,31,32,14,22,14,0,0,0,0
OR,41,Ruch,CDP,"=""64150""",43,0,43,"75,853",8,"5,848",18,"22,414",0,0,3,38,"111,678",5,"5,266",30,0,10,23,18,0,27,12,0,17,8,10,8,4,4,0,3,2,0,0
OR,41,Rufus,city,"=""64200""",1,0,1,"1,518",1,91,1,462,0,0,0,1,"2,454",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,St. Helens,city,"=""64600""",917,0,917,"2,074,400",290,"217,014",562,"712,024",51,36,58,887,"3,589,455",30,"31,456",789,0,368,572,312,33,364,459,0,126,89,134,165,115,100,96,84,75,55,0
OR,41,St. Paul,city,"=""64850""",19,0,19,"39,944",3,"3,856",10,"15,963",0,0,0,17,"76,218",0,687,11,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Salem,city,"=""64900""","12,564",338,"12,564","29,512,534","3,674","2,747,639","7,675","10,268,836",744,548,784,"12,200","49,252,796",353,"282,715","10,434",0,"4,641","8,080","4,179",272,"5,261","6,165",0,"1,878","1,275","1,873","2,281","1,535","1,392","1,283","1,107",832,786,0
OR,41,Sandy,city,"=""65250""",582,0,582,"1,308,276",178,"142,614",344,"459,543",31,34,40,568,"2,227,673",15,"19,205",504,0,184,355,217,0,283,251,0,126,50,78,112,77,51,56,53,52,50,0
OR,41,Scappoose,city,"=""65500""",338,0,338,"671,669",95,"77,235",169,"228,414",21,17,32,320,"1,204,624",18,"10,703",279,0,115,221,109,0,159,149,0,68,38,48,66,34,30,27,37,33,24,0
OR,41,Scio,city,"=""65650""",46,0,46,"94,952",14,"10,847",24,"34,796",0,0,0,44,"167,434",0,"1,449",36,0,17,26,19,0,22,16,0,11,6,5,9,6,4,6,3,0,5,0
OR,41,Scotts Mills,city,"=""65800""",24,0,24,"45,355",8,"6,433",13,"18,282",0,0,0,22,"82,999",0,"3,095",18,0,10,13,9,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Seaside,city,"=""65950""",577,0,577,"1,236,300",145,"106,300",302,"380,761",30,15,29,547,"2,009,424",29,"26,034",468,0,221,346,219,0,220,277,0,105,63,101,122,81,59,58,36,30,27,0
OR,41,Selma,CDP,"=""66150""",56,0,56,"111,742",10,"7,086",24,"36,123",0,0,0,51,"170,684",0,"2,959",44,0,18,24,29,0,36,14,0,19,8,9,17,0,0,0,0,0,0,0
OR,41,Shady Cove,city,"=""66550""",239,0,239,"479,185",63,"45,453",121,"150,919",0,0,0,222,"803,768",0,"17,003",187,0,79,110,114,0,117,98,0,48,32,42,53,27,24,21,0,0,19,0
OR,41,Shedd,CDP,"=""66900""",7,0,7,"14,609",2,"2,521",5,"7,398",0,0,0,7,"27,660",0,212,6,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Sheridan,city,"=""67050""",349,0,349,"841,856",110,"82,619",229,"308,721",16,0,19,341,"1,429,620",0,"3,079",303,0,157,239,105,0,141,172,0,49,31,58,49,47,38,40,32,25,25,0
OR,41,Sherwood,city,"=""67100""",643,0,643,"1,295,611",192,"154,332",338,"465,621",46,36,67,617,"2,254,168",25,"23,590",543,0,193,429,206,0,337,243,0,152,56,110,108,66,63,59,70,55,53,0
OR,41,Siletz,city,"=""67500""",104,0,104,"238,439",30,"22,457",63,"83,254",0,0,0,99,"403,934",0,"3,372",85,0,50,61,36,0,58,36,0,15,13,19,14,15,0,0,0,0,0,0
OR,41,Silver Lake,CDP,"=""67600""",3,0,3,"6,017",1,510,1,"1,522",0,0,0,3,"10,206",0,4,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Silverton,city,"=""67650""",575,0,575,"1,335,951",162,"119,297",346,"521,352",38,27,45,550,"2,289,975",25,"17,562",467,0,196,361,200,15,257,263,0,119,47,86,95,77,66,58,55,40,46,0
