"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
TN,47,Adams,city,"=""00200""",39,0,39,"86,946",13,"10,628",23,"31,869",0,0,3,37,"163,282",0,"2,979",33,0,13,22,16,0,23,13,0,14,3,6,5,5,3,4,5,3,4,0
TN,47,Adamsville,town,"=""00240""",222,0,222,"547,802",50,"39,707",130,"154,479",0,0,8,215,"888,810",0,"7,526",194,0,84,95,126,0,115,90,0,67,22,42,48,31,20,16,15,12,15,0
TN,47,Alamo,town,"=""00440""",267,0,267,"731,645",77,"51,105",179,"221,651",14,0,0,258,"1,243,682",0,"9,883",237,0,123,134,132,0,102,148,0,58,25,32,47,44,38,31,22,15,13,0
TN,47,Alcoa,city,"=""00540""",926,0,926,"2,162,618",243,"185,672",536,"616,613",43,42,45,899,"3,624,117",6,"26,303",823,0,367,473,420,33,442,399,0,172,78,167,202,132,94,78,77,55,39,0
TN,47,Alexandria,town,"=""00620""",87,0,87,"210,331",19,"14,658",53,"67,442",0,0,0,82,"369,758",0,"3,889",76,0,35,35,52,0,46,33,0,25,12,14,16,14,0,0,0,0,0,0
TN,47,Algood,city,"=""00640""",305,0,305,"718,465",75,"56,197",173,"225,953",16,14,18,290,"1,224,152",15,"15,732",268,0,107,120,182,3,174,106,0,102,27,48,68,41,30,28,25,18,19,0
TN,47,Allardt,city,"=""00660""",72,0,72,"182,493",15,"11,304",43,"55,514",2,1,2,70,"292,219",3,"1,605",64,0,28,28,43,2,37,29,0,23,7,13,16,11,7,5,4,4,4,0
TN,47,Altamont,town,"=""00940""",136,0,136,"349,396",30,"20,071",80,"106,707",0,0,0,124,"509,200",0,"7,363",112,0,44,22,109,0,108,18,0,65,0,30,31,11,0,0,0,0,0,0
TN,47,Andersonville,CDP,"=""01220""",29,0,29,"69,678",6,"4,914",17,"21,845",0,0,0,27,"113,671",2,"1,378",25,0,11,14,15,0,16,11,0,10,3,5,7,5,3,0,2,0,2,0
TN,47,Apison,CDP,"=""01480""",155,0,155,"338,756",42,"33,187",82,"107,840",0,0,14,148,"595,084",0,"9,192",127,0,45,80,70,0,89,50,0,48,16,27,25,15,20,18,0,0,14,0
TN,47,Ardmore,city,"=""01640""",90,0,90,"222,922",19,"13,653",52,"68,692",0,0,0,85,"342,547",0,"2,727",76,0,33,32,56,0,55,28,0,32,0,17,22,10,12,0,8,0,0,0
TN,47,Arlington,town,"=""01740""",497,8,497,"1,173,295",136,"106,227",300,"370,570",42,36,30,474,"2,035,619",23,"28,401",431,0,177,271,221,6,287,177,0,161,40,77,105,55,49,57,45,36,31,0
TN,47,Ashland City,town,"=""02180""",463,0,463,"1,084,385",131,"105,582",276,"362,888",23,14,23,443,"1,883,126",20,"16,531",399,0,205,222,238,0,221,205,0,134,48,69,98,57,41,42,43,32,32,0
TN,47,Athens,city,"=""02320""","1,415",13,"1,415","3,344,667",328,"238,892",811,"1,029,322",56,32,46,"1,367","5,640,187",45,"35,763","1,242",37,542,626,745,26,760,526,0,273,153,259,280,198,127,113,94,75,69,0
TN,47,Atoka,town,"=""02340""",530,0,530,"1,257,272",178,"146,450",332,"446,587",49,35,37,518,"2,363,936",0,"15,062",482,0,208,298,232,0,289,208,0,146,42,65,90,55,48,62,65,51,48,0
