"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
KY,21,Adairville,city,"=""00298""",76,0,76,"192,934",25,"19,506",45,"59,255",0,0,0,72,"332,915",0,"2,287",63,0,40,32,41,0,40,32,0,13,0,0,21,0,0,9,11,0,0,0
KY,21,Albany,city,"=""00694""",275,0,275,"730,618",65,"45,214",175,"217,707",7,7,11,263,"1,162,512",12,"9,754",230,0,115,44,231,0,128,131,0,95,21,47,62,41,33,25,20,14,12,0
KY,21,Alexandria,city,"=""00802""",462,0,462,"960,282",136,"114,837",242,"303,925",23,27,35,445,"1,823,562",17,"12,364",393,0,155,225,231,0,253,171,0,88,45,62,95,54,46,38,41,40,37,0
KY,21,Allen,city,"=""00946""",26,0,26,"63,962",6,"6,263",16,"18,058",0,0,0,26,"106,314",0,250,23,0,15,8,18,0,14,10,0,6,0,0,6,0,0,0,0,0,0,0
KY,21,Allensville,city,"=""01000""",12,0,12,"30,808",2,"5,018",8,"11,252",0,0,0,12,"59,454",0,407,11,0,7,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,21,Anchorage,city,"=""01504""",77,2,77,"154,228",18,"13,722",37,"47,864",7,5,7,74,"270,116",3,"2,611",65,0,26,43,33,2,42,26,0,18,9,14,17,9,6,6,6,5,4,0
KY,21,Annville,CDP,"=""01648""",102,0,102,"260,900",21,"16,119",61,"75,975",0,0,0,99,"439,475",0,713,82,0,39,29,73,0,71,26,0,31,7,15,25,16,9,10,7,0,0,0
KY,21,Arlington,city,"=""02044""",42,0,42,"99,618",8,"5,908",24,"27,916",0,0,0,39,"164,925",0,"1,096",36,0,15,11,30,0,21,15,0,10,0,8,11,8,0,0,0,0,0,0
KY,21,Artemus,CDP,"=""02188""",141,1,141,"400,831",31,"19,360",90,"119,993",1,1,1,137,"631,907",1,"1,191",126,0,91,33,106,1,75,55,0,38,3,6,36,25,4,3,2,2,2,0
KY,21,Ashland,city,"=""02368""","2,191",20,"2,191","4,998,706",428,"316,216","1,225","1,420,726",59,65,94,"2,145","8,242,682",42,"30,687","1,919",0,"1,056","1,036","1,042",108,948,964,0,342,261,451,511,266,189,131,133,110,84,0
KY,21,Auburn,city,"=""02638""",141,0,141,"341,766",41,"33,318",88,"115,493",7,6,7,137,"611,553",0,"2,908",124,0,61,51,83,7,82,50,0,36,11,22,30,18,13,12,14,8,12,0
KY,21,Audubon Park,city,"=""02656""",169,5,169,"384,735",43,"31,118",96,"119,128",10,7,8,165,"670,257",5,"3,660",147,0,74,75,87,7,91,63,0,29,18,30,38,21,16,16,15,10,5,0
KY,21,Augusta,city,"=""02674""",131,0,131,"337,125",27,"24,648",80,"94,267",0,0,0,128,"555,427",0,"2,282",109,0,70,51,80,0,73,50,0,43,13,26,29,17,0,13,0,0,0,0
KY,21,Auxier,CDP,"=""02764""",76,0,76,"169,530",21,"17,668",49,"50,202",0,1,0,73,"292,406",1,694,65,0,38,27,46,1,41,26,0,5,2,5,5,3,1,1,2,1,1,0
KY,21,Bancroft,city,"=""03376""",13,0,13,"27,210",4,"2,809",7,"8,401",1,1,1,13,"48,862",1,576,11,0,5,8,5,0,7,5,0,3,1,2,3,1,1,1,1,1,1,0
KY,21,Bandana,CDP,"=""03412""",16,0,16,"39,542",4,"2,794",9,"11,355",0,0,0,16,"69,763",0,154,14,0,6,7,9,0,9,6,0,3,1,2,3,2,2,1,1,1,0,0
KY,21,Barbourmeade,city,"=""03556""",55,1,55,"109,169",15,"11,507",28,"33,890",5,4,5,52,"197,268",3,"2,745",46,0,20,29,25,1,32,18,0,14,6,10,11,5,5,5,5,4,3,0
KY,21,Barbourville,city,"=""03574""",374,7,374,"1,024,265",85,"59,300",243,"303,886",7,11,15,366,"1,589,459",9,"6,058",329,0,206,106,260,9,205,145,0,111,32,65,84,59,44,27,19,24,17,0
KY,21,Bardstown,city,"=""03628""","1,229",14,"1,229","2,850,355",354,"276,048",737,"875,442",57,58,74,"1,192","5,189,242",37,"25,818","1,040",0,560,473,749,0,698,434,0,237,118,211,251,143,121,114,112,85,71,0
KY,21,Bardwell,city,"=""03664""",72,0,72,"169,857",18,"13,983",41,"52,739",0,0,0,70,"295,077",0,"2,402",63,0,28,27,45,0,39,29,0,19,7,14,15,10,0,7,0,0,0,0
KY,21,Barlow,city,"=""03718""",67,0,67,"152,452",13,"9,176",39,"44,790",0,0,0,65,"251,463",0,"2,568",59,0,20,25,41,0,43,18,0,14,0,14,15,0,0,0,0,0,0,0
