"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
TX,48,Abbott,city,"=""00100""",21,0,21,"46,998",3,"5,476",12,"17,124",0,0,0,20,"87,968",0,646,17,0,0,11,10,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0
TX,48,Abernathy,city,"=""00160""",294,0,294,"816,667",95,"69,515",199,"296,969",0,0,0,285,"1,477,984",0,"9,867",261,0,129,159,131,0,124,152,0,54,23,34,43,46,33,37,35,22,18,0
TX,48,Abilene,city,"=""01000""","12,077",203,"12,077","30,643,467","3,451","2,647,068","7,675","10,329,054",772,470,681,"11,824","55,672,087",247,"240,741","10,892",21,"5,510","5,646","6,117",298,"5,622","5,503",0,"2,121","1,016","1,782","2,362","1,670","1,377","1,178",989,804,727,0
TX,48,Abram,CDP,"=""01060""",252,5,252,"819,334",55,"35,084",179,"245,130",8,10,4,244,"1,187,114",7,"7,279",220,0,132,68,182,2,171,71,0,95,11,35,64,49,32,23,16,12,9,0
TX,48,Ackerly,city,"=""01108""",10,0,10,"25,698",3,"4,758",7,"10,350",0,0,0,9,"45,277",0,"1,200",7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,48,Addison,town,"=""01240""","1,098",37,"1,098","2,345,294",266,"182,693",570,"756,754",100,89,72,"1,030","4,194,048",67,"59,558",957,0,472,544,530,24,573,422,0,312,93,168,273,135,128,110,90,67,31,0
TX,48,Adrian,city,"=""01324""",15,0,15,"39,701",6,"4,899",6,"16,326",0,0,0,6,"67,213",0,"1,037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,48,Agua Dulce,CDP,"=""01390""",470,13,470,"1,454,257",136,"98,083",346,"497,697",17,30,19,457,"2,348,670",13,"15,509",430,0,222,155,303,12,264,190,0,131,18,48,98,79,62,54,42,34,35,2
TX,48,Agua Dulce,city,"=""01396""",211,1,211,"603,154",57,"44,249",139,"178,991",3,3,3,204,"1,016,301",2,"3,705",187,0,106,112,98,1,105,95,0,53,6,35,23,40,10,10,7,5,5,0
TX,48,Aguilares,CDP,"=""01420""",2,0,2,"5,752",1,292,1,"1,601",0,0,0,2,"8,719",0,85,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
