"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NH,33,Alton,CDP,"=""00980""",43,0,43,"78,826",13,"9,564",19,"23,843",0,0,0,38,"141,860",5,"4,329",32,0,12,26,17,0,23,16,0,12,8,4,8,5,5,5,0,0,0,0
NH,33,Amherst,CDP,"=""01220""",16,0,16,"24,915",4,"3,059",7,"6,741",0,0,2,14,"45,540",1,"1,113",12,0,3,10,5,0,8,6,0,4,3,3,3,1,1,1,1,0,0,0
NH,33,Antrim,CDP,"=""01620""",119,0,119,"243,176",37,"27,760",56,"64,841",0,0,11,114,"446,581",0,"2,804",99,0,33,80,27,12,55,52,0,24,12,20,22,0,12,14,14,0,0,0
NH,33,Ashland,CDP,"=""01940""",97,0,97,"210,690",23,"16,135",56,"64,558",0,0,0,90,"376,128",0,"4,901",80,0,31,59,32,0,42,43,0,24,0,17,26,12,0,0,0,0,0,0
NH,33,Bartlett,CDP,"=""03620""",12,0,12,"22,551",3,"2,513",3,"5,171",0,0,0,11,"37,214",0,569,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,33,Belmont,CDP,"=""04660""",103,0,103,"211,499",33,"27,906",53,"62,429",9,5,5,100,"411,332",0,"3,330",89,0,32,66,34,0,44,48,0,21,12,15,17,14,10,11,9,8,7,0
NH,33,Bennington,CDP,"=""04820""",25,0,25,"45,475",7,"6,303",12,"15,137",0,0,0,23,"92,982",0,"1,205",20,0,7,19,0,0,12,10,0,7,0,0,0,0,0,0,0,0,0,0
NH,33,Berlin,city,"=""05140""",830,0,830,"1,660,465",190,"138,537",414,"443,929",32,40,40,795,"3,011,943",35,"27,085",698,0,338,320,472,38,569,204,0,167,141,161,153,100,88,58,51,45,31,0
NH,33,Bethlehem,CDP,"=""05380""",77,0,77,"148,860",24,"18,812",35,"40,111",0,0,0,72,"288,140",0,"3,345",62,0,24,48,27,0,29,38,0,17,0,10,14,12,8,9,0,0,0,0
NH,33,Blodgett Landing,CDP,"=""06020""",5,0,5,"9,649",1,902,2,"3,004",0,0,0,4,"17,193",0,941,4,0,1,2,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0
NH,33,Bradford,CDP,"=""06900""",20,0,20,"39,562",5,"4,093",9,"12,700",0,0,0,18,"75,051",0,"1,850",16,0,6,13,6,0,11,7,0,7,0,4,4,0,0,0,0,0,0,0
NH,33,Bristol,CDP,"=""07620""",143,0,143,"279,510",39,"29,960",69,"87,387",7,0,11,133,"516,107",10,"10,692",118,0,48,90,50,0,61,65,0,36,20,26,27,13,17,9,13,9,9,0
NH,33,Canaan,CDP,"=""08900""",38,0,38,"70,864",12,"8,978",19,"21,345",3,0,0,37,"144,841",0,"1,084",32,0,14,25,13,0,16,18,0,8,5,4,7,4,5,3,3,4,0,0
NH,33,Center Ossipee,CDP,"=""10820""",48,0,48,"103,994",11,"9,564",24,"31,072",0,0,0,46,"174,232",0,"2,894",40,0,17,26,20,0,28,15,0,15,7,9,10,5,0,5,0,0,0,0
NH,33,Center Sandwich,CDP,"=""10900""",8,0,8,"12,032",1,"1,997",1,"3,652",0,0,0,8,"22,505",0,465,5,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,33,Charlestown,CDP,"=""11300""",82,0,82,"165,161",25,"21,626",42,"50,135",6,0,0,79,"326,022",0,"1,629",70,0,31,44,36,0,39,32,0,14,9,14,12,9,8,9,7,8,5,0
NH,33,Claremont,city,"=""12900""","1,171",0,"1,171","2,505,227",338,"266,936",640,"759,253",74,42,53,"1,136","4,753,273",35,"20,729","1,021",0,538,599,548,24,458,592,0,175,152,205,224,145,115,99,86,86,55,0
