"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,Congressional District (at Large),"=""4600 """,90,0,90,"214,468",9,"10,067",50,"75,106",0,0,0,82,"370,742",0,"7,060",71,0,0,34,56,0,53,30,0,37,0,0,22,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,50,0,50,"109,716",9,"11,658",34,"44,333",0,0,0,48,"200,689",0,"6,776",46,0,0,27,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,102,0,102,"220,919",37,"31,079",59,"70,731",0,0,0,102,"435,051",0,0,93,0,27,61,41,0,47,50,0,25,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,187,0,187,"428,788",63,"50,206",127,"176,337",21,0,23,177,"841,778",0,"15,861",151,0,40,88,98,0,95,78,0,61,0,34,27,0,25,23,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,507,0,507,"1,056,634",212,"189,914",323,"439,159",110,41,92,493,"2,336,027",0,"24,275",445,0,126,288,214,0,233,247,0,91,29,45,71,42,69,54,64,54,73,0
SD,46,Congressional District (at Large),"=""4600 ""","1,178",0,"1,178","2,266,897",305,"247,376",614,"831,886",131,88,145,"1,146","4,466,825",30,"42,467","1,042",0,316,567,557,54,479,572,0,179,169,221,221,104,104,100,94,80,73,0
SD,46,Congressional District (at Large),"=""4600 """,22,0,22,"42,888",3,"2,014",9,"18,878",0,0,0,9,"77,899",0,"1,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,67,0,67,"153,444",9,"15,813",40,"58,127",0,0,0,64,"278,778",0,"3,472",56,0,0,31,35,0,29,33,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,256,0,256,"549,233",71,"65,821",145,"207,885",43,0,27,250,"1,108,719",0,"8,782",232,0,59,125,128,0,119,113,0,54,0,40,40,31,21,33,29,0,24,0
SD,46,Congressional District (at Large),"=""4600 """,87,0,87,"205,693",27,"19,347",53,"84,277",0,0,0,85,"388,124",0,"2,665",63,0,0,49,38,0,56,24,0,35,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,39,0,39,"92,102",9,"9,355",28,"49,060",0,0,0,37,"180,964",0,"1,895",35,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,39,0,39,"73,096",9,"11,288",23,"36,712",0,0,0,38,"173,570",0,170,32,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,63,0,63,"160,835",9,"12,874",42,"68,668",0,0,0,60,"305,348",0,"1,812",53,0,0,21,42,0,37,24,0,27,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,59,0,59,"125,494",9,"13,001",33,"46,117",0,0,0,56,"244,345",0,"1,615",52,0,0,37,21,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,74,0,74,"153,921",29,"23,818",43,"58,907",0,0,0,72,"345,186",0,"2,464",68,0,0,40,33,0,29,42,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,235,0,235,"522,297",89,"70,956",152,"199,525",42,0,37,224,"1,036,362",0,"11,775",208,0,55,124,110,0,115,109,0,67,0,31,31,0,30,30,26,25,22,0
SD,46,Congressional District (at Large),"=""4600 """,29,0,29,"55,641",7,"5,139",9,"28,636",0,0,0,28,"136,190",0,"2,505",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,133,0,133,"279,206",43,"40,728",77,"91,542",0,0,0,128,"523,493",0,"4,639",115,0,41,66,67,0,69,53,0,29,0,0,22,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,78,0,78,"147,619",31,"24,400",48,"87,994",0,0,0,66,"312,034",0,"15,193",57,0,0,0,53,0,50,26,0,30,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,256,0,256,"513,544",108,"93,714",146,"185,706",27,0,27,246,"1,096,835",0,"11,760",219,0,99,113,139,0,112,119,0,35,0,27,51,23,21,37,31,22,23,0
SD,46,Congressional District (at Large),"=""4600 """,106,0,106,"209,163",29,"22,463",53,"74,784",0,0,0,95,"384,533",0,"9,748",83,0,30,55,51,0,62,37,0,42,0,0,23,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,135,0,135,"272,439",44,"37,140",73,"100,209",24,0,0,123,"519,843",0,"18,853",107,0,29,75,58,0,69,56,0,32,0,0,24,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,46,0,46,"99,861",8,"5,659",27,"38,475",0,0,0,45,"207,046",0,395,39,0,0,0,29,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,329,0,329,"876,277",114,"82,543",246,"362,325",73,27,60,316,"1,704,832",0,"11,585",297,0,95,181,141,0,171,151,0,72,0,32,54,43,45,45,36,31,32,0
SD,46,Congressional District (at Large),"=""4600 """,221,0,221,"492,771",69,"56,155",137,"203,436",40,0,39,213,"999,975",0,"11,614",188,0,59,109,111,0,107,95,0,53,0,27,36,26,26,27,26,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,45,0,45,"93,120",9,"8,911",21,"30,246",0,0,0,42,"171,010",0,"4,686",37,0,0,22,23,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,49,0,49,"108,056",9,"13,106",29,"41,272",0,0,0,45,"211,253",0,"3,053",37,0,0,28,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,41,0,41,"87,771",9,"9,307",24,"38,735",0,0,0,39,"177,672",0,396,36,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,70,0,70,"176,628",21,"17,551",39,"65,882",0,0,0,68,"335,689",0,"6,622",53,0,0,34,36,0,39,28,0,26,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,69,0,69,"131,373",25,"16,314",36,"41,916",0,0,0,62,"273,785",0,"15,449",57,0,22,29,38,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,179,0,179,"395,299",56,"46,435",115,"160,335",30,0,21,170,"786,747",0,"10,121",157,0,48,94,84,0,86,79,0,46,0,23,37,0,0,28,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,0,0,0,"32,602",0,"2,623",0,"10,847",0,0,0,0,"75,562",0,"1,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,532,0,532,"1,020,818",133,"102,100",246,"336,539",68,27,66,499,"1,926,981",33,"34,672",422,0,129,257,234,41,247,227,0,110,83,95,94,57,44,56,36,30,36,0
SD,46,Congressional District (at Large),"=""4600 """,57,0,57,"111,183",9,"16,748",23,"36,024",0,0,0,52,"227,578",0,"3,248",48,0,0,27,30,0,36,0,0,24,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,50,0,50,"88,655",9,"11,542",25,"43,803",0,0,0,46,"172,242",0,"7,032",30,0,0,0,34,0,33,0,0,23,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,41,0,41,"111,583",9,"7,844",25,"42,325",0,0,0,39,"210,895",0,"1,764",37,0,0,23,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,56,0,56,"132,550",9,"14,262",33,"47,189",0,0,0,53,"271,482",0,"5,511",51,0,0,30,26,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,319,0,319,"683,175",105,"83,123",169,"206,040",39,0,37,307,"1,280,491",0,"12,611",284,0,109,141,168,0,165,136,0,47,0,49,60,40,32,42,34,22,0,0
SD,46,Congressional District (at Large),"=""4600 """,78,0,78,"159,727",24,"18,860",41,"64,117",0,0,0,73,"326,443",0,"7,957",60,0,0,34,42,0,43,32,0,33,0,0,0,0,0,0,0,0,0,0
SD,46,Congressional District (at Large),"=""4600 """,25,0,25,"52,069",9,"7,015",9,"19,513",0,0,0,22,"103,193",0,"1,263",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
