"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
WI,55,Congressional District 1,"=""5501 """,13,0,13,"23,349",3,"2,101",5,"6,296",0,1,1,12,"38,793",0,"1,008",10,0,2,7,6,0,8,4,0,3,1,3,3,1,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,18,0,18,"31,940",5,"3,975",8,"9,398",1,1,2,17,"56,299",1,"1,244",14,0,4,10,8,0,10,6,0,5,2,3,3,2,2,2,1,1,1,0
WI,55,Congressional District 1,"=""5501 """,136,0,136,"224,594",39,"30,621",50,"49,249",0,0,0,127,"415,079",0,"6,981",99,0,29,75,60,0,69,47,0,32,0,31,32,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,276,0,276,"483,034",72,"56,026",121,"146,273",0,0,28,262,"893,983",0,"9,601",221,0,83,153,116,0,127,109,0,62,38,44,60,24,24,26,24,0,0,0
WI,55,Congressional District 1,"=""5501 ""","1,660",0,"1,660","3,422,567",462,"351,219",839,"1,011,905",61,85,137,"1,606","6,033,948",54,"50,722","1,405",0,527,740,876,44,760,707,0,327,192,273,321,192,165,157,160,103,90,0
WI,55,Congressional District 1,"=""5501 """,149,0,149,"306,873",38,"29,214",70,"95,399",0,0,0,139,"540,526",0,"5,670",108,0,38,76,70,0,87,52,0,33,0,26,30,21,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,186,0,186,"439,837",52,"42,793",101,"152,671",0,0,0,183,"807,119",0,"2,579",161,0,70,80,105,0,69,100,0,28,0,24,34,22,0,0,21,0,0,0
WI,55,Congressional District 1,"=""5501 ""","1,358",0,"1,358","2,976,103",407,"321,048",775,"1,032,021",47,69,70,"1,308","5,341,214",50,"39,614","1,161",0,489,507,830,21,604,618,0,236,135,234,256,144,141,117,121,104,95,0
WI,55,Congressional District 1,"=""5501 """,210,0,210,"398,040",64,"54,427",106,"142,688",0,0,19,199,"718,213",0,"2,986",172,0,53,126,84,0,113,77,0,56,23,35,37,20,19,20,22,0,19,0
WI,55,Congressional District 1,"=""5501 """,175,0,175,"345,060",55,"39,518",90,"116,734",0,0,0,166,"666,146",0,"5,805",143,0,37,99,75,0,97,66,0,46,21,32,23,0,22,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,480,0,480,"906,576",154,"128,418",232,"270,406",30,33,38,455,"1,719,936",25,"17,032",400,0,136,289,186,0,241,206,0,96,61,71,80,52,43,45,52,31,41,0
WI,55,Congressional District 1,"=""5501 ""","1,085",0,"1,085","2,246,415",306,"243,719",583,"753,834",58,49,80,"1,036","3,968,368",49,"38,846",904,0,325,471,596,0,537,440,0,251,117,187,205,122,123,78,90,74,83,0
WI,55,Congressional District 1,"=""5501 """,61,0,61,"117,100",9,"16,442",31,"45,681",0,0,0,56,"207,973",0,"3,896",47,0,0,25,36,0,34,21,0,22,0,0,0,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,205,0,205,"355,916",44,"38,300",89,"111,047",0,0,0,185,"652,712",0,"11,976",146,0,51,92,105,0,124,62,0,63,30,36,54,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,545,0,545,"1,144,508",178,"136,034",298,"394,439",33,26,33,522,"2,147,763",23,"16,522",477,0,197,264,276,0,270,226,0,112,61,71,98,59,50,50,55,41,56,0
WI,55,Congressional District 1,"=""5501 """,617,0,617,"1,303,826",228,"188,534",335,"414,912",42,32,87,590,"2,318,090",27,"22,121",517,0,141,352,253,0,311,265,0,125,65,75,100,60,66,74,83,39,54,0
WI,55,Congressional District 1,"=""5501 """,333,0,333,"636,123",96,"73,929",160,"208,787",22,22,40,321,"1,172,974",0,"11,908",273,0,86,197,131,0,176,130,0,67,40,48,67,30,32,28,35,29,24,0
WI,55,Congressional District 1,"=""5501 ""","1,035",0,"1,035","1,942,091",259,"225,361",491,"613,008",55,67,100,978,"3,435,162",57,"54,571",797,0,206,517,494,24,601,337,0,270,133,166,223,104,89,97,82,64,72,0
WI,55,Congressional District 1,"=""5501 """,151,0,151,"303,321",29,"19,054",74,"94,675",0,0,0,149,"538,179",0,"2,233",125,0,51,74,73,0,69,66,0,22,0,33,30,21,22,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 ""","2,959",63,"2,959","7,230,655",664,"495,757","1,795","2,257,538",110,146,118,"2,907","11,948,528",52,"43,140","2,604",0,"1,290","1,472","1,382",105,"1,385","1,321",0,464,333,575,720,380,279,206,190,146,118,0
WI,55,Congressional District 1,"=""5501 """,52,0,52,"112,050",9,"8,923",26,"35,188",0,0,0,50,"194,054",0,663,35,0,0,26,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 ""","1,910",0,"1,910","4,181,700",546,"425,854","1,059","1,353,880",142,144,147,"1,851","7,465,656",59,"51,928","1,649",0,656,974,874,62,964,791,0,323,168,338,368,219,162,212,178,125,134,0
WI,55,Congressional District 1,"=""5501 ""","2,524",58,"2,524","6,087,277",614,"467,379","1,500","1,913,269",93,135,113,"2,460","10,211,932",64,"61,419","2,222",0,"1,097","1,267","1,148",109,"1,239","1,068",0,415,286,492,553,310,235,208,176,136,120,0
WI,55,Congressional District 1,"=""5501 ""","2,157",44,"2,157","5,190,648",556,"402,534","1,314","1,663,324",130,132,126,"2,109","8,799,265",48,"36,217","1,884",0,828,"1,128",946,83,"1,006",971,0,354,211,402,461,280,220,205,161,108,104,0
WI,55,Congressional District 1,"=""5501 """,31,0,31,"44,756",8,"6,258",11,"12,052",0,0,3,28,"86,426",0,"2,466",24,0,5,19,10,0,17,9,0,7,5,5,6,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 ""","1,081",0,"1,081","2,168,227",277,"216,820",534,"629,925",44,58,74,"1,028","3,675,249",52,"39,525",878,0,340,437,623,21,532,445,0,265,147,194,221,119,96,97,62,75,65,0
WI,55,Congressional District 1,"=""5501 """,21,0,21,"50,873",9,"7,053",9,"12,964",0,0,0,9,"91,725",0,"1,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,55,Congressional District 1,"=""5501 """,602,0,602,"1,078,027",167,"145,360",259,"313,686",33,41,50,574,"1,993,564",28,"27,546",489,0,144,357,228,0,301,241,0,110,68,106,110,61,54,49,69,47,35,0
