"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MO,29,Congressional District 1,"=""2901 ""","4,511",57,"4,511","11,209,190","1,335","1,025,552","2,818","3,685,107",415,370,299,"4,396","19,462,825",115,"113,142","3,986",0,"1,748","2,771","1,644",96,"2,197","2,026",0,890,302,633,902,574,546,523,458,329,237,0
MO,29,Congressional District 1,"=""2901 """,43,0,43,"82,142",9,"12,694",27,"26,633",0,0,0,42,"152,237",0,23,37,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,Congressional District 1,"=""2901 ""","5,062",77,"5,062","12,962,425","1,495","1,092,751","3,263","4,142,919",508,512,294,"4,978","22,160,876",84,"52,567","4,553",0,"2,160","3,117","1,809",136,"2,518","2,264",0,966,331,664,993,690,609,639,571,337,214,0
MO,29,Congressional District 1,"=""2901 ""","1,213",0,"1,213","2,765,388",328,"234,283",733,"884,407",112,116,91,"1,180","4,790,618",32,"14,115","1,032",0,418,748,439,26,679,444,0,304,94,221,231,150,125,127,118,89,57,0
MO,29,Congressional District 1,"=""2901 ""","2,464",47,"2,464","5,941,422",740,"536,228","1,508","1,868,407",238,187,170,"2,410","10,254,269",54,"55,025","2,195",0,987,"1,465",938,60,"1,155","1,129",0,456,174,355,468,323,310,301,251,168,109,0
MO,29,Congressional District 1,"=""2901 """,299,7,299,"613,205",83,"67,166",148,"190,702",21,24,23,285,"1,093,823",14,"10,934",240,0,91,181,113,0,159,113,0,69,28,52,57,36,26,32,28,19,21,0
MO,29,Congressional District 1,"=""2901 """,78,0,78,"183,121",24,"17,337",45,"57,158",6,6,5,75,"308,072",3,"3,358",66,0,28,45,31,2,38,36,0,15,7,11,14,10,9,10,10,5,3,0
MO,29,Congressional District 1,"=""2901 ""","1,979",28,"1,979","4,629,628",554,"401,635","1,153","1,380,234",132,119,92,"1,900","7,784,404",79,"60,895","1,689",0,799,"1,105",811,63,923,891,0,362,154,341,407,285,236,200,166,104,83,0
MO,29,Congressional District 1,"=""2901 """,297,0,297,"661,736",42,"26,435",157,"189,776",0,28,0,287,"1,051,307",0,"6,130",261,0,141,186,103,0,130,139,0,54,37,56,93,37,24,0,0,0,0,0
MO,29,Congressional District 1,"=""2901 """,125,0,125,"175,416",9,"11,300",38,"42,646",0,0,0,121,"326,749",0,"1,546",106,0,60,80,39,0,59,28,0,24,0,32,37,0,0,0,0,0,0,0
MO,29,Congressional District 1,"=""2901 """,556,0,556,"1,167,949",107,"64,828",280,"316,528",0,44,34,529,"1,863,491",26,"17,205",465,0,240,319,190,47,282,220,0,114,69,120,157,61,50,42,40,0,0,0
MO,29,Congressional District 1,"=""2901 ""","2,147",37,"2,147","5,848,037",361,"227,393","1,323","1,658,715",77,103,104,"2,093","8,645,704",54,"46,202","1,880",0,"1,025","1,220",849,77,"1,049",934,0,534,189,451,627,337,195,157,108,54,27,0
MO,29,Congressional District 1,"=""2901 """,188,0,188,"277,332",32,"24,730",70,"81,162",0,15,24,172,"485,597",15,"12,723",143,0,37,124,59,0,105,61,0,61,36,44,41,0,15,0,0,15,0,0
MO,29,Congressional District 1,"=""2901 ""","2,355",68,"2,355","7,733,553",370,"205,711","1,772","2,265,353",76,100,48,"2,346","11,066,222",0,"3,302","2,160",0,"1,313","1,298",960,97,"1,124","1,111",0,529,165,492,711,410,245,172,103,44,0,0
MO,29,Congressional District 1,"=""2901 ""","2,046",59,"2,046","6,230,104",378,"240,700","1,430","1,772,461",68,92,52,"2,027","9,218,123",0,"9,848","1,835",0,"1,093","1,147",825,74,959,955,0,412,165,390,557,353,220,161,117,60,23,0
MO,29,Congressional District 1,"=""2901 ""","1,213",38,"1,213","2,693,913",155,"95,103",606,"731,369",28,58,68,"1,182","4,100,595",31,"14,154","1,049",0,536,704,430,78,603,466,0,254,185,328,321,153,83,63,44,21,0,0
MO,29,Congressional District 1,"=""2901 ""","1,702",25,"1,702","3,336,687",399,"284,558",766,"931,517",71,97,114,"1,614","5,644,053",88,"81,866","1,312",0,563,883,768,51,882,637,0,399,177,339,414,195,167,149,109,84,68,0
MO,29,Congressional District 1,"=""2901 ""","1,670",33,"1,670","3,680,536",349,"226,505",874,"1,030,181",62,97,107,"1,605","5,942,226",65,"37,469","1,412",0,762,992,613,65,749,715,0,307,188,362,433,210,158,130,103,53,33,0
MO,29,Congressional District 1,"=""2901 ""","3,161",82,"3,161","8,876,158",643,"389,454","2,084","2,607,613",109,126,75,"3,089","13,415,795",71,"50,522","2,742",0,"1,626","1,598","1,448",115,"1,499","1,400",0,643,260,582,862,517,351,275,155,112,45,0
MO,29,Congressional District 1,"=""2901 ""","2,762",85,"2,762","7,800,016",512,"330,831","1,794","2,220,177",105,129,98,"2,724","11,786,824",38,"20,445","2,429",0,"1,398","1,526","1,083",153,"1,366","1,234",0,571,225,540,812,438,280,205,147,72,40,0
MO,29,Congressional District 1,"=""2901 ""","2,339",75,"2,339","7,068,985",391,"224,492","1,572","1,921,473",73,115,71,"2,315","10,218,649",24,"12,415","2,117",0,"1,313","1,240",991,108,"1,186","1,011",0,504,181,468,684,387,235,202,111,53,0,0
MO,29,Congressional District 1,"=""2901 ""","4,429",85,"4,429","11,027,175","1,179","792,752","2,689","3,421,929",308,238,208,"4,294","18,252,880",135,"108,187","3,781",0,"1,852","2,579","1,760",90,"2,037","2,056",0,788,350,722,965,644,518,473,353,255,144,0
