"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NC,37,Congressional District 1,"=""3701 """,29,0,29,"64,924",9,"6,756",16,"17,979",0,0,0,28,"114,467",0,199,24,0,11,17,10,0,16,10,0,6,0,0,5,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 """,444,0,444,"1,111,402",121,"87,732",262,"337,515",42,34,0,434,"1,877,345",0,"8,462",396,0,213,231,182,31,233,186,0,65,23,68,79,65,64,56,45,29,0,0
NC,37,Congressional District 1,"=""3701 """,80,0,80,"190,976",25,"18,590",48,"61,275",7,4,4,78,"330,356",3,"2,480",71,0,36,46,30,4,44,32,0,18,6,11,15,11,8,11,10,5,4,0
NC,37,Congressional District 1,"=""3701 """,595,9,595,"1,525,522",158,"120,747",365,"464,951",38,28,26,578,"2,474,893",17,"17,117",528,0,267,337,226,32,315,250,0,137,46,88,126,82,64,67,50,39,32,0
NC,37,Congressional District 1,"=""3701 ""","2,251",57,"2,251","6,052,491",503,"352,242","1,453","1,778,349",94,103,61,"2,209","9,612,141",41,"33,164","2,060",0,"1,263","1,148",985,118,"1,205",905,0,425,207,418,534,307,224,216,171,103,71,0
NC,37,Congressional District 1,"=""3701 """,74,0,74,"169,554",21,"16,015",38,"51,027",0,0,0,71,"265,380",0,908,61,0,26,38,29,0,44,23,0,21,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 """,115,0,115,"258,449",23,"16,525",57,"65,707",0,0,0,115,"405,011",0,0,67,0,41,31,79,0,79,32,0,0,0,25,21,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","2,031",37,"2,031","5,162,582",635,"466,843","1,329","1,728,358",169,128,107,"1,990","9,403,477",42,"44,192","1,834",0,909,"1,137",795,99,968,949,0,330,125,279,368,252,253,248,209,161,131,0
NC,37,Congressional District 1,"=""3701 ""","2,942",76,"2,942","8,140,073",567,"356,440","1,934","2,224,854",172,115,63,"2,902","12,529,249",40,"42,401","2,631",38,"1,406","1,803","1,007",132,"1,551","1,233",0,510,250,566,696,489,362,263,167,94,53,0
NC,37,Congressional District 1,"=""3701 ""","1,798",45,"1,798","4,781,138",463,"321,442","1,152","1,399,379",110,83,34,"1,767","7,791,438",31,"28,397","1,612",13,823,"1,147",577,74,905,797,0,302,121,278,382,280,255,189,137,96,59,0
NC,37,Congressional District 1,"=""3701 """,73,0,73,"187,175",20,"11,343",46,"56,669",5,4,0,71,"309,363",0,"1,632",66,0,35,47,24,0,39,31,0,12,6,12,15,10,9,10,6,0,0,0
NC,37,Congressional District 1,"=""3701 ""","1,227",22,"1,227","3,241,597",317,"220,481",766,"976,257",67,54,34,"1,188","5,193,402",40,"26,479","1,082",0,606,630,540,58,636,523,0,266,100,194,244,184,152,121,101,70,62,0
NC,37,Congressional District 1,"=""3701 """,205,0,205,"501,429",48,"26,413",120,"138,625",0,0,0,196,"841,372",0,"7,502",173,0,90,129,61,0,109,85,0,34,0,44,42,30,21,26,22,0,0,0
NC,37,Congressional District 1,"=""3701 """,332,0,332,"886,132",86,"53,434",199,"248,513",0,0,0,327,"1,462,741",0,"3,379",291,0,162,206,105,21,193,123,0,57,0,50,62,60,51,43,32,0,0,0
NC,37,Congressional District 1,"=""3701 """,74,0,74,"193,879",23,"15,761",42,"51,653",0,0,0,73,"326,184",0,"1,058",60,0,22,50,21,0,37,32,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 """,667,0,667,"1,742,177",164,"113,472",409,"482,426",39,21,0,657,"2,812,480",0,"5,260",600,0,362,423,207,37,330,300,0,99,48,109,135,109,95,54,55,41,21,0
NC,37,Congressional District 1,"=""3701 ""","2,127",41,"2,127","5,303,115",583,"406,424","1,260","1,512,925",149,98,58,"2,090","8,752,247",37,"30,622","1,907",0,"1,085","1,274",762,90,"1,161",866,0,350,161,342,398,297,274,264,197,122,65,0
NC,37,Congressional District 1,"=""3701 """,25,0,25,"69,446",5,"3,186",9,"17,688",0,0,0,25,"112,037",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 """,14,0,14,"29,542",3,"2,418",7,"9,280",1,0,0,13,"51,207",1,505,11,0,5,7,6,0,7,5,0,4,2,2,2,2,1,1,1,1,0,0
NC,37,Congressional District 1,"=""3701 """,286,0,286,"674,894",93,"72,920",180,"246,011",0,0,0,269,"1,186,940",0,"10,084",240,0,105,165,110,0,155,110,0,77,25,42,57,38,24,31,23,24,23,0
NC,37,Congressional District 1,"=""3701 """,54,0,54,"106,044",9,"8,206",31,"33,871",0,0,0,52,"181,004",0,"4,130",40,0,22,26,22,0,27,23,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","1,055",0,"1,055","2,739,925",260,"175,151",629,"756,413",77,50,29,"1,029","4,464,281",26,"18,697",937,0,581,648,344,63,542,462,0,193,75,164,196,172,128,120,111,61,27,0
NC,37,Congressional District 1,"=""3701 """,29,0,29,"70,833",6,"4,196",9,"21,493",0,0,0,28,"121,885",0,200,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","2,763",80,"2,763","7,559,181",428,"264,368","1,643","2,058,064",109,104,90,"2,700","11,300,227",63,"35,875","2,468",31,"1,682","1,141","1,464",158,"1,213","1,339",0,545,249,606,876,392,209,194,123,81,32,0
NC,37,Congressional District 1,"=""3701 """,54,0,54,"116,469",9,"8,013",29,"33,065",0,0,0,50,"194,214",0,"2,591",46,0,0,26,24,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","4,856",152,"4,856","12,902,188","1,179","851,268","3,087","4,000,074",410,344,227,"4,746","20,966,976",110,"119,826","4,364",34,"2,550","2,290","2,335",231,"2,457","2,115",0,"1,182",338,755,"1,139",668,521,500,450,296,180,0
NC,37,Congressional District 1,"=""3701 ""","4,775",120,"4,775","12,705,991","1,286","920,485","3,117","4,021,820",442,329,205,"4,676","21,040,423",97,"88,425","4,306",29,"2,526","2,273","2,258",245,"2,356","2,185",0,997,289,779,"1,020",653,528,558,471,299,167,0
NC,37,Congressional District 1,"=""3701 ""","1,457",49,"1,457","3,314,771",314,"220,525",790,"981,718",90,84,84,"1,403","5,460,609",53,"42,000","1,259",0,666,716,664,77,708,633,0,314,159,278,346,184,133,119,113,82,41,0
NC,37,Congressional District 1,"=""3701 ""","1,838",66,"1,838","4,611,565",394,"259,116","1,072","1,360,622",125,126,89,"1,784","7,343,956",54,"39,219","1,622",13,945,849,885,105,880,836,0,394,158,335,455,263,182,174,142,90,38,0
NC,37,Congressional District 1,"=""3701 """,25,0,25,"54,686",7,"5,347",14,"17,514",2,2,1,24,"93,545",1,"1,402",21,0,9,14,10,1,15,8,0,7,2,4,5,3,2,3,2,2,2,0
NC,37,Congressional District 1,"=""3701 ""","1,620",39,"1,620","3,681,814",421,"306,368",912,"1,135,124",160,131,114,"1,559","6,207,618",60,"60,839","1,417",0,711,906,631,83,818,692,0,370,166,260,352,189,163,168,148,102,68,0
NC,37,Congressional District 1,"=""3701 """,34,0,34,"79,520",9,"6,893",9,"31,287",0,0,0,34,"146,850",0,0,32,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","3,022",86,"3,022","8,676,113",536,"346,600","1,849","2,196,382",196,167,40,"2,994","13,228,533",28,"27,181","2,812",0,"2,044","1,148","1,787",87,"1,541","1,348",0,480,202,623,858,447,296,256,190,95,53,0
NC,37,Congressional District 1,"=""3701 """,161,0,161,"397,802",33,"25,040",75,"91,605",0,0,0,159,"636,067",0,563,144,0,81,57,93,0,96,59,0,28,0,21,30,31,0,0,0,0,0,0
NC,37,Congressional District 1,"=""3701 ""","1,184",25,"1,184","3,364,955",223,"147,762",713,"874,873",72,64,28,"1,167","5,183,935",17,"13,629","1,090",0,772,455,691,38,619,508,0,192,78,216,329,174,126,100,81,51,29,0
