"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OK,40,Congressional District 2,"=""4002 """,39,0,39,"92,160",9,"8,386",24,"41,308",0,0,0,38,"176,781",0,844,32,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,62,0,62,"191,312",9,"19,035",42,"65,536",0,0,0,61,"324,404",0,375,53,0,29,0,39,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,44,0,44,"130,144",9,"8,451",29,"40,319",0,0,0,44,"206,352",0,0,40,0,0,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,700,0,700,"1,809,063",186,"149,899",439,"577,410",0,21,31,667,"2,977,885",33,"30,138",605,0,331,127,537,36,454,216,0,265,66,108,138,92,75,58,58,53,48,0
OK,40,Congressional District 2,"=""4002 """,37,0,37,"97,064",9,"6,546",28,"30,876",0,0,0,37,"156,529",0,0,35,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 ""","2,954",57,"2,954","7,836,190",774,"533,615","1,945","2,548,144",92,103,175,"2,873","12,490,280",81,"62,016","2,655",0,"1,459","1,047","1,731",176,"1,920",878,0,629,278,474,553,453,362,296,226,153,149,0
OK,40,Congressional District 2,"=""4002 """,166,0,166,"336,003",42,"33,052",85,"101,850",0,0,0,159,"554,729",0,"6,470",140,0,48,72,91,0,88,50,0,41,27,26,24,23,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,25,0,25,"57,565",9,"6,914",9,"21,315",0,0,0,25,"108,985",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,233,0,233,"662,722",69,"52,824",162,"212,940",0,0,0,229,"1,116,839",0,"6,977",206,0,102,72,157,0,132,96,0,55,0,32,41,33,33,24,0,22,0,0
OK,40,Congressional District 2,"=""4002 """,167,0,167,"443,294",31,"23,253",98,"141,111",0,0,0,165,"719,452",0,460,143,0,70,62,105,0,86,68,0,50,0,27,39,23,0,0,0,0,0,0
