"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
WA,53,State House District 1,"=""53001""","5,262",88,"5,262","9,312,117","1,463","1,190,866","2,353","2,916,771",296,331,418,"4,913","16,802,583",343,"377,694","4,183",0,"1,090","3,203","1,808",229,"2,557","2,036",0,"1,290",693,920,"1,032",452,426,447,484,388,363,0
WA,53,State House District 2,"=""53002""","9,584",71,"9,584","21,390,755","3,325","2,724,860","5,833","8,038,487",504,467,666,"9,325","42,252,588",207,"282,798","8,513",0,"3,063","6,315","2,997",207,"4,051","4,622",0,"1,554",891,"1,248","1,488",977,944,991,961,918,950,9
WA,53,State House District 3,"=""53003""","13,676",242,"13,676","30,561,780","3,635","2,706,817","7,648","9,920,270",657,491,906,"13,269","52,746,404",372,"342,115","11,740",32,"4,840","8,295","4,863",488,"5,415","6,653",0,"2,027","1,676","2,261","2,563","1,569","1,493","1,326","1,096",808,673,0
WA,53,State House District 4,"=""53004""","10,819",69,"10,819","23,720,489","3,356","2,596,497","6,082","7,964,368",645,450,820,"10,424","41,793,869",342,"373,478","9,311",0,"3,351","6,746","3,838",169,"4,673","5,027",0,"2,031","1,113","1,593","1,892","1,189","1,175","1,146",960,829,762,0
WA,53,State House District 5,"=""53005""","4,058",18,"4,058","7,470,426","1,167","962,122","1,885","2,341,916",143,156,255,"3,821","13,705,487",154,"217,733","3,289",0,963,"2,543","1,364",90,"1,923","1,600",0,996,517,697,768,354,299,308,323,261,233,0
WA,53,State House District 6,"=""53006""","9,145",78,"9,145","19,898,386","2,711","2,144,378","5,184","6,835,318",557,457,800,"8,835","36,111,504",273,"292,551","7,894",0,"2,732","5,728","3,065",294,"3,837","4,390",0,"1,637","1,034","1,389","1,521",940,937,910,833,650,691,0
WA,53,State House District 7,"=""53007""","9,715",37,"9,715","22,151,165","2,673","2,120,804","5,449","7,463,805",181,153,474,"9,320","38,203,694",203,"332,174","8,062",0,"2,670","6,008","3,316",66,"3,969","4,565",0,"1,862",874,"1,351","1,567","1,050",767,744,621,526,563,0
WA,53,State House District 8,"=""53008""","10,578",280,"10,578","25,461,585","3,305","2,476,086","6,539","8,656,855",591,531,552,"10,380","44,922,725",175,"177,315","9,360",40,"3,264","6,221","4,108",234,"4,306","5,305",0,"1,509",988,"1,563","1,840","1,393","1,257","1,122",973,723,668,0
WA,53,State House District 9,"=""53009""","9,650",178,"9,650","22,983,861","3,095","2,387,340","5,977","8,295,212",455,383,458,"9,394","40,776,492",179,"252,299","8,330",14,"2,438","5,254","4,041",120,"3,801","4,892",0,"1,302",682,"1,191","1,537","1,060",934,889,800,578,578,27
WA,53,State House District 10,"=""53010""","7,974",79,"7,974","16,660,242","2,706","2,138,657","4,518","6,150,688",477,378,476,"7,601","32,246,235",356,"324,252","6,794",0,"2,271","5,204","2,516",185,"3,488","3,689",0,"1,536",775,"1,122","1,307",698,738,792,824,623,715,27
WA,53,State House District 11,"=""53011""","9,558",371,"9,558","20,839,507","2,784","2,196,448","5,102","6,683,670",448,455,447,"8,986","35,902,863",568,"601,154","7,594",7,"2,240","4,417","4,566",541,"4,660","3,882",0,"2,240",964,"1,553","1,851","1,082",999,911,908,700,527,0
WA,53,State House District 12,"=""53012""","11,482",162,"11,482","26,811,091","3,758","2,834,263","6,905","9,010,162",418,227,357,"11,141","47,277,626",190,"313,469","9,478",0,"2,435","6,717","4,462",110,"3,951","6,248",0,"1,492",854,"1,415","1,887","1,294","1,341","1,128",825,562,556,0
WA,53,State House District 13,"=""53013""","9,863",249,"9,863","23,527,849","3,113","2,447,044","6,073","8,502,624",331,323,415,"9,592","42,365,933",169,"315,687","8,305",0,"2,729","5,411","4,089",128,"3,744","5,063",0,"1,323",736,"1,327","1,632","1,156",990,845,772,615,689,0
WA,53,State House District 14,"=""53014""","12,250",262,"12,250","30,072,208","4,095","3,031,169","7,650","10,208,227",499,328,440,"11,915","53,817,257",214,"309,715","10,495",27,"3,684","6,414","5,349",226,"5,078","6,093",0,"1,534",965,"1,540","1,960","1,473","1,434","1,299","1,014",748,651,15
WA,53,State House District 15,"=""53015""","15,503",464,"15,503","41,623,745","5,450","3,908,732","10,645","14,363,862",781,543,475,"15,265","73,327,454",156,"239,098","13,398",12,"5,277","7,322","7,808",316,"5,854","8,746",0,"1,829","1,016","1,971","2,533","2,257","2,117","1,879","1,431","1,004",968,7
WA,53,State House District 16,"=""53016""","10,501",218,"10,501","25,875,342","3,421","2,580,911","6,681","9,135,651",502,433,463,"10,248","45,771,224",167,"250,089","9,068",13,"3,091","5,252","4,871",232,"4,441","5,174",0,"1,627",777,"1,396","1,773","1,342","1,212","1,082",929,660,702,26
WA,53,State House District 17,"=""53017""","9,945",167,"9,945","22,918,508","3,228","2,520,980","5,869","8,202,739",589,538,707,"9,414","38,506,566",522,"641,156","8,348",0,"2,851","5,919","3,815",184,"4,826","4,335",0,"2,295",860,"1,304","1,677","1,142","1,116","1,008","1,021",844,827,45
WA,53,State House District 18,"=""53018""","6,789",23,"6,789","14,679,966","2,121","1,689,406","3,783","5,161,854",310,347,534,"6,447","25,489,316",321,"389,503","5,693",0,"1,922","4,262","2,411",72,"3,271","2,898",0,"1,581",673,"1,001","1,168",734,649,670,656,571,576,20
WA,53,State House District 19,"=""53019""","10,198",163,"10,198","22,695,617","2,729","2,103,980","5,671","7,230,221",316,241,384,"9,919","39,810,359",155,"214,171","8,687",58,"3,370","6,417","3,370",282,"3,795","5,122",0,"1,267","1,177","1,604","1,866","1,181",938,752,628,555,470,0
WA,53,State House District 20,"=""53020""","9,972",117,"9,972","22,600,560","2,917","2,325,671","5,722","7,392,856",269,198,355,"9,680","40,164,441",183,"258,020","8,478",0,"3,135","6,098","3,551",122,"4,037","4,793",0,"1,443",944,"1,447","1,652","1,168",924,727,696,623,605,1
WA,53,State House District 21,"=""53021""","7,932",211,"7,932","16,148,778","2,416","1,910,566","4,113","5,261,037",475,461,483,"7,524","28,925,479",409,"486,747","6,516",0,"2,029","4,390","3,153",370,"3,750","3,329",0,"1,720",803,"1,278","1,470",853,796,749,764,643,548,0
WA,53,State House District 22,"=""53022""","9,860",82,"9,860","19,474,563","2,909","2,281,960","5,113","6,464,338",637,492,706,"9,502","36,833,299",330,"284,326","8,446",0,"2,587","6,934","2,532",364,"3,797","4,697",0,"1,558","1,171","1,650","1,763",966,912,898,906,732,608,0
WA,53,State House District 23,"=""53023""","7,423",55,"7,423","15,090,124","2,357","1,942,883","4,043","5,243,089",477,334,613,"7,126","29,103,867",257,"344,457","6,399",0,"2,087","5,189","1,880",274,"3,046","3,519",0,"1,245",764,"1,087","1,210",669,698,747,705,564,635,0
WA,53,State House District 24,"=""53024""","9,507",25,"9,507","19,534,445","2,458","1,891,395","4,784","6,104,033",269,198,384,"8,988","33,994,539",397,"431,431","7,634",28,"2,729","5,934","2,919",438,"4,012","4,183",0,"1,860","1,166","1,531","1,759",965,844,740,706,450,371,0
WA,53,State House District 25,"=""53025""","9,369",128,"9,369","20,343,322","3,201","2,575,515","5,379","6,840,011",581,461,602,"9,076","38,384,206",269,"343,542","8,244",4,"3,126","5,873","3,278",188,"3,892","4,548",0,"1,457",919,"1,366","1,604",974,960,992,"1,006",766,693,0
WA,53,State House District 26,"=""53026""","7,048",39,"7,048","14,205,790","2,089","1,664,560","3,662","4,604,266",352,259,446,"6,771","26,204,387",211,"244,773","6,001",0,"2,043","4,907","1,839",154,"2,892","3,193",0,"1,218",783,"1,114","1,247",678,637,565,583,486,442,0
WA,53,State House District 27,"=""53027""","10,317",215,"10,317","22,388,612","2,892","2,197,385","5,690","7,255,079",522,385,555,"10,016","39,955,635",268,"260,426","8,897",18,"3,595","6,140","3,780",310,"4,294","4,762",0,"1,588","1,192","1,858","1,970","1,172","1,004",948,841,698,514,0
WA,53,State House District 28,"=""53028""","11,805",147,"11,805","28,574,786","4,155","3,077,010","7,745","11,120,946",800,696,934,"11,578","56,588,338",191,"221,194","10,796",0,"4,014","7,167","3,891",696,"4,412","6,417",0,"1,435",897,"1,472","1,669","1,142","1,384","1,650","1,347","1,135",946,33
WA,53,State House District 29,"=""53029""","14,532",378,"14,532","34,370,018","4,471","3,401,768","8,929","11,526,398",773,626,656,"14,206","62,454,868",300,"307,373","12,911",32,"5,591","8,407","5,611",412,"5,662","7,387",0,"1,871","1,374","2,163","2,596","1,743","1,526","1,539","1,332","1,085",823,14
WA,53,State House District 30,"=""53030""","11,000",318,"11,000","25,547,818","3,510","2,731,877","6,458","8,598,350",587,522,518,"10,542","44,502,259",448,"539,460","9,359",74,"3,420","5,787","4,752",428,"5,089","4,883",0,"2,140",986,"1,606","1,989","1,310","1,204","1,111","1,052",861,701,0
WA,53,State House District 31,"=""53031""","7,534",101,"7,534","16,102,401","2,511","2,026,544","4,171","5,376,986",412,288,455,"7,247","29,785,568",265,"335,684","6,437",16,"2,397","4,523","2,822",105,"3,164","3,511",0,"1,274",735,"1,121","1,299",806,740,754,792,613,514,0
