"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
TN,47,State House District 1,"=""47001""","6,270",40,"6,270","14,642,637","1,395","1,014,096","3,532","4,345,227",154,185,228,"6,076","24,416,904",180,"190,136","5,577",69,"2,608","3,209","2,938",82,"3,014","2,582",0,"1,276",686,"1,174","1,421",834,590,476,409,335,302,0
TN,47,State House District 2,"=""47002""","5,359",22,"5,359","12,230,660","1,171","865,009","2,988","3,634,875",150,193,247,"5,189","20,502,796",167,"166,548","4,765",49,"2,116","2,756","2,520",65,"2,774","2,028",0,"1,178",602,"1,042","1,243",668,506,404,318,285,272,0
TN,47,State House District 3,"=""47003""","5,803",7,"5,803","13,451,541","1,325","1,022,591","3,227","4,000,696",131,118,161,"5,544","22,621,046",209,"219,392","5,063",11,"2,562","2,513","3,234",15,"2,786","2,426",0,"1,509",575,979,"1,215",689,534,484,403,321,307,0
TN,47,State House District 4,"=""47004""","6,446",47,"6,446","14,794,530","1,514","1,131,195","3,584","4,396,670",167,181,225,"6,260","25,377,359",144,"151,415","5,755",11,"2,759","3,339","2,968",81,"2,755","2,958",0,"1,256",648,"1,137","1,464",768,611,499,449,349,299,0
TN,47,State House District 5,"=""47005""","6,170",45,"6,170","14,521,809","1,551","1,157,843","3,499","4,291,762",142,142,147,"5,965","25,423,891",182,"152,145","5,479",0,"2,354","2,578","3,552",0,"3,160","2,414",0,"1,522",658,984,"1,266",866,632,533,446,352,313,0
TN,47,State House District 6,"=""47006""","5,527",32,"5,527","11,912,890","1,232","906,472","2,939","3,517,444",190,215,279,"5,319","20,482,379",184,"188,368","4,839",19,"1,936","3,073","2,336",107,"2,545","2,338",0,"1,136",651,"1,064","1,179",679,506,411,387,284,251,0
TN,47,State House District 7,"=""47007""","5,161",41,"5,161","10,924,657","1,162","862,816","2,697","3,281,941",178,208,254,"4,967","19,024,926",174,"157,541","4,493",7,"1,714","2,841","2,142",102,"2,379","2,106",0,"1,071",611,977,"1,085",625,432,401,365,275,288,0
TN,47,State House District 8,"=""47008""","5,108",4,"5,108","11,575,785","1,307","1,004,353","2,841","3,550,545",193,156,190,"4,910","19,698,072",138,"176,109","4,483",4,"1,849","2,517","2,430",106,"2,603","1,981",0,"1,219",471,887,"1,077",629,489,419,418,292,268,0
TN,47,State House District 9,"=""47009""","6,390",29,"6,390","15,741,181","1,494","1,162,281","3,778","4,693,059",71,111,108,"6,171","26,415,056",169,"177,214","5,684",3,"2,824","2,750","3,581",29,"3,388","2,445",0,"1,711",596,"1,117","1,382",840,624,518,398,346,343,0
TN,47,State House District 10,"=""47010""","6,167",107,"6,167","15,008,266","1,509","1,116,718","3,603","4,457,877",113,120,168,"6,015","25,059,118",141,"122,444","5,520",0,"2,692","2,666","3,435",48,"2,854","2,664",0,"1,307",635,"1,142","1,375",881,586,426,408,355,311,0
TN,47,State House District 11,"=""47011""","7,042",35,"7,042","17,631,870","1,547","1,125,628","4,148","5,151,192",79,110,105,"6,820","29,132,623",164,"179,041","6,336",67,"3,057","2,583","4,419",0,"3,358","3,009",0,"1,744",640,"1,249","1,649","1,019",676,468,374,273,290,0
TN,47,State House District 12,"=""47012""","6,894",32,"6,894","15,894,684","1,528","1,084,816","3,816","4,760,639",264,190,184,"6,572","25,917,615",314,"291,907","6,002",16,"2,310","3,556","3,297",0,"3,419","2,683",0,"1,711",675,"1,206","1,585","1,031",702,527,424,339,331,0
