"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
KS,20,State House District 1,"=""20001""","2,113",1,"2,113","5,354,089",547,"413,441","1,302","1,708,838",54,2,2,"2,058","9,223,224",1,"33,925","1,862",0,982,761,"1,300",1,972,979,0,357,164,308,368,253,211,138,126,90,107,0
KS,20,State House District 2,"=""20002""","1,817",1,"1,817","4,374,607",504,"400,519","1,055","1,398,726",30,4,51,"1,752","7,633,824",2,"62,740","1,547",0,640,673,972,4,843,692,0,360,73,138,211,146,106,104,56,29,57,0
KS,20,State House District 3,"=""20003""","2,053",38,"2,053","4,837,751",502,"362,528","1,198","1,548,729",108,101,126,"1,999","8,269,756",53,"39,290","1,797",0,840,"1,017",962,73,"1,015",859,0,306,225,387,389,274,220,195,139,101,110,0
KS,20,State House District 4,"=""20004""","2,038",0,"2,038","4,969,461",541,"408,152","1,218","1,699,687",88,32,75,"1,957","8,376,897",38,"57,762","1,768",0,777,680,"1,231",0,974,837,0,452,158,285,331,219,140,113,102,90,70,0
KS,20,State House District 5,"=""20005""","1,723",0,"1,723","4,030,874",501,"433,654","1,016","1,399,699",29,24,32,"1,647","7,053,661",4,"86,422","1,485",0,603,675,926,33,831,718,0,352,132,153,205,146,128,93,128,58,78,0
KS,20,State House District 6,"=""20006""","1,166",0,"1,166","2,523,556",354,"287,167",653,"898,227",48,29,82,"1,102","4,527,464",39,"63,703",986,0,388,545,567,39,586,465,0,255,142,155,188,117,111,102,113,46,92,0
KS,20,State House District 7,"=""20007""","2,261",0,"2,261","5,118,764",600,"464,178","1,249","1,658,851",89,67,65,"2,211","9,186,353",0,"38,560","1,889",0,933,"1,004","1,110",81,973,"1,066",0,364,271,313,316,224,213,204,134,130,86,0
KS,20,State House District 8,"=""20008""",446,1,446,"811,164",109,"88,506",196,"238,459",25,45,47,419,"1,423,964",14,"34,766",351,0,116,241,192,10,272,142,0,126,50,75,85,44,27,44,31,24,19,0
KS,20,State House District 9,"=""20009""","2,111",0,"2,111","4,940,137",624,"479,158","1,239","1,626,682",101,51,90,"2,055","8,900,535",29,"49,675","1,808",0,900,740,"1,325",0,866,999,0,387,166,314,385,258,177,185,166,135,119,0
KS,20,State House District 10,"=""20010""","2,005",20,"2,005","4,111,957",557,"436,196","1,048","1,321,880",127,118,170,"1,936","7,214,420",67,"61,841","1,706",0,711,"1,147",749,101,912,886,0,360,210,380,383,217,182,193,166,137,115,0
