"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
WY,56,State House District 1,"=""56001""",387,0,387,"856,204",85,"84,048",215,"311,234",3,0,3,361,"1,567,337",0,"24,125",321,0,108,184,198,0,207,144,0,104,6,7,30,5,3,3,0,3,3,0
WY,56,State House District 2,"=""56002""",588,0,588,"1,281,134",163,"128,027",335,"425,578",26,5,29,562,"2,279,330",5,"28,198",476,0,189,315,261,5,245,275,0,133,78,74,118,76,35,37,13,29,34,0
WY,56,State House District 3,"=""56003""",457,0,457,"1,045,692",147,"121,179",280,"339,453",19,6,20,445,"1,987,084",10,"9,680",403,0,212,237,215,2,184,227,0,59,38,65,67,39,41,35,33,23,20,0
WY,56,State House District 4,"=""56004""",591,0,591,"1,323,136",153,"122,259",323,"418,966",0,0,28,552,"2,263,434",23,"25,926",476,0,152,302,218,0,252,239,0,116,57,73,91,59,42,36,31,27,33,0
WY,56,State House District 5,"=""56005""",728,0,728,"1,605,460",211,"158,736",408,"530,991",25,17,37,693,"2,820,804",18,"39,842",584,0,232,365,276,18,276,313,0,152,71,107,98,65,61,58,46,33,41,0
WY,56,State House District 6,"=""56006""",460,0,460,"1,013,243",145,"126,144",273,"324,608",0,0,14,441,"1,885,888",13,"13,468",392,0,161,290,161,0,185,234,0,86,54,87,83,27,34,27,22,19,18,0
WY,56,State House District 7,"=""56007""",365,0,365,"722,506",108,"88,314",198,"248,401",31,19,31,356,"1,392,934",10,"8,563",324,0,126,235,118,12,162,160,0,62,42,63,66,39,31,31,37,29,25,0
WY,56,State House District 8,"=""56008""",567,0,567,"1,153,028",184,"145,998",316,"403,451",49,27,46,553,"2,267,028",15,"15,652",502,0,198,366,179,22,238,263,0,84,63,90,97,59,52,58,58,45,41,0
WY,56,State House District 9,"=""56009""",641,0,641,"1,245,041",185,"146,739",329,"411,776",40,23,38,618,"2,362,859",12,"17,856",546,0,201,408,200,18,285,277,0,110,91,109,111,49,42,46,48,37,33,0
WY,56,State House District 10,"=""56010""",451,1,451,"955,050",144,"116,893",240,"344,518",12,8,13,431,"1,824,190",4,"19,765",364,0,127,249,130,7,178,179,0,28,19,29,30,19,15,15,16,12,11,0
WY,56,State House District 11,"=""56011""",859,2,859,"1,823,454",300,"231,207",497,"641,914",72,36,62,840,"3,602,789",20,"25,042",756,0,311,548,270,42,343,419,0,106,92,126,141,90,84,103,87,67,63,0
WY,56,State House District 12,"=""56012""",999,14,999,"2,227,749",314,"242,756",586,"745,389",60,36,56,983,"4,126,241",16,"15,778",862,0,397,591,349,59,417,472,0,112,107,162,185,120,97,106,92,65,61,0
WY,56,State House District 13,"=""56013""",530,0,530,"880,741",101,"80,953",223,"280,283",31,43,56,513,"1,647,526",16,"8,672",453,0,122,339,147,44,271,205,0,84,83,121,120,51,36,31,32,26,28,0
WY,56,State House District 14,"=""56014""",414,0,414,"681,700",77,"61,655",172,"212,556",22,35,43,403,"1,277,977",11,"5,316",356,0,96,267,115,33,205,166,0,59,65,98,95,40,27,23,25,21,20,0
WY,56,State House District 15,"=""56015""",541,0,541,"1,164,913",180,"144,233",300,"375,581",0,0,23,533,"2,205,155",0,"5,229",447,0,236,269,238,0,178,279,0,49,63,97,91,54,46,51,46,38,31,0
WY,56,State House District 16,"=""56016""",691,0,691,"1,146,623",188,"140,884",309,"439,729",28,0,46,638,"2,084,411",53,"44,718",529,0,80,286,371,29,380,226,0,226,87,128,146,43,72,73,46,30,27,0
WY,56,State House District 17,"=""56017""",537,11,537,"1,164,490",165,"123,068",311,"373,748",17,16,22,529,"2,174,058",8,"5,944",454,0,227,278,243,16,185,283,0,62,66,98,106,64,53,48,43,32,24,0
WY,56,State House District 18,"=""56018""",454,3,454,"966,210",138,"113,204",239,"338,614",10,9,13,443,"1,839,260",2,"13,013",380,0,148,208,185,4,174,177,0,58,49,49,73,34,28,23,22,18,15,0
WY,56,State House District 19,"=""56019""",499,0,499,"1,160,393",147,"125,361",297,"405,681",10,9,12,480,"2,089,200",0,"20,580",427,0,180,265,231,0,192,240,0,55,17,38,40,29,24,18,17,17,15,0
WY,56,State House District 20,"=""56020""",288,0,288,"563,985",87,"73,964",141,"178,843",0,0,0,270,"1,058,291",0,"11,023",224,0,77,173,111,0,144,107,0,76,0,66,34,0,0,0,0,0,0,0
WY,56,State House District 21,"=""56021""",443,0,443,"1,020,314",142,"121,084",265,"421,267",0,0,23,422,"1,789,431",0,"18,536",340,0,79,191,170,0,203,119,0,140,36,53,45,28,33,0,0,0,35,0
WY,56,State House District 22,"=""56022""",386,0,386,"747,876",99,"95,151",177,"270,898",0,0,3,345,"1,286,250",3,"34,306",280,0,28,192,132,0,216,81,0,137,7,34,44,0,3,3,0,0,0,0
WY,56,State House District 23,"=""56023""",179,0,179,"275,624",31,"31,080",49,"89,746",0,0,9,150,"535,557",10,"22,723",113,0,15,91,60,0,95,27,0,66,24,36,43,0,9,8,0,0,0,0
WY,56,State House District 24,"=""56024""",586,0,586,"1,158,972",165,"129,878",301,"365,813",23,20,33,550,"2,005,182",37,"38,582",471,0,199,248,333,0,275,245,0,159,53,109,131,60,61,49,47,37,36,0
WY,56,State House District 25,"=""56025""",547,0,547,"1,170,972",158,"126,457",302,"392,570",23,29,41,515,"2,059,505",33,"33,472",440,0,198,215,326,0,273,232,0,164,62,97,105,53,50,49,49,35,46,0
WY,56,State House District 26,"=""56026""",519,0,519,"1,202,939",166,"135,632",293,"442,852",1,1,2,500,"2,188,092",1,"11,571",450,0,162,214,226,0,190,199,0,102,47,30,75,2,26,29,25,1,26,0
WY,56,State House District 27,"=""56027""",526,0,526,"1,143,284",144,"108,775",282,"385,973",0,21,22,502,"2,078,435",0,"11,815",419,0,142,302,170,0,203,219,0,85,55,86,90,64,41,39,41,31,25,0
WY,56,State House District 28,"=""56028""",559,0,559,"1,168,413",140,"126,624",290,"379,731",0,0,0,531,"2,076,959",0,"29,237",467,0,148,254,271,0,283,192,0,105,44,66,64,37,34,22,24,0,27,0
WY,56,State House District 29,"=""56029""",577,0,577,"1,161,630",166,"130,324",301,"377,250",45,15,32,558,"2,102,879",19,"21,271",486,0,212,325,226,26,270,244,0,109,67,104,116,65,54,46,45,39,39,0
WY,56,State House District 30,"=""56030""",540,0,540,"1,093,186",156,"123,515",282,"355,698",42,14,30,522,"1,981,685",18,"20,068",455,0,198,304,211,25,253,228,0,102,62,97,109,61,50,43,42,37,37,0
WY,56,State House District 31,"=""56031""",478,0,478,"1,081,998",161,"127,281",290,"350,819",40,13,26,467,"2,054,844",8,"10,831",423,0,237,215,254,4,218,217,0,71,47,81,89,56,51,49,47,31,25,0
WY,56,State House District 32,"=""56032""",461,0,461,"1,045,311",158,"122,979",283,"338,737",41,12,27,450,"1,986,586",10,"12,216",408,0,224,209,245,2,208,214,0,70,46,77,84,52,52,45,48,29,23,0
WY,56,State House District 33,"=""56033""","1,234",3,"1,234","2,917,436",394,"330,750",786,"1,024,638",18,9,18,"1,219","5,546,612",10,"13,863","1,098",29,780,328,869,0,525,586,0,96,153,150,144,93,100,84,75,66,65,0
WY,56,State House District 34,"=""56034""",696,7,696,"1,446,350",175,"154,680",380,"462,518",24,10,22,666,"2,658,818",11,"29,645",559,15,271,277,397,0,351,246,0,106,71,130,108,52,54,45,41,32,31,0
WY,56,State House District 35,"=""56035""",681,2,681,"1,449,445",208,"161,063",371,"452,061",46,16,23,666,"2,708,189",12,"13,532",584,0,275,369,279,23,309,298,0,86,80,121,130,78,71,66,58,28,39,0
WY,56,State House District 36,"=""56036""",762,0,762,"1,647,604",248,"199,539",425,"505,040",51,18,24,746,"3,117,540",11,"14,051",663,0,299,408,316,20,343,346,0,85,71,111,129,74,68,71,61,29,39,0
WY,56,State House District 37,"=""56037""",498,2,498,"1,067,763",157,"123,914",280,"354,158",38,14,23,487,"1,974,191",11,"13,059",429,0,201,277,198,24,237,211,0,75,50,90,95,58,51,48,42,31,31,0
WY,56,State House District 38,"=""56038""",460,0,460,"1,019,774",150,"119,886",263,"344,306",36,13,21,449,"1,889,102",9,"14,258",383,0,178,246,176,20,216,185,0,72,40,76,85,51,44,45,38,29,30,0
WY,56,State House District 39,"=""56039""",554,6,554,"1,205,324",167,"123,643",319,"388,809",10,16,23,542,"2,266,079",5,"7,357",466,0,217,297,247,9,196,291,0,51,54,85,118,53,48,39,39,29,22,0
WY,56,State House District 40,"=""56040""",459,0,459,"888,872",124,"111,598",229,"307,804",0,0,21,427,"1,589,765",25,"38,972",378,0,111,189,249,0,229,157,0,138,44,83,95,35,38,28,32,0,34,0
WY,56,State House District 41,"=""56041""",814,0,814,"1,706,556",291,"224,180",469,"608,388",73,35,62,794,"3,425,865",20,"26,344",719,0,288,528,249,38,321,401,0,103,87,117,129,82,80,100,85,66,63,0
WY,56,State House District 42,"=""56042""",372,0,372,"755,785",117,"93,733",205,"262,446",32,18,30,362,"1,481,829",10,"9,752",329,0,129,240,118,14,159,169,0,58,42,60,65,39,33,36,38,29,26,0
WY,56,State House District 43,"=""56043""",754,3,754,"1,610,708",259,"199,907",437,"562,790",61,31,53,737,"3,152,458",17,"20,507",661,0,277,475,240,38,303,366,0,92,81,112,126,81,74,89,76,57,54,0
WY,56,State House District 44,"=""56044""",965,9,965,"2,107,956",318,"245,572",563,"720,831",68,37,61,947,"4,014,387",18,"20,850",840,0,369,590,323,52,395,463,0,113,103,150,170,110,94,108,93,68,65,0
WY,56,State House District 45,"=""56045""",598,0,598,"1,033,680",111,"94,552",259,"341,145",34,40,56,574,"1,910,532",20,"15,518",500,0,117,371,167,47,328,217,0,123,80,110,113,50,39,34,30,24,30,0
WY,56,State House District 46,"=""56046""",475,0,475,"814,828",94,"76,403",207,"276,487",32,34,50,453,"1,494,389",20,"13,013",373,0,102,278,126,43,254,152,0,96,70,92,98,44,36,32,26,20,29,0
WY,56,State House District 47,"=""56047""",415,1,415,"857,394",118,"94,081",192,"279,154",1,1,3,387,"1,539,916",1,"12,888",251,0,67,173,77,1,111,112,0,41,7,34,37,7,6,6,5,4,3,0
WY,56,State House District 48,"=""56048""",502,10,502,"1,089,288",153,"115,133",290,"349,583",16,15,21,494,"2,033,465",8,"5,565",425,0,213,260,227,15,174,265,0,58,62,91,99,60,49,45,40,30,22,0
WY,56,State House District 49,"=""56049""",705,0,705,"1,572,234",198,"153,091",393,"535,004",28,26,35,691,"2,879,749",0,"14,864",597,0,278,376,328,0,267,349,0,83,76,111,117,83,70,52,49,48,43,0
WY,56,State House District 50,"=""56050""",557,0,557,"1,121,160",158,"122,471",292,"359,491",22,22,34,523,"1,941,162",34,"35,853",447,0,192,231,320,0,266,234,0,156,54,102,119,56,56,47,46,35,38,0
WY,56,State House District 51,"=""56051""",577,0,577,"1,162,564",161,"132,422",285,"401,586",29,10,21,556,"2,156,249",13,"20,543",475,0,165,254,214,17,265,202,0,92,43,67,75,42,35,30,29,25,25,0
WY,56,State House District 52,"=""56052""",461,0,461,"1,037,304",143,"121,097",277,"336,919",31,11,19,452,"1,983,362",2,"9,123",408,0,233,204,247,8,219,181,0,58,38,70,80,52,41,44,34,27,23,0
WY,56,State House District 53,"=""56053""",772,0,772,"1,707,061",246,"194,323",443,"537,965",44,15,28,754,"3,175,847",4,"14,982",668,0,375,341,411,11,372,324,0,131,80,124,161,95,58,62,49,38,32,0
WY,56,State House District 54,"=""56054""",573,0,573,"1,135,782",168,"135,831",284,"361,234",24,16,29,554,"2,070,434",20,"19,448",468,0,251,320,243,0,220,275,0,100,94,104,87,56,57,60,46,36,29,0
WY,56,State House District 55,"=""56055""",805,11,805,"1,779,080",247,"200,618",464,"574,594",39,17,35,787,"3,323,805",18,"23,500",686,25,376,325,470,0,384,327,0,101,115,154,120,84,87,73,66,52,50,0
