"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MI,26,State House District 1,"=""26001""","11,599",285,"11,599","37,475,925","1,719","1,127,821","8,094","10,731,393",514,865,337,"11,445","52,927,783",153,"108,384","10,789",50,"7,890","4,772","6,627",191,"7,730","3,495",0,"4,685",657,"2,210","3,669","1,953","1,084",820,588,385,222,0
MI,26,State House District 2,"=""26002""","9,382",236,"9,382","29,278,889","1,216","761,002","6,207","8,016,134",299,609,244,"9,232","40,432,721",150,"117,504","8,598",16,"6,412","3,725","5,451",191,"6,338","2,686",0,"3,835",644,"2,032","3,108","1,502",809,551,386,227,91,0
MI,26,State House District 3,"=""26003""","13,445",365,"13,445","44,051,464","1,793","1,093,026","9,306","12,143,391",453,823,269,"13,287","60,532,094",157,"118,913","12,523",26,"9,225","4,973","8,169",303,"8,968","3,973",0,"5,492",793,"2,669","4,522","2,391","1,172",837,573,328,153,0
MI,26,State House District 4,"=""26004""","12,742",547,"12,742","39,754,259","1,524","916,240","8,307","11,220,486",300,695,235,"12,293","54,395,429",410,"392,947","10,914",0,"6,120","4,094","8,269",380,"8,494","3,564",0,"5,083",993,"2,587","4,138","2,152","1,023",760,540,332,171,0
MI,26,State House District 5,"=""26005""","10,897",418,"10,897","35,102,283","1,631","1,062,698","7,665","10,395,107",263,526,208,"10,791","49,012,451",99,"89,364","9,742",38,"6,512","3,737","6,844",317,"6,970","3,481",0,"3,953",713,"2,161","3,430","1,854",941,707,542,323,209,0
MI,26,State House District 6,"=""26006""","10,618",273,"10,618","31,749,842","1,663","1,075,586","7,009","9,198,575",296,531,263,"10,476","45,178,370",72,"107,260","9,431",0,"6,315","3,991","6,182",385,"6,565","3,420",0,"3,668",829,"2,210","3,246","1,609",897,702,501,324,152,0
MI,26,State House District 7,"=""26007""","12,187",278,"12,187","38,000,711","1,680","1,058,711","8,041","10,355,956",512,851,330,"12,072","53,396,506",115,"73,403","11,312",74,"8,221","4,800","7,056",331,"7,839","3,844",0,"4,648",828,"2,452","3,881","2,063","1,082",787,620,313,156,0
MI,26,State House District 8,"=""26008""","13,642",329,"13,642","42,935,861","1,960","1,230,572","9,282","11,999,643",624,986,342,"13,500","60,698,942",141,"84,507","12,659",70,"9,123","5,455","7,851",336,"8,838","4,273",0,"5,096",889,"2,697","4,286","2,377","1,212",917,684,399,176,0
MI,26,State House District 9,"=""26009""","14,795",422,"14,795","48,561,178","1,948","1,199,302","10,352","13,781,836",494,891,336,"14,579","66,909,783",214,"138,158","13,286",68,"9,070","5,356","9,138",301,"9,764","4,453",0,"5,852",984,"2,872","4,862","2,665","1,255",918,632,390,199,5
MI,26,State House District 10,"=""26010""","12,271",262,"12,271","35,200,970","2,214","1,524,853","7,831","10,186,524",725,954,451,"12,008","52,807,629",261,"192,013","11,086",29,"7,282","5,319","6,689",263,"7,508","4,117",0,"4,070",865,"2,228","3,403","1,932","1,169","1,017",802,516,329,0
MI,26,State House District 11,"=""26011""","10,486",172,"10,486","28,798,009","1,995","1,466,993","6,443","8,504,642",394,662,426,"10,127","43,340,607",358,"296,941","8,744",28,"4,586","3,941","6,370",175,"6,403","3,402",0,"3,456",908,"1,825","2,764","1,604","1,006",820,674,494,377,0
MI,26,State House District 12,"=""26012""","10,780",157,"10,780","28,033,680","2,603","1,896,520","6,763","8,559,614",501,665,496,"10,502","45,182,075",278,"212,190","9,462",39,"5,403","4,569","6,033",178,"5,887","4,198",0,"2,782",858,"1,874","2,617","1,531","1,063",962,813,572,469,0
MI,26,State House District 13,"=""26013""","7,574",92,"7,574","18,045,944","1,790","1,383,961","4,210","5,502,407",292,502,421,"7,290","29,541,481",282,"237,789","6,126",0,"2,527","2,985","4,485",104,"4,442","2,546",0,"2,091",754,"1,257","1,698",982,737,654,591,473,407,0
MI,26,State House District 14,"=""26014""","8,909",164,"8,909","21,992,989","2,214","1,693,434","5,281","6,874,832",267,507,399,"8,640","36,073,794",269,"183,064","7,567",0,"3,526","3,601","5,136",157,"4,857","3,409",0,"2,037",788,"1,602","2,031","1,136",855,774,676,567,454,0
MI,26,State House District 15,"=""26015""","9,948",394,"9,948","31,764,690","1,337","943,185","6,498","10,227,970",104,545,360,"9,530","44,368,925",405,"291,567","6,809",0,"1,472","2,034","7,827",69,"6,849","2,550",0,"4,264",842,"1,593","2,770","1,681",837,685,577,444,426,25
MI,26,State House District 16,"=""26016""","9,504",144,"9,504","22,319,918","2,379","1,834,125","5,447","6,653,742",484,655,451,"9,175","37,073,153",325,"319,348","8,121",0,"4,261","4,415","4,917",149,"5,029","3,712",0,"2,298",815,"1,661","2,182","1,277",933,850,759,542,440,0
MI,26,State House District 17,"=""26017""","6,125",31,"6,125","13,956,632","1,566","1,206,865","3,390","4,219,036",192,281,320,"5,922","23,689,803",167,"178,963","5,186",0,"2,478","2,874","3,219",8,"3,011","2,565",0,"1,267",607,"1,129","1,324",727,571,494,462,346,300,0
MI,26,State House District 18,"=""26018""","8,539",72,"8,539","20,465,424","2,013","1,546,020","4,809","6,181,378",495,692,474,"8,166","33,671,932",371,"274,516","7,223",34,"3,640","3,837","4,550",136,"5,117","2,872",0,"2,540",764,"1,429","1,931","1,091",824,781,723,561,401,0
MI,26,State House District 19,"=""26019""","4,207",0,"4,207","7,882,188","1,007","821,976","1,872","2,320,130",198,332,315,"3,900","13,729,516",305,"262,406","3,152",0,"1,035","1,996","2,108",78,"2,521","1,281",0,"1,226",468,778,933,410,322,358,322,298,279,0
MI,26,State House District 20,"=""26020""","3,226",22,"3,226","5,983,982",697,"544,161","1,428","1,782,378",121,274,247,"3,011","10,487,075",215,"181,497","2,460",0,822,"1,596","1,583",14,"1,901","1,018",0,961,422,605,713,339,234,237,238,215,166,0
MI,26,State House District 21,"=""26021""","5,229",73,"5,229","11,964,255","1,256","939,527","2,899","3,679,558",282,421,335,"5,006","20,045,708",221,"189,450","4,410",0,"1,997","2,444","2,712",57,"2,898","1,906",0,"1,450",467,887,"1,117",659,494,504,448,334,265,0
MI,26,State House District 22,"=""26022""","10,172",140,"10,172","25,596,309","2,454","1,828,205","6,069","7,706,745",551,671,455,"9,828","41,742,349",344,"268,663","8,813",66,"4,728","4,540","5,439",193,"5,556","3,896",0,"2,571",797,"1,747","2,356","1,406","1,038",979,790,560,486,0
MI,26,State House District 23,"=""26023""","5,464",53,"5,464","12,230,807","1,394","1,087,022","2,930","3,590,495",189,353,329,"5,238","20,791,828",205,"217,437","4,544",0,"2,031","2,309","3,077",51,"3,118","1,956",0,"1,350",572,963,"1,187",675,493,439,455,306,275,0
MI,26,State House District 24,"=""26024""","5,472",39,"5,472","11,560,210","1,352","1,023,876","2,780","3,371,469",304,432,333,"5,152","19,456,229",318,"323,387","4,286",0,"1,853","2,377","3,020",67,"3,182","1,846",0,"1,583",540,985,"1,176",656,545,500,443,329,274,0
MI,26,State House District 25,"=""26025""","6,213",222,"6,213","14,076,054","1,339","1,031,668","3,206","4,215,836",268,483,329,"5,802","22,511,689",411,"404,332","4,056",0,"1,328","2,282","3,871",42,"3,906","1,836",0,"1,912",594,"1,123","1,366",731,592,542,486,394,361,0
MI,26,State House District 26,"=""26026""","5,353",123,"5,353","10,224,341","1,018","769,492","2,339","2,873,537",192,328,418,"4,921","16,684,965",426,"382,351","3,738",0,"1,432","2,380","2,816",125,"3,062","1,740",0,"1,470",684,"1,117","1,295",534,467,407,316,273,218,0
MI,26,State House District 27,"=""26027""","8,277",121,"8,277","18,850,138","1,713","1,305,914","4,371","5,503,366",447,613,477,"7,875","30,305,993",389,"297,749","6,836",0,"3,648","3,792","4,254",213,"4,808","2,789",0,"2,548",819,"1,596","2,004",981,756,638,590,459,315,0
MI,26,State House District 28,"=""26028""","10,058",231,"10,058","26,423,165","2,126","1,512,978","6,038","8,027,180",394,605,351,"9,585","40,952,531",469,"447,649","7,922",9,"3,763","3,786","6,123",130,"5,943","3,395",0,"2,924",798,"1,695","2,405","1,429","1,041",949,752,528,382,0
MI,26,State House District 29,"=""26029""","11,167",252,"11,167","31,258,229","2,190","1,461,376","7,234","9,422,494",386,605,393,"10,924","47,378,011",240,"185,846","9,732",0,"5,786","5,007","5,881",228,"6,276","4,089",0,"3,096",999,"2,002","2,992","1,774","1,087",915,637,388,274,0
MI,26,State House District 30,"=""26030""","7,272",274,"7,272","17,571,701","1,347","977,766","3,734","5,234,300",170,459,261,"6,800","26,751,609",456,"435,336","3,928",0,"1,148","1,993","5,196",43,"4,649","2,027",0,"2,242",767,"1,287","1,665",934,714,617,477,397,371,0
MI,26,State House District 31,"=""26031""","8,625",105,"8,625","20,550,610","2,000","1,451,081","4,871","6,062,783",486,592,424,"8,276","33,445,356",344,"302,588","7,259",0,"3,605","3,793","4,615",200,"4,881","3,100",0,"2,278",797,"1,502","2,012","1,163",890,766,619,476,338,0
MI,26,State House District 32,"=""26032""","5,242",0,"5,242","11,127,529","1,370","1,077,624","2,764","3,448,643",145,248,235,"4,973","19,474,834",192,"254,747","4,298",0,"1,659","2,344","2,839",21,"2,967","1,834",0,"1,346",495,914,"1,119",562,456,440,359,231,292,0
MI,26,State House District 33,"=""26033""","3,859",0,"3,859","8,107,167","1,050","822,485","1,988","2,622,793",158,237,218,"3,586","13,991,309",231,"287,875","2,832",0,933,"1,516","2,300",0,"2,423","1,168",0,"1,262",360,611,729,394,362,303,295,278,289,0
MI,26,State House District 34,"=""26034""","11,433",328,"11,433","34,072,492","1,678","1,087,792","7,545","9,590,708",212,463,374,"11,270","47,589,438",145,"99,941","10,388",7,"6,696","4,975","6,241",215,"6,751","3,934",0,"3,684","1,048","2,446","3,483","1,780",997,691,443,321,212,0
MI,26,State House District 35,"=""26035""","7,690",127,"7,690","17,805,344","1,641","1,175,842","4,228","5,324,240",623,883,454,"7,366","29,253,680",312,"248,613","6,521",0,"3,664","3,337","4,147",194,"4,858","2,406",0,"2,600",757,"1,295","1,753",969,721,716,661,414,259,0
MI,26,State House District 36,"=""26036""","4,228",42,"4,228","8,834,281","1,002","760,618","2,069","2,705,793",128,265,235,"3,918","14,544,714",292,"338,133","2,972",0,903,"1,691","2,460",12,"2,585","1,289",0,"1,329",485,724,894,449,368,368,309,266,252,0
MI,26,State House District 37,"=""26037""","4,418",47,"4,418","8,729,070",896,"661,519","1,977","2,492,477",252,399,307,"4,108","14,302,820",310,"263,715","3,178",0,"1,241","1,954","2,401",25,"2,714","1,342",0,"1,431",563,812,961,488,385,397,347,266,191,0
