"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
PA,42,State House District 1,"=""42001""","7,136",221,"7,136","18,528,825","1,498","1,051,578","4,468","5,627,778",239,265,473,"7,027","31,432,654",104,"75,061","6,274",0,"2,907","3,612","2,733",771,"3,173","3,361",0,794,860,"1,356","1,504","1,015",810,535,449,280,251,0
PA,42,State House District 2,"=""42002""","6,443",89,"6,443","14,990,091","1,421","1,031,780","3,685","4,554,339",276,286,557,"6,301","26,361,254",140,"99,364","5,680",0,"2,318","3,358","2,449",636,"2,868","2,946",0,802,814,"1,227","1,374",834,724,494,408,292,253,0
PA,42,State House District 3,"=""42003""","3,657",0,"3,657","7,375,791",949,"748,034","1,849","2,321,698",196,229,471,"3,519","14,032,207",124,"120,382","3,120",0,"1,000","1,964","1,433",252,"1,792","1,540",0,659,408,594,764,397,379,295,321,236,205,0
PA,42,State House District 4,"=""42004""","4,731",16,"4,731","10,815,023","1,239","951,018","2,733","3,430,030",146,177,428,"4,596","19,964,164",122,"118,091","4,124",0,"1,618","2,229","2,122",328,"2,210","2,094",0,783,510,776,946,595,449,397,322,247,260,0
PA,42,State House District 5,"=""42005""","3,780",0,"3,780","7,996,934",994,"782,621","1,975","2,523,429",91,92,343,"3,635","14,839,526",54,"121,245","3,280",0,"1,196","1,983","1,552",146,"1,785","1,610",0,721,393,578,719,387,325,268,215,185,169,0
PA,42,State House District 6,"=""42006""","4,249",0,"4,249","9,378,642","1,041","793,932","2,329","3,003,218",95,100,289,"4,102","16,999,873",81,"113,337","3,645",0,"1,646","1,912","2,062",223,"2,157","1,724",0,782,488,675,790,515,376,331,258,226,196,0
PA,42,State House District 7,"=""42007""","4,839",30,"4,839","10,649,563","1,122","817,978","2,612","3,115,828",159,184,274,"4,727","19,231,667",65,"88,043","4,191",0,"1,899","2,752","1,886",146,"2,329","2,026",0,674,633,879,"1,010",556,492,389,292,208,157,0
PA,42,State House District 8,"=""42008""","3,468",6,"3,468","6,828,797",923,"732,663","1,719","2,128,789",70,111,208,"3,309","12,952,768",83,"137,121","2,915",0,"1,070","1,761","1,520",126,"1,706","1,374",0,640,378,577,654,303,277,213,211,158,161,0
PA,42,State House District 9,"=""42009""","4,297",33,"4,297","9,357,928",976,"761,319","2,270","2,839,597",89,147,225,"4,159","16,896,389",93,"124,811","3,662",0,"1,395","2,056","2,066",122,"2,176","1,711",0,722,492,695,952,470,352,263,247,165,170,0
PA,42,State House District 10,"=""42010""","3,984",17,"3,984","8,233,307","1,015","798,363","2,020","2,458,127",91,159,259,"3,835","15,293,013",107,"122,740","3,377",0,"1,390","1,884","1,994",73,"1,789","1,756",0,674,461,691,783,425,327,307,271,224,188,0
PA,42,State House District 11,"=""42011""","3,753",18,"3,753","7,265,090",959,"750,426","1,833","2,198,550",100,126,210,"3,612","13,725,149",91,"99,345","3,133",0,"1,153","1,847","1,541",294,"1,897","1,451",0,614,522,642,711,342,278,281,268,180,183,0
PA,42,State House District 12,"=""42012""","2,296",0,"2,296","4,261,519",599,"490,157","1,040","1,323,371",38,67,234,"2,175","8,169,960",73,"107,155","1,828",0,574,"1,215",955,44,"1,203",839,0,543,307,351,471,229,189,181,159,119,122,0
PA,42,State House District 13,"=""42013""","3,969",18,"3,969","8,700,764","1,233","1,000,098","2,266","2,980,527",157,145,199,"3,798","16,110,326",108,"165,891","3,194",0,"1,417","1,829","1,974",73,"1,919","1,696",0,716,384,616,684,386,327,386,346,237,261,0
PA,42,State House District 14,"=""42014""","4,356",17,"4,356","9,008,984","1,132","882,298","2,257","2,676,299",128,174,294,"4,237","16,882,115",86,"90,474","3,747",0,"1,598","2,202","2,084",31,"1,901","1,975",0,616,568,736,824,519,366,376,344,207,174,0
PA,42,State House District 15,"=""42015""","3,626",24,"3,626","7,481,969",913,"697,126","1,867","2,286,020",145,195,284,"3,515","14,029,569",102,"100,368","3,058",0,"1,224","1,952","1,583",43,"1,638","1,603",0,545,441,653,683,407,334,279,278,190,181,0
PA,42,State House District 16,"=""42016""","3,797",10,"3,797","7,618,917",966,"746,543","1,883","2,341,988",131,168,282,"3,653","14,328,814",107,"113,222","3,180",0,"1,340","2,189","1,506",78,"1,703","1,657",0,585,480,663,759,391,358,295,272,199,151,0
