"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,State House District 1,"=""46001""","1,817",1,"1,817","4,299,883",504,"426,728","1,094","1,524,037",86,5,56,"1,680","8,032,461",3,"89,665","1,470",0,614,648,978,3,756,778,0,281,148,175,200,105,124,139,93,53,38,0
SD,46,State House District 2,"=""46002""","1,208",5,"1,208","2,656,623",393,"319,981",643,"1,060,531",37,13,33,"1,076","5,170,254",9,"95,500",917,0,170,385,543,7,523,349,0,248,29,72,111,29,56,70,52,24,17,0
SD,46,State House District 3,"=""46003""","1,729",23,"1,729","3,840,202",537,"424,429","1,034","1,363,571",212,74,188,"1,669","7,532,519",49,"47,895","1,490",0,570,937,733,41,706,877,0,296,167,256,311,165,199,190,178,136,98,0
SD,46,State House District 4,"=""46004""","1,173",6,"1,173","2,475,459",339,"283,574",615,"971,413",65,6,32,"1,064","4,837,469",2,"85,678",887,0,149,316,609,4,510,307,0,185,42,68,94,50,42,9,37,8,7,0
SD,46,State House District 5,"=""46005""","1,747",0,"1,747","3,692,798",495,"401,998",982,"1,296,509",202,90,172,"1,709","7,249,505",36,"27,935","1,546",0,521,745,947,54,815,794,0,285,241,275,300,198,179,160,142,133,111,0
SD,46,State House District 6,"=""46006""","1,285",4,"1,285","2,938,846",455,"368,317",834,"1,132,862",231,61,195,"1,237","5,881,894",14,"44,283","1,144",3,345,733,532,9,591,628,0,258,68,153,212,113,129,172,127,101,98,0
SD,46,State House District 7,"=""46007""","1,154",0,"1,154","2,220,429",300,"243,353",602,"814,933",129,86,141,"1,123","4,379,118",29,"41,540","1,021",0,310,555,547,52,469,561,0,176,164,215,216,101,101,97,91,78,71,0
SD,46,State House District 8,"=""46008""","1,277",0,"1,277","2,577,340",348,"301,523",645,"968,058",99,27,96,"1,187","5,108,810",33,"84,711","1,014",0,254,448,637,41,614,430,0,286,83,125,148,80,68,96,69,54,61,0
SD,46,State House District 9,"=""46009""","1,947",18,"1,947","4,327,969",634,"497,651","1,201","1,609,495",226,99,177,"1,895","8,649,355",38,"56,071","1,712",10,570,"1,088",814,33,754,997,0,255,153,273,309,192,200,224,194,125,100,0
SD,46,State House District 10,"=""46010""","1,661",34,"1,661","3,626,567",593,"487,102","1,009","1,360,744",219,102,182,"1,619","7,408,817",26,"54,519","1,451",8,456,908,705,32,675,831,0,222,135,205,256,162,187,176,195,146,137,0
SD,46,State House District 11,"=""46011""","1,529",16,"1,529","3,260,482",518,"405,226",931,"1,199,672",243,110,203,"1,487","6,572,340",42,"49,379","1,352",13,427,880,611,37,617,790,0,221,136,209,260,152,176,173,178,128,107,0
SD,46,State House District 12,"=""46012""","1,679",12,"1,679","3,428,607",521,"416,040",936,"1,219,435",226,102,200,"1,632","6,793,333",44,"51,269","1,451",16,451,924,702,47,682,840,0,253,183,242,279,164,180,171,168,135,100,0
SD,46,State House District 13,"=""46013""","1,362",4,"1,362","2,737,125",399,"324,067",737,"957,881",169,73,156,"1,326","5,314,769",36,"34,041","1,158",16,376,733,578,48,549,673,0,223,178,212,234,141,146,132,125,113,76,0
SD,46,State House District 14,"=""46014""","2,100",66,"2,100","4,648,484",697,"550,368","1,262","1,682,243",207,118,171,"2,056","9,190,033",44,"49,932","1,823",19,617,"1,113",928,60,833,"1,042",0,250,204,304,352,230,225,231,243,177,126,0
SD,46,State House District 15,"=""46015""","2,699",69,"2,699","5,788,747",802,"637,188","1,558","1,977,335",236,121,182,"2,656","11,307,891",43,"35,535","2,347",32,867,"1,415","1,177",101,990,"1,370",0,281,295,448,498,272,279,283,242,183,134,0
SD,46,State House District 16,"=""46016""","1,184",0,"1,184","2,578,005",361,"304,550",678,"908,403",107,2,90,"1,127","4,973,986",0,"70,524","1,019",0,294,551,612,0,582,492,0,252,0,123,173,74,79,100,66,24,26,0
SD,46,State House District 17,"=""46017""","1,139",0,"1,139","2,252,621",270,"229,833",596,"829,988",53,53,95,"1,078","4,327,909",24,"54,500",946,0,194,568,475,0,554,418,0,262,105,145,123,43,55,42,39,40,39,0
