"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NM,35,State House District 1,"=""35001""","2,553",32,"2,553","6,142,629",727,"557,860","1,553","2,008,476",83,66,50,"2,495","10,522,330",52,"47,874","2,288",0,549,969,"1,507",59,"1,349",979,0,339,232,446,519,294,254,212,205,148,121,7
NM,35,State House District 2,"=""35002""","4,370",74,"4,370","11,316,084","1,252","955,865","2,862","3,654,804",130,80,91,"4,309","18,899,227",47,"43,543","3,904",0,651,"1,000","3,285",84,"2,725","1,390",0,488,426,773,870,554,500,415,334,273,213,11
NM,35,State House District 3,"=""35003""","1,843",20,"1,843","4,032,872",507,"430,574","1,046","1,254,985",65,66,87,"1,794","7,074,631",47,"45,184","1,605",0,501,913,859,55,922,720,0,264,204,322,363,218,165,150,145,117,108,0
NM,35,State House District 4,"=""35004""","2,516",34,"2,516","5,491,018",691,"548,889","1,351","1,689,026",64,59,78,"2,471","9,559,886",12,"28,784","2,122",0,726,"1,006","1,374",115,"1,288",951,0,266,284,481,479,264,258,211,201,150,107,3
NM,35,State House District 5,"=""35005""","2,650",30,"2,650","6,505,676",639,"479,580","1,571","1,997,405",46,48,34,"2,614","10,671,421",14,"21,199","2,241",0,"1,097","1,235","1,324",60,"1,447",967,0,447,263,442,492,271,220,201,181,124,70,1
NM,35,State House District 6,"=""35006""","3,593",49,"3,593","8,413,801",751,"557,397","2,040","2,447,076",21,49,54,"3,507","13,228,084",57,"39,491","2,558",0,"1,360","1,208","1,946",396,"1,929","1,324",0,865,619,634,631,339,242,219,168,116,69,0
NM,35,State House District 7,"=""35007""","2,804",57,"2,804","7,153,223",813,"610,019","1,756","2,328,181",98,91,132,"2,735","11,687,914",58,"53,160","2,494",0,"1,202","1,491","1,225",78,"1,190","1,405",0,458,241,433,521,375,314,283,248,156,141,0
NM,35,State House District 8,"=""35008""","2,740",56,"2,740","6,939,363",801,"603,291","1,713","2,253,999",97,89,131,"2,676","11,387,327",58,"51,583","2,445",0,"1,192","1,466","1,188",79,"1,164","1,368",0,446,247,439,517,368,314,276,241,176,138,0
NM,35,State House District 9,"=""35009""","10,282",138,"10,282","29,063,333","2,294","1,635,727","6,898","8,930,049",122,91,100,"10,211","45,330,895",53,"47,007","9,308",0,"1,615","1,768","8,394",57,"8,089","1,728",0,"1,640",957,"2,024","2,290","1,537","1,040",773,614,394,315,0
NM,35,State House District 10,"=""35010""","3,096",76,"3,096","7,866,653",976,"714,556","2,001","2,580,792",142,145,166,"3,022","13,401,898",73,"53,976","2,758",1,"1,230","1,490","1,418",173,"1,421","1,475",0,504,254,441,581,424,356,345,265,209,180,2
