"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
IL,17,State House District 1,"=""17001""","11,982",390,"11,982","33,650,312","3,226","2,269,338","8,083","10,889,136",830,694,414,"11,600","55,694,936",380,"370,931","10,456",0,"3,795","3,718","7,987",277,"7,277","4,178",0,"3,467",600,"1,657","2,587","1,770","1,427","1,314","1,150",823,618,32
IL,17,State House District 2,"=""17002""","12,425",480,"12,425","32,101,016","2,407","1,618,525","7,151","9,322,405",693,636,475,"11,800","50,214,065",622,"457,444","10,643",0,"4,065","4,314","7,721",390,"7,599","3,995",0,"3,861",971,"2,348","3,081","1,774","1,251","1,067",920,612,389,3
IL,17,State House District 3,"=""17003""","11,053",320,"11,053","27,622,045","2,755","1,959,289","6,572","8,541,031",727,597,451,"10,099","45,249,838",951,"842,343","8,853",0,"3,222","3,730","7,102",220,"6,808","3,643",0,"3,754",769,"1,877","2,401","1,522","1,262","1,092",965,680,458,13
IL,17,State House District 4,"=""17004""","10,422",289,"10,422","26,289,365","2,089","1,432,519","5,958","7,540,005",648,580,561,"9,838","42,157,474",581,"459,900","8,912",0,"4,279","4,567","5,562",293,"6,170","3,520",0,"3,368",925,"2,030","2,641","1,423","1,044",877,735,487,241,4
IL,17,State House District 5,"=""17005""","10,943",328,"10,943","30,314,266","1,514","980,833","6,412","8,120,464",666,652,415,"10,568","44,827,415",361,"253,433","9,790",0,"5,342","5,311","5,173",415,"6,974","3,321",0,"3,871",994,"2,269","3,185","1,623",902,703,576,373,147,0
IL,17,State House District 6,"=""17006""","14,076",481,"14,076","42,659,921","2,325","1,525,745","9,258","11,969,879",773,682,367,"13,787","63,032,212",266,"227,173","12,823",0,"6,969","6,324","7,323",414,"8,904","4,474",0,"4,950",898,"2,721","4,135","2,177","1,305","1,009",794,540,299,5
IL,17,State House District 7,"=""17007""","11,071",145,"11,071","28,269,094","2,465","1,677,629","6,630","8,394,815","1,116",839,527,"10,800","47,888,577",224,"193,475","9,975",0,"4,958","5,395","5,510",132,"6,607","3,775",0,"3,169",821,"1,767","2,558","1,586","1,181","1,074",983,683,316,0
IL,17,State House District 8,"=""17008""","14,793",396,"14,793","43,560,114","2,841","1,885,493","9,620","12,235,239","1,216",949,512,"14,519","67,225,901",272,"228,221","13,496",0,"7,695","7,032","7,460",271,"8,939","5,118",0,"4,836",873,"2,655","4,009","2,337","1,578","1,265","1,037",691,328,3
IL,17,State House District 9,"=""17009""","11,693",399,"11,693","33,796,391","1,977","1,291,404","7,356","9,565,824",738,621,423,"11,379","51,349,909",304,"241,781","10,507",0,"5,499","5,307","6,004",361,"7,145","3,907",0,"3,987",917,"2,215","3,254","1,784","1,126",877,730,465,231,0
IL,17,State House District 10,"=""17010""","16,132",503,"16,132","48,475,295","2,609","1,690,440","10,363","13,231,344","1,178",952,540,"15,764","72,475,296",367,"293,233","14,749",0,"8,853","7,939","7,791",403,"9,797","5,508",0,"5,714","1,077","3,122","4,713","2,578","1,575","1,201",979,630,241,0
IL,17,State House District 11,"=""17011""","4,812",140,"4,812","8,793,169",857,"625,758","1,973","2,507,634",200,260,399,"4,296","14,798,509",515,"398,168","3,709",0,"1,190","2,126","2,533",151,"2,870","1,450",0,"1,668",707,"1,079","1,161",468,389,340,296,227,139,0
