"STATE","state_fips","ZIPCODE","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MO,29,"=""63005""",228,0,228,"341,371",27,"22,600",80,"105,974",0,0,22,203,"611,339",25,"18,985",147,0,42,139,87,0,132,67,0,63,47,62,44,21,0,0,0,0,0,0
MO,29,"=""63010""","2,518",0,"2,518","5,455,038",781,"619,004","1,388","1,708,967",159,137,174,"2,411","9,780,267",107,"131,533","2,069",0,809,"1,445","1,042",31,"1,208","1,082",0,492,202,381,504,311,245,264,255,187,162,0
MO,29,"=""63011""","1,177",0,"1,177","2,162,424",266,"213,814",501,"669,285",73,105,134,"1,104","3,725,917",73,"84,404",864,0,243,678,471,28,664,391,0,330,140,223,245,100,108,91,92,97,78,0
MO,29,"=""63012""",622,0,622,"1,334,890",201,"169,280",361,"480,076",39,30,51,605,"2,596,727",0,"18,516",512,0,204,384,231,0,306,267,0,122,61,73,115,76,60,73,61,46,49,0
MO,29,"=""63013""",112,0,112,"231,323",35,"24,500",57,"74,440",0,0,0,105,"423,448",0,"7,126",93,0,42,50,61,0,76,30,0,37,0,0,21,0,0,0,0,0,0,0
MO,29,"=""63014""",59,0,59,"126,363",9,"7,380",31,"42,760",0,0,0,51,"220,626",0,"4,107",45,0,25,24,33,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63015""",180,0,180,"361,592",45,"28,690",94,"105,713",0,0,0,171,"634,074",0,"4,523",149,0,64,105,74,0,89,70,0,41,0,47,29,21,0,0,0,0,0,0
MO,29,"=""63016""",586,0,586,"1,381,509",160,"128,159",336,"439,116",22,34,33,570,"2,499,901",0,"20,272",495,0,205,285,297,0,280,261,0,112,52,87,110,86,57,61,54,40,38,0
MO,29,"=""63017""",923,0,923,"1,613,468",175,"130,775",364,"474,678",49,87,90,848,"2,825,963",74,"46,991",649,0,179,557,346,0,530,311,0,285,159,172,191,90,69,63,72,57,48,0
MO,29,"=""63019""",370,0,370,"864,799",106,"90,458",223,"266,894",0,0,21,364,"1,508,739",0,"3,703",328,0,139,189,179,0,181,167,0,53,38,60,66,57,29,30,35,23,31,0
MO,29,"=""63020""","1,786",0,"1,786","4,160,742",518,"416,072","1,049","1,346,565",60,62,94,"1,741","7,540,406",44,"40,066","1,500",0,651,838,944,0,869,767,0,313,176,316,339,205,183,171,133,108,149,0
MO,29,"=""63021""","2,058",28,"2,058","4,033,693",522,"420,182",978,"1,247,519",125,173,208,"1,948","7,072,637",110,"95,446","1,607",0,486,"1,188",817,53,"1,134",721,0,559,210,332,438,231,180,171,193,145,146,0
MO,29,"=""63023""",349,0,349,"723,305",90,"64,906",183,"233,158",0,0,0,335,"1,285,890",0,"17,518",272,0,95,170,174,0,213,107,0,93,37,66,67,42,30,28,25,27,26,0
MO,29,"=""63025""",497,0,497,"979,664",123,"104,294",235,"320,808",32,25,46,473,"1,751,188",24,"20,687",407,0,137,273,217,0,279,174,0,129,50,88,102,43,50,48,48,36,27,0
MO,29,"=""63026""","2,460",21,"2,460","5,340,762",675,"502,406","1,332","1,610,814",144,111,163,"2,367","9,433,195",92,"71,173","2,034",0,878,"1,377","1,059",24,"1,164","1,059",0,450,268,406,541,298,237,209,201,168,123,0
MO,29,"=""63028""","1,971",0,"1,971","4,363,481",570,"448,896","1,116","1,415,564",116,96,145,"1,923","8,074,729",48,"39,698","1,668",0,639,"1,075",885,0,968,841,0,333,207,288,397,234,211,185,160,163,116,0
MO,29,"=""63030""",29,0,29,"71,004",4,"2,727",9,"18,307",0,0,0,28,"120,000",0,209,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63031""","4,511",57,"4,511","11,209,190","1,335","1,025,552","2,818","3,685,107",415,370,299,"4,396","19,462,825",115,"113,142","3,986",0,"1,748","2,771","1,644",96,"2,197","2,026",0,890,302,633,902,574,546,523,458,329,237,0
MO,29,"=""63032""",43,0,43,"82,142",9,"12,694",27,"26,633",0,0,0,42,"152,237",0,23,37,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63033""","5,062",77,"5,062","12,962,425","1,495","1,092,751","3,263","4,142,919",508,512,294,"4,978","22,160,876",84,"52,567","4,553",0,"2,160","3,117","1,809",136,"2,518","2,264",0,966,331,664,993,690,609,639,571,337,214,0
MO,29,"=""63034""","1,213",0,"1,213","2,765,388",328,"234,283",733,"884,407",112,116,91,"1,180","4,790,618",32,"14,115","1,032",0,418,748,439,26,679,444,0,304,94,221,231,150,125,127,118,89,57,0
MO,29,"=""63036""",95,0,95,"221,018",9,"14,486",46,"60,649",0,0,0,92,"361,608",0,"4,996",77,0,34,40,55,0,49,34,0,0,0,21,28,0,0,0,0,0,0,0
MO,29,"=""63037""",257,0,257,"539,868",92,"81,304",146,"178,587",0,0,23,249,"1,057,596",0,"5,990",212,0,92,125,132,0,128,106,0,53,26,27,46,29,25,28,0,21,34,0
MO,29,"=""63038""",141,0,141,"260,518",33,"21,755",64,"86,913",0,0,0,136,"457,652",0,"9,119",102,0,27,89,51,0,80,42,0,35,26,27,24,0,0,0,0,0,0,0
MO,29,"=""63039""",68,0,68,"145,260",9,"13,890",35,"50,617",0,0,0,63,"269,525",0,"2,823",57,0,0,38,29,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63040""",178,0,178,"276,293",37,"28,670",57,"69,136",0,0,0,163,"430,963",0,"15,021",131,0,34,96,79,0,118,44,0,63,0,39,39,0,0,0,0,0,0,0
MO,29,"=""63041""",30,0,30,"80,308",4,"2,702",9,"24,534",0,0,0,26,"118,210",0,"4,714",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63042""","2,464",47,"2,464","5,941,422",740,"536,228","1,508","1,868,407",238,187,170,"2,410","10,254,269",54,"55,025","2,195",0,987,"1,465",938,60,"1,155","1,129",0,456,174,355,468,323,310,301,251,168,109,0
MO,29,"=""63043""","1,311",29,"1,311","2,690,878",364,"294,741",651,"836,840",94,106,103,"1,249","4,799,935",62,"47,982","1,055",0,400,795,494,0,696,497,0,304,125,226,251,156,115,140,123,83,90,0
MO,29,"=""63044""",813,0,813,"1,899,162",246,"179,799",464,"592,794",60,61,48,777,"3,195,037",35,"34,825",681,0,291,463,325,25,390,371,0,156,72,118,142,103,90,105,102,48,32,0
MO,29,"=""63048""",200,0,200,"406,481",83,"68,780",114,"152,675",0,0,22,193,"825,247",0,"8,423",174,0,62,113,86,0,95,91,0,44,0,25,36,0,0,0,25,26,22,0
MO,29,"=""63049""","1,228",0,"1,228","2,750,173",347,"255,387",690,"880,614",63,51,60,"1,180","4,879,033",47,"64,658","1,015",0,398,656,561,0,600,509,0,250,124,190,263,156,121,113,109,70,77,0
MO,29,"=""63050""","1,010",0,"1,010","2,195,993",320,"256,492",550,"704,370",57,51,76,977,"4,027,293",33,"42,439",849,0,324,560,449,0,511,420,0,223,100,159,173,109,111,104,100,57,87,0
MO,29,"=""63051""","1,291",0,"1,291","3,072,092",366,"274,409",783,"984,415",54,45,70,"1,255","5,445,253",36,"36,226","1,093",0,520,734,549,0,564,612,0,218,130,213,263,165,124,131,124,73,59,0
MO,29,"=""63052""","1,734",0,"1,734","3,987,862",499,"403,030",988,"1,230,758",121,72,124,"1,682","7,092,538",52,"51,692","1,458",0,597,987,729,0,862,735,0,341,150,277,351,213,165,167,166,132,107,0
MO,29,"=""63055""",121,0,121,"272,004",32,"20,242",69,"80,585",0,0,0,115,"483,608",0,"4,472",107,0,39,64,55,0,59,49,0,28,0,0,34,0,0,0,0,0,0,0
MO,29,"=""63056""",124,0,124,"289,188",43,"34,636",79,"105,397",0,0,0,119,"549,823",0,"4,535",107,0,41,58,65,0,87,31,0,32,0,0,0,0,0,0,0,0,0,0
MO,29,"=""63060""",176,0,176,"456,082",52,"38,919",110,"142,417",0,0,0,173,"769,306",0,"1,696",147,0,75,69,106,0,113,50,0,38,0,22,45,25,0,0,0,0,0,0
MO,29,"=""63068""",288,0,288,"705,416",87,"65,834",182,"268,391",29,0,21,272,"1,310,520",0,"16,200",244,0,112,137,150,0,151,124,0,59,0,38,55,33,44,30,24,0,24,0
