"STATE","state_fips","ZIPCODE","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
RI,44,"=""02817""",229,0,229,"386,183",50,"38,035",87,"120,244",0,0,0,212,"744,005",0,"13,649",171,0,54,108,114,0,128,79,0,52,30,41,56,32,0,0,0,0,0,0
RI,44,"=""02818""",522,0,522,"848,790",111,"83,056",210,"230,385",0,32,46,474,"1,513,713",48,"32,596",374,0,141,240,246,36,292,173,0,154,92,113,107,46,37,37,35,32,21,0
RI,44,"=""02822""",260,0,260,"422,940",63,"48,874",112,"120,515",0,0,0,228,"823,043",32,"21,892",195,0,75,121,123,0,144,95,0,70,36,48,61,25,0,0,0,0,0,0
RI,44,"=""02824""",0,0,0,"45,010",0,"4,001",0,"18,485",0,0,0,0,"88,575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02825""",235,0,235,"419,370",57,"49,184",111,"128,322",0,0,0,218,"751,569",0,"21,070",171,0,62,95,135,0,138,74,0,78,33,42,55,24,0,0,0,0,0,0
RI,44,"=""02826""",44,0,44,"95,323",9,"6,963",22,"29,083",0,0,0,41,"181,299",0,"1,528",38,0,0,0,26,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02827""",99,0,99,"181,244",9,"15,001",45,"54,095",0,0,0,90,"327,214",0,"8,683",74,0,28,43,54,0,59,31,0,27,0,0,23,0,0,0,0,0,0,0
RI,44,"=""02828""",246,0,246,"404,233",65,"47,369",94,"94,243",0,0,0,230,"786,049",0,"15,335",179,0,59,110,127,0,146,72,0,60,31,42,47,23,28,23,0,0,0,0
RI,44,"=""02830""",321,0,321,"637,163",91,"75,582",161,"181,966",22,0,24,305,"1,155,450",0,"9,850",263,0,100,150,160,0,162,130,0,76,40,57,64,24,40,29,31,21,0,0
RI,44,"=""02831""",180,0,180,"336,138",49,"38,575",89,"105,654",0,0,0,168,"615,876",0,"12,166",135,0,42,78,92,0,106,57,0,55,0,36,39,0,0,0,0,0,0,0
