"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
KS,20,Allen,"=""001""","1,218",0,"1,218","2,753,403",381,"307,041",684,"879,312",47,23,37,"1,186","5,062,532",0,"26,372",997,0,459,363,777,0,484,553,0,215,83,153,183,122,73,92,89,71,61,0
KS,20,Anderson,"=""003""",594,0,594,"1,399,899",142,"133,553",339,"491,885",24,0,0,557,"2,374,308",0,"52,259",500,0,168,193,354,0,293,242,0,113,34,52,61,43,43,31,44,0,31,0
KS,20,Atchison,"=""005""","1,293",0,"1,293","3,185,294",389,"311,692",785,"1,046,752",63,34,60,"1,253","5,565,109",31,"38,761","1,110",0,598,482,730,0,649,523,0,200,118,177,202,135,133,108,89,80,63,0
KS,20,Barber,"=""007""",245,0,245,"560,932",53,"51,522",130,"172,207",0,0,0,232,"967,811",0,"12,825",202,0,87,91,143,0,114,100,0,35,30,30,29,27,0,0,0,0,0,0
KS,20,Barton,"=""009""","2,069",29,"2,069","4,777,213",658,"529,746","1,237","1,623,975",92,53,71,"2,007","8,627,620",54,"42,649","1,757",0,822,857,"1,156",39,922,932,0,382,176,301,345,229,250,130,158,99,143,0
KS,20,Bourbon,"=""011""","1,472",0,"1,472","3,634,867",400,"306,660",896,"1,235,464",88,32,75,"1,422","6,219,148",38,"33,627","1,295",0,606,458,926,0,652,639,0,322,134,202,220,158,140,113,102,90,70,0
KS,20,Brown,"=""013""",876,0,876,"2,169,168",246,"200,856",515,"774,017",24,0,21,842,"3,837,610",0,"27,101",737,0,321,345,424,0,369,330,0,155,75,102,123,87,94,66,58,32,29,0
KS,20,Butler,"=""015""","3,875",0,"3,875","8,911,709","1,216","988,448","2,326","3,133,060",181,182,258,"3,766","15,999,287",85,"99,488","3,385",0,"1,597","1,949","1,831",25,"1,732","1,790",0,738,284,549,626,394,369,322,334,220,303,0
KS,20,Chase,"=""017""",123,0,123,"270,543",31,"23,841",68,"101,203",0,0,0,118,"503,898",0,"6,459",101,0,31,50,70,0,68,28,0,0,0,0,0,0,0,0,0,0,0,0
KS,20,Chautauqua,"=""019""",241,0,241,"541,041",58,"51,010",129,"190,253",0,0,0,231,"935,657",0,"2,485",197,0,85,85,117,0,123,92,0,42,0,22,28,0,0,22,0,0,0,0
KS,20,Cherokee,"=""021""","1,927",0,"1,927","4,922,143",499,"375,053","1,198","1,567,792",52,0,0,"1,878","8,437,559",0,"29,350","1,712",0,927,703,"1,173",0,895,885,0,315,161,282,334,248,188,134,124,88,105,0
