"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
VT,50,Addison,"=""001""","2,149",0,"2,149","3,903,293",579,"482,501",951,"1,187,152",26,26,120,"1,964","7,122,079",94,"161,524","1,558",0,452,"1,062",883,63,"1,098",754,0,509,179,249,271,124,111,105,120,102,27,0
VT,50,Bennington,"=""003""","3,036",0,"3,036","6,287,981",809,"605,438","1,516","1,865,457",97,39,151,"2,824","11,282,173",107,"145,519","2,365",0,"1,009","1,602","1,135",66,"1,225","1,311",0,628,343,503,483,314,245,217,203,78,53,0
VT,50,Caledonia,"=""005""","2,504",0,"2,504","5,339,852",643,"540,667","1,311","1,737,959",65,27,124,"2,321","9,456,767",70,"178,205","1,918",0,646,"1,187","1,165",30,"1,221",952,0,713,206,285,316,187,157,131,101,82,77,0
VT,50,Chittenden,"=""007""","8,308",93,"8,308","14,920,320","2,104","1,657,502","3,665","4,422,403",510,327,812,"7,814","27,460,100",378,"453,330","6,125",0,"2,199","4,445","3,142",597,"4,059","3,249",0,"1,761","1,133","1,467","1,659",696,607,691,591,414,315,0
VT,50,Essex,"=""009""",513,0,513,"1,116,305",122,"98,677",247,"319,483",0,0,0,480,"1,967,244",0,"19,924",397,0,154,184,214,0,226,208,0,140,21,24,43,0,0,0,0,0,0,0
VT,50,Franklin,"=""011""","3,466",0,"3,466","7,291,839","1,024","824,838","1,828","2,276,773",150,74,174,"3,252","13,351,112",126,"181,517","2,738",0,"1,123","1,698","1,607",50,"1,383","1,610",0,803,291,497,563,335,254,259,224,205,143,0
VT,50,Grand Isle,"=""013""",479,0,479,"915,769",119,"109,658",222,"275,357",0,0,0,447,"1,732,469",0,"33,311",375,0,126,275,158,0,205,194,0,91,0,54,60,0,21,0,0,0,0,0
VT,50,Lamoille,"=""015""","2,049",0,"2,049","3,952,769",573,"461,868",991,"1,226,352",109,0,127,"1,896","7,237,325",97,"132,216","1,604",0,581,"1,154",805,25,933,843,0,544,230,289,364,152,135,139,115,22,21,0
VT,50,Orange,"=""017""","2,151",0,"2,151","4,214,862",545,"494,502","1,022","1,341,009",31,0,36,"1,961","7,669,463",0,"139,181","1,591",0,523,"1,107",781,32,"1,045",688,0,526,109,138,168,103,100,98,87,64,21,0
VT,50,Orleans,"=""019""","2,588",0,"2,588","5,465,881",642,"512,433","1,327","1,685,246",38,22,71,"2,402","9,776,809",39,"142,578","1,961",0,807,"1,017","1,367",23,"1,566",687,0,704,179,303,393,163,197,146,52,41,27,0
VT,50,Rutland,"=""021""","4,845",28,"4,845","9,248,868","1,204","954,683","2,263","2,709,124",61,53,243,"4,559","16,758,260",121,"229,566","3,672",0,"1,514","2,381","2,174",69,"2,461","1,720",0,"1,072",518,784,841,329,291,208,202,190,91,0
VT,50,Washington,"=""023""","4,014",0,"4,014","7,227,494","1,122","938,487","1,844","2,183,659",161,65,235,"3,711","13,242,219",133,"224,747","3,023",0,"1,114","2,244","1,369",153,"1,923","1,548",0,997,433,535,610,233,277,226,214,127,96,0
VT,50,Windham,"=""025""","3,531",0,"3,531","6,586,138",848,"703,942","1,511","1,841,910",94,57,182,"3,260","11,532,118",143,"202,766","2,575",0,"1,071","1,764","1,278",137,"1,691","1,204",0,876,340,514,541,213,166,187,152,103,57,0
VT,50,Windsor,"=""027""","3,876",0,"3,876","7,421,918","1,029","811,459","1,785","2,189,776",85,49,184,"3,560","13,418,769",197,"275,586","2,984",0,"1,350","2,032","1,559",62,"1,763","1,533",0,951,376,544,586,211,210,205,202,105,33,0
