"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
PA,42,Adams,"=""001""","6,326",3,"6,326","13,289,739","1,907","1,514,415","3,460","4,431,280",247,242,367,"6,067","25,700,675",141,"267,266","5,289",0,"1,953","3,309","2,794",145,"3,205","2,590",0,"1,188",608,972,"1,149",709,586,640,505,386,401,0
PA,42,Allegheny,"=""003""","80,161",885,"80,161","167,541,553","18,939","14,274,094","40,676","49,244,197","3,621","3,945","6,333","77,525","298,700,099","2,236","2,229,935","67,910",0,"29,023","47,275","29,074","3,341","39,674","31,844",0,"13,608","10,108","15,458","17,086","8,480","7,608","7,058","5,686","3,990","2,948",0
PA,42,Armstrong,"=""005""","5,007",0,"5,007","10,439,813","1,268","1,014,582","2,513","3,163,191",130,172,286,"4,823","20,115,498",112,"151,924","4,121",0,"1,684","2,471","2,202",30,"2,175","2,103",0,792,468,685,873,474,363,335,280,210,196,0
PA,42,Beaver,"=""007""","11,661",53,"11,661","24,089,564","3,000","2,327,841","6,013","7,307,350",367,508,826,"11,303","45,173,304",264,"293,404","9,931",0,"4,168","6,150","5,275",119,"5,123","5,245",0,"1,739","1,456","2,029","2,247","1,302","1,031",937,880,588,497,0
PA,42,Bedford,"=""009""","3,511",0,"3,511","7,377,299",958,"766,290","1,804","2,331,229",45,62,114,"3,325","13,691,027",76,"172,504","2,820",0,"1,004","1,544","1,827",0,"1,836","1,323",0,776,238,429,582,307,135,148,123,126,119,0
PA,42,Berks,"=""011""","32,895",659,"32,895","78,447,577","8,981","6,675,340","19,874","25,194,752","2,187","1,559","1,541","31,896","142,657,866",795,"925,890","28,101",25,"15,505","12,564","19,471",506,"18,208","12,204",0,"5,631","3,226","5,407","6,229","4,078","3,437","3,073","2,550","1,949","1,371",0
PA,42,Blair,"=""013""","10,483",48,"10,483","22,427,878","2,620","1,981,403","5,604","6,963,551",429,402,811,"10,173","42,140,654",227,"250,077","8,957",0,"3,736","5,289","4,927",139,"4,767","4,554",0,"1,440","1,247","1,822","2,150","1,262","1,010",873,670,617,557,0
PA,42,Bradford,"=""015""","4,409",0,"4,409","9,586,237","1,298","1,042,112","2,472","3,157,327",104,60,191,"4,251","18,527,883",46,"135,630","3,752",0,"1,592","1,698","2,516",27,"2,226","1,710",0,811,369,630,771,418,390,291,238,216,155,0
PA,42,Bucks,"=""017""","28,302",180,"28,302","54,846,807","7,160","5,600,536","13,522","16,764,737","1,860","1,819","2,174","26,449","100,908,332","1,696","1,759,028","21,608",0,"7,449","13,156","14,359",422,"16,070","9,286",0,"6,745","3,182","5,023","5,651","2,829","2,436","2,436","2,324","1,770","1,488",0
PA,42,Butler,"=""019""","9,238",24,"9,238","17,858,616","2,401","1,913,509","4,450","5,502,499",168,268,589,"8,836","33,878,405",212,"326,894","7,643",0,"2,705","4,600","3,918",465,"4,687","3,499",0,"1,725","1,169","1,488","1,722",802,668,633,602,418,400,0
PA,42,Cambria,"=""021""","10,192",21,"10,192","21,216,327","2,298","1,807,881","5,124","6,431,396",235,293,554,"9,905","39,639,669",93,"206,530","8,533",0,"3,067","5,425","4,333",60,"4,441","4,386",0,"1,287","1,084","1,696","1,949","1,026",741,624,482,373,332,0
PA,42,Cameron,"=""023""",396,0,396,"792,314",107,"97,964",193,"228,815",0,0,37,378,"1,556,850",0,"2,011",335,0,150,233,134,0,131,205,0,46,48,67,74,38,32,25,33,25,31,0
PA,42,Carbon,"=""025""","4,763",0,"4,763","9,845,324","1,235","997,861","2,442","2,983,295",121,156,241,"4,594","18,679,092",127,"127,236","3,975",0,"1,518","2,512","2,160",0,"2,020","2,160",0,751,545,778,905,506,409,387,362,198,224,0
