"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
GA,13,Effingham,"=""103""","4,457",0,"4,457","11,454,129","1,228","925,842","2,863","3,796,825",321,201,181,"4,341","19,200,545",88,"109,525","4,070",0,"2,183","2,580","1,730",99,"2,307","1,878",0,993,310,684,870,605,455,375,364,308,289,0
GA,13,Elbert,"=""105""","2,548",26,"2,548","7,119,894",573,"393,248","1,610","2,008,907",109,102,35,"2,483","11,007,095",41,"54,173","2,344",0,"1,362","1,072","1,463",0,"1,349","1,033",0,695,151,420,569,384,332,255,183,94,60,0
GA,13,Emanuel,"=""107""","3,370",38,"3,370","10,240,768",641,"425,633","2,237","2,864,097",163,112,46,"3,294","14,832,281",46,"56,777","3,045",0,"2,031",869,"2,495",0,"1,730","1,422",0,"1,011",159,543,961,531,325,281,192,113,64,0
GA,13,Evans,"=""109""","1,498",0,"1,498","4,367,854",325,"219,784",982,"1,270,873",41,29,35,"1,469","6,601,776",25,"23,598","1,355",0,902,516,962,0,627,725,0,333,87,270,336,274,163,135,74,46,43,0
GA,13,Fannin,"=""111""","2,438",0,"2,438","6,126,357",482,"356,719","1,392","1,822,964",34,28,38,"2,283","8,928,440",127,"146,539","2,049",0,"1,274",752,"1,662",0,"1,848",453,0,"1,003",194,422,603,411,200,141,125,101,103,0
GA,13,Fayette,"=""113""","6,430",56,"6,430","15,378,139","1,392","1,028,493","3,663","4,846,967",434,462,442,"6,161","24,761,802",262,"245,284","5,563",0,"2,535","3,126","3,229",55,"4,155","1,840",0,"2,375",533,"1,161","1,384",775,622,581,532,418,345,0
GA,13,Floyd,"=""115""","10,102",162,"10,102","28,222,480","2,264","1,581,713","6,566","8,571,111",510,407,267,"9,895","43,365,845",178,"170,921","9,163",0,"5,428","4,460","5,488",111,"5,891","3,576",0,"2,696",590,"1,699","2,357","1,495","1,156",897,691,467,384,0
GA,13,Forsyth,"=""117""","6,113",98,"6,113","13,959,030","1,599","1,235,458","3,414","4,614,603",377,298,316,"5,718","22,196,832",394,"409,759","5,072",0,"1,932","2,826","3,240",0,"3,921","1,775",0,"2,306",536,"1,015","1,188",735,620,573,503,461,454,0
GA,13,Franklin,"=""119""","2,558",0,"2,558","6,591,552",619,"475,541","1,575","2,088,151",61,19,17,"2,437","10,461,831",101,"132,237","2,246",0,"1,219",974,"1,559",0,"1,373",992,0,781,243,404,583,341,250,229,205,151,142,0
GA,13,Fulton,"=""121""","96,489","1,743","96,489","269,424,203","15,342","9,747,260","59,412","76,228,975","6,023","6,408","3,922","93,381","399,800,482","2,970","2,475,339","87,884",130,"54,710","41,401","52,854","1,849","61,752","29,076",0,"36,944","7,143","19,022","27,510","15,269","8,894","7,016","5,156","3,341","1,774",0
GA,13,Gilmer,"=""123""","2,743",27,"2,743","7,468,876",591,"427,255","1,703","2,289,882",34,41,38,"2,589","10,710,607",132,"133,258","2,250",0,"1,415",832,"1,895",0,"1,775",805,0,"1,013",235,427,653,400,265,219,154,135,118,0
GA,13,Glascock,"=""125""",332,0,332,"886,534",77,"57,240",196,"246,755",0,0,0,314,"1,387,324",0,"12,616",288,0,167,151,181,0,170,147,0,106,0,35,65,56,23,0,22,0,0,0
GA,13,Glynn,"=""127""","8,855",102,"8,855","23,941,371","1,871","1,289,352","5,595","6,999,143",597,300,267,"8,651","37,636,782",198,"201,650","8,007",0,"4,841","4,795","3,808",191,"4,674","3,478",0,"1,934",676,"1,592","2,274","1,353",897,740,544,380,262,0
GA,13,Gordon,"=""129""","6,264",75,"6,264","16,570,282","1,861","1,402,769","4,099","5,536,236",266,153,92,"6,094","26,548,631",137,"139,493","5,596",0,"2,941","2,535","3,704",0,"3,601","2,282",0,"1,476",417,861,"1,226",863,702,670,505,390,358,25
GA,13,Grady,"=""131""","2,873",24,"2,873","8,173,018",673,"456,729","1,880","2,381,943",95,121,39,"2,813","12,921,081",34,"59,450","2,605",0,"1,882",899,"1,941",0,"1,729",976,0,633,195,486,635,436,354,266,216,151,83,0
GA,13,Greene,"=""133""","1,937",0,"1,937","5,458,190",421,"266,549","1,204","1,433,023",67,41,38,"1,880","7,929,926",43,"41,462","1,728",0,"1,050",756,"1,070",65,"1,054",768,0,505,129,335,466,300,210,156,90,67,22,0
GA,13,Gwinnett,"=""135""","77,526","1,772","77,526","205,417,249","17,572","12,298,989","48,377","65,663,179","5,468","6,100","4,018","72,410","311,394,606","5,035","5,227,095","65,896",0,"29,017","31,210","45,483",730,"53,525","20,369",0,"33,577","5,046","11,508","16,884","11,777","8,461","7,650","6,535","4,840","3,936",66
GA,13,Habersham,"=""137""","4,106",0,"4,106","10,197,769","1,157","852,408","2,575","3,503,964",107,59,81,"3,948","17,280,189",107,"117,971","3,562",0,"1,529","1,443","2,615",0,"1,973","1,784",0,"1,054",336,651,743,532,480,403,383,248,276,0
GA,13,Hall,"=""139""","18,992",405,"18,992","50,492,351","5,010","3,498,508","12,515","17,462,675",953,800,497,"18,280","82,291,620",669,"647,986","16,778",0,"7,517","7,549","11,342",13,"10,803","6,989",0,"5,388","1,231","2,748","3,804","2,782","2,390","1,912","1,659","1,195","1,091",21
GA,13,Hancock,"=""141""","1,273",21,"1,273","3,932,261",224,"133,956",771,"917,943",94,99,32,"1,262","5,992,292",0,"8,622","1,154",0,815,661,610,0,774,443,0,372,45,184,307,276,186,144,78,30,22,0
GA,13,Haralson,"=""143""","2,826",0,"2,826","7,305,926",700,"519,747","1,767","2,300,362",48,93,39,"2,735","11,441,719",70,"74,473","2,487",0,"1,397","1,242","1,562",0,"1,553","1,081",0,878,218,523,615,371,281,247,226,165,148,0
GA,13,Harris,"=""145""","2,000",0,"2,000","5,398,408",385,"272,995","1,165","1,546,012",74,109,6,"1,952","9,008,996",0,"35,896","1,816",0,"1,198",626,"1,343",0,"1,328",575,0,582,70,287,412,325,210,168,123,81,7,0
GA,13,Hart,"=""147""","2,222",0,"2,222","5,605,985",551,"413,182","1,319","1,679,743",70,52,44,"2,121","8,838,408",88,"77,849","1,961",0,"1,141",767,"1,417",32,"1,287",776,0,617,170,377,516,316,226,174,168,114,94,0
GA,13,Heard,"=""149""","1,210",0,"1,210","3,304,912",273,"205,966",769,"988,436",49,38,0,"1,173","5,110,634",28,"33,461","1,072",0,632,469,728,0,726,422,0,366,92,172,303,175,122,108,100,69,56,0
