"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NY,36,Albany,"=""001""","19,864",409,"19,864","42,497,945","4,832","3,606,519","10,534","12,838,361","1,355",828,"1,145","19,252","74,074,241",504,"495,925","16,699",0,"8,488","8,849","9,335","1,399","10,311","7,525",0,"3,203","2,323","3,748","4,088","2,010","1,823","1,723","1,477","1,017",539,0
NY,36,Allegany,"=""003""","3,571",0,"3,571","8,056,163",871,"726,592","1,917","2,529,417",21,26,100,"3,434","14,366,856",25,"120,936","3,077",0,"1,224","1,593","1,599",71,"1,595","1,447",0,625,280,463,556,362,199,109,90,94,88,0
NY,36,Bronx,"=""005""","234,478","10,113","234,478","637,131,363","47,382","32,146,054","148,233","177,442,945","20,760","9,456","6,234","222,868","954,899,014","11,578","8,273,246","198,697",0,"119,572","40,772","184,963","8,736","149,485","72,903",0,"78,196","16,667","47,746","63,337","34,790","22,014","17,738","15,475","11,225","5,279",0
NY,36,Broome,"=""007""","15,896",202,"15,896","35,420,291","3,527","2,628,294","8,570","10,827,538",511,474,975,"15,376","61,451,616",425,"404,895","13,785",0,"6,570","8,495","6,210","1,087","7,894","6,312",0,"2,905","1,895","3,006","3,510","1,889","1,426","1,227","1,029",742,647,0
NY,36,Cattaraugus,"=""009""","6,965",0,"6,965","15,487,571","1,758","1,379,459","3,812","4,871,390",134,111,337,"6,727","28,339,276",82,"215,736","5,916",0,"2,712","2,534","4,076",145,"3,278","2,887",0,"1,114",535,"1,058","1,304",740,543,370,359,261,247,0
NY,36,Cayuga,"=""011""","5,984",44,"5,984","13,082,135","1,532","1,184,435","3,255","3,899,481",170,201,338,"5,742","23,332,466",135,"208,718","5,067",0,"2,184","2,628","2,848",390,"3,151","2,287",0,"1,070",578,947,"1,244",611,486,486,374,249,211,0
NY,36,Chautauqua,"=""013""","11,456",118,"11,456","26,556,093","2,627","1,916,292","6,437","8,173,328",202,251,518,"11,115","46,131,154",113,"246,140","9,690",0,"4,329","5,303","5,235",648,"5,651","4,742",0,"2,063","1,292","1,903","2,278","1,405",933,704,555,430,369,0
NY,36,Chemung,"=""015""","7,714",78,"7,714","17,471,992","1,910","1,397,984","4,347","5,426,213",252,198,417,"7,540","30,958,420",102,"139,731","6,844",0,"3,517","3,946","3,126",544,"3,333","3,550",0,984,861,"1,341","1,530",895,760,561,425,335,249,0
NY,36,Chenango,"=""017""","4,561",0,"4,561","9,869,771","1,194","956,159","2,458","3,055,167",90,68,205,"4,371","18,124,133",30,"126,655","3,902",0,"1,598","2,090","2,190",93,"2,154","1,968",0,806,426,684,790,429,338,349,205,223,109,0
NY,36,Clinton,"=""019""","6,002",27,"6,002","12,107,987","1,644","1,314,084","3,056","3,576,144",168,76,259,"5,779","22,804,618",88,"181,428","5,046",0,"1,919","3,112","2,127",514,"2,658","2,587",0,880,569,819,"1,126",519,419,450,330,261,168,0
