"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MS,28,Adams,"=""001""","4,369",71,"4,369","12,376,956",847,"565,852","2,679","3,210,402",154,277,128,"4,286","19,239,649",76,"63,254","3,871",0,"2,445","1,536","2,625",177,"2,470","1,688",0,873,242,726,"1,048",779,451,425,269,140,86,0
MS,28,Alcorn,"=""003""","3,851",30,"3,851","10,554,946",871,"613,122","2,426","3,125,504",104,103,87,"3,752","16,806,883",80,"78,143","3,411",0,"2,244","1,194","2,636",0,"2,518","1,132",0,"1,002",237,616,971,593,391,343,227,187,161,0
MS,28,Amite,"=""005""","1,360",0,"1,360","3,954,484",315,"223,656",854,"1,038,980",3,30,0,"1,331","6,165,322",0,"22,170","1,205",0,744,476,864,0,781,522,0,344,57,212,336,260,147,89,78,53,21,0
MS,28,Attala,"=""007""","2,708",40,"2,708","8,090,249",618,"393,577","1,810","2,258,285",93,141,39,"2,662","12,525,964",26,"49,071","2,472",0,"1,721",852,"1,847",0,"1,388","1,198",0,683,104,420,700,454,342,226,153,121,49,0
MS,28,Benton,"=""009""","1,255",0,"1,255","3,593,866",272,"175,431",792,"998,804",51,32,0,"1,226","5,751,387",0,"24,339","1,126",0,771,304,934,0,792,413,0,398,49,172,309,196,168,129,80,0,0,0
MS,28,Bolivar,"=""011""","5,804",55,"5,804","17,550,090","1,198","804,629","3,739","4,661,604",171,360,121,"5,737","27,372,229",21,"43,273","5,369",43,"3,367","2,580","2,976",181,"2,750","2,805",0,918,235,762,"1,500","1,051",614,454,311,152,66,0
MS,28,Calhoun,"=""013""","1,953",0,"1,953","5,293,296",506,"372,815","1,180","1,414,786",48,29,21,"1,905","8,532,648",0,"26,920","1,684",0,854,702,"1,239",0,961,868,0,397,115,239,376,287,224,187,139,72,24,0
MS,28,Carroll,"=""015""",897,0,897,"2,456,173",213,"152,413",547,"662,124",0,0,0,872,"3,990,716",0,"22,367",783,0,492,419,445,0,424,428,0,166,0,80,207,123,91,54,22,26,0,0
MS,28,Chickasaw,"=""017""","3,195",0,"3,195","8,899,255",838,"562,572","2,010","2,484,372",113,125,63,"3,138","14,744,134",21,"60,235","2,877",0,"1,604","1,416","1,758",0,"1,655","1,352",0,726,177,475,697,519,432,371,277,132,62,0
MS,28,Choctaw,"=""019""",949,0,949,"2,821,628",185,"133,768",569,"740,727",0,66,0,927,"4,187,626",0,"17,746",864,0,573,299,643,0,609,304,0,336,22,138,257,143,95,74,41,31,0,0
MS,28,Claiborne,"=""021""","1,727",0,"1,727","5,866,253",272,"170,275","1,076","1,334,365",34,156,46,"1,710","9,236,602",0,"10,727","1,492",0,712,"1,075",648,0,"1,161",536,0,335,47,202,565,380,209,111,91,28,0,0
MS,28,Clarke,"=""023""","2,105",0,"2,105","5,991,867",447,"305,428","1,317","1,610,419",72,79,27,"2,075","9,493,466",0,"23,936","1,914",0,"1,350",636,"1,450",0,"1,166",828,0,497,79,325,498,406,255,155,110,73,31,0
MS,28,Clay,"=""025""","2,941",38,"2,941","8,534,338",541,"360,877","1,885","2,314,060",102,212,70,"2,907","14,035,523",28,"25,911","2,699",0,"1,757","1,194","1,732",0,"1,621","1,173",0,679,147,536,770,502,346,188,158,98,54,0
MS,28,Coahoma,"=""027""","5,142",101,"5,142","16,887,198",854,"527,778","3,480","4,471,733",197,270,95,"5,080","24,568,704",46,"39,448","4,667",0,"3,031","2,414","2,411",251,"3,033","1,934",0,"1,126",203,800,"1,454",965,616,406,261,134,69,0
