"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AL,01,Autauga,"=""001""","5,204",22,"5,204","14,108,723","1,313","968,365","3,313","4,188,278",319,257,197,"5,091","23,364,995",82,"87,262","4,790",0,"2,891","2,440","2,697",55,"2,621","2,274",0,"1,009",281,713,"1,167",811,581,523,361,274,234,0
AL,01,Baldwin,"=""003""","16,432",83,"16,432","42,893,893","4,008","2,938,296","10,114","12,886,298",951,648,666,"15,831","68,328,062",487,"574,800","14,664",22,"7,769","8,716","7,485",88,"9,119","6,156",0,"4,514","1,124","2,526","3,814","2,375","1,721","1,357","1,101",822,707,0
AL,01,Barbour,"=""005""","3,270",31,"3,270","9,599,789",671,"448,744","2,083","2,546,148",108,109,40,"3,217","14,775,324",33,"35,610","2,948",0,"2,195",854,"2,383",0,"2,005","1,109",0,774,173,544,789,561,366,238,147,93,50,0
AL,01,Bibb,"=""007""","2,221",0,"2,221","6,288,551",562,"427,140","1,386","1,751,852",82,46,0,"2,180","10,111,465",0,"33,423","2,007",0,"1,331",855,"1,317",0,"1,126",934,0,407,70,278,476,389,168,182,121,99,77,0
AL,01,Blount,"=""009""","4,392",24,"4,392","11,395,210","1,197","961,223","2,749","3,626,539",111,126,90,"4,216","18,892,011",140,"154,470","3,894",0,"1,895","1,476","2,858",8,"2,298","1,779",0,"1,265",313,644,907,605,434,364,316,322,311,0
AL,01,Bullock,"=""011""","1,721",0,"1,721","5,203,197",341,"202,960","1,088","1,278,576",86,121,0,"1,704","8,106,331",0,"18,602","1,604",0,"1,163",595,"1,093",0,"1,192",465,0,301,43,236,355,334,295,155,91,45,21,0
AL,01,Butler,"=""013""","2,946",0,"2,946","8,628,454",682,"438,090","1,844","2,278,845",163,158,50,"2,903","13,574,024",31,"43,557","2,729",0,"1,757",945,"1,966",29,"1,661","1,148",0,541,133,400,695,509,373,322,224,104,81,0
AL,01,Calhoun,"=""015""","12,425",139,"12,425","31,776,606","3,030","2,226,876","7,595","9,348,977",581,503,320,"12,133","53,013,710",214,"227,257","11,234",0,"6,224","4,986","6,954",331,"6,810","4,694",0,"2,517",970,"2,027","2,871","1,722","1,322","1,027",919,695,599,0
AL,01,Chambers,"=""017""","5,564",0,"5,564","16,437,956","1,016","671,287","3,387","4,278,460",326,612,79,"5,494","27,322,877",58,"58,920","5,218",0,"3,763","1,009","4,530",0,"3,493","1,889",0,"1,709",232,706,"1,372","1,126",704,522,409,244,130,0
AL,01,Cherokee,"=""019""","2,120",0,"2,120","5,603,205",514,"382,067","1,320","1,700,452",66,30,1,"2,048","8,977,594",33,"60,135","1,851",0,"1,102",513,"1,580",1,"1,235",741,0,591,177,299,467,336,233,210,154,102,99,0
AL,01,Chilton,"=""021""","4,037",0,"4,037","11,218,633","1,008","782,552","2,626","3,438,256",135,70,69,"3,916","18,168,973",73,"107,760","3,607",0,"2,378","1,154","2,848",0,"2,268","1,587",0,"1,089",178,575,937,622,459,341,297,240,186,0
AL,01,Choctaw,"=""023""","1,299",0,"1,299","3,620,137",270,"188,021",764,"907,543",0,0,0,"1,276","5,654,416",0,"19,053","1,169",0,660,467,811,0,725,506,0,286,37,194,289,188,99,52,21,0,0,0
AL,01,Clarke,"=""025""","3,168",0,"3,168","9,757,596",631,"425,775","1,971","2,383,168",89,139,27,"3,121","14,585,341",26,"44,753","2,938",0,"2,133",964,"2,165",0,"1,687","1,377",0,755,124,363,874,534,307,236,180,134,60,0
AL,01,Clay,"=""027""","1,515",0,"1,515","4,077,094",361,"259,788",943,"1,191,424",81,32,0,"1,464","6,831,502",42,"47,438","1,371",0,835,454,"1,039",0,699,717,0,291,87,207,297,251,194,132,111,67,66,0
AL,01,Cleburne,"=""029""","1,436",0,"1,436","3,726,716",394,"313,617",914,"1,209,830",40,27,0,"1,395","6,208,177",0,"39,548","1,264",0,728,439,983,0,782,569,0,419,60,204,274,182,105,68,93,85,87,0
AL,01,Coffee,"=""031""","4,562",53,"4,562","12,086,823","1,160","835,149","2,832","3,586,283",203,150,149,"4,458","20,524,557",64,"80,571","4,197",0,"2,496","2,053","2,417",78,"2,241","2,015",0,871,313,664,"1,007",664,523,369,299,263,175,0
AL,01,Colbert,"=""033""","5,504",0,"5,504","13,833,244","1,349","985,727","3,265","3,915,955",277,210,157,"5,353","22,437,830",109,"118,448","4,953",0,"2,496","1,465","3,928",89,"3,303","1,846",0,"1,323",449,987,"1,170",767,599,487,439,311,230,0
AL,01,Conecuh,"=""035""","1,722",0,"1,722","5,197,890",406,"266,100","1,133","1,358,132",29,48,22,"1,695","7,925,403",0,"19,433","1,605",0,"1,007",705,"1,003",0,963,698,0,399,88,248,445,309,206,154,105,51,24,0
AL,01,Coosa,"=""037""","1,313",1,"1,313","3,413,139",346,"262,454",789,"941,344",54,32,2,"1,293","5,930,649",1,"17,064","1,221",0,748,510,748,3,609,605,0,179,47,132,211,198,155,121,98,56,45,0
AL,01,Covington,"=""039""","4,145",0,"4,145","11,327,092",919,"641,847","2,571","3,189,036",138,103,56,"4,044","18,290,810",80,"96,249","3,759",0,"1,924","1,933","2,186",0,"2,206","1,577",0,963,305,652,916,636,462,387,291,190,136,0
AL,01,Crenshaw,"=""041""","1,646",0,"1,646","4,431,893",433,"309,611",987,"1,239,178",31,29,0,"1,606","7,460,607",0,"33,601","1,495",0,"1,052",509,"1,128",0,852,678,0,413,60,195,333,254,123,133,142,40,24,0
AL,01,Cullman,"=""043""","7,299",21,"7,299","17,649,202","1,954","1,523,807","4,325","5,587,710",272,196,209,"6,969","30,120,047",250,"275,679","6,357",53,"3,204","2,593","4,652",1,"3,825","2,860",0,"2,014",563,"1,135","1,492",939,672,592,550,438,446,0
AL,01,Dale,"=""045""","5,465",37,"5,465","14,645,481","1,396","1,051,935","3,477","4,557,569",231,210,192,"5,369","24,910,313",61,"68,417","5,056",0,"2,903","2,450","2,864",109,"2,705","2,406",0,"1,035",376,837,"1,196",769,581,442,409,312,319,0
AL,01,Dallas,"=""047""","7,440",135,"7,440","24,897,771","1,209","749,883","4,855","6,257,313",306,483,107,"7,360","37,194,797",47,"63,770","6,979",0,"5,404","2,087","5,302",0,"4,178","3,039",0,"1,223",210,985,"2,094","1,672",853,571,351,217,92,0
AL,01,DeKalb,"=""049""","7,243",29,"7,243","19,306,109","1,922","1,398,789","4,559","5,961,037",142,88,90,"6,974","31,500,888",154,"211,283","6,307",0,"3,160","1,768","5,408",0,"4,081","2,715",0,"2,135",488,"1,037","1,428","1,126",865,616,457,321,374,0
AL,01,Elmore,"=""051""","7,317",39,"7,317","20,220,225","1,958","1,459,514","4,756","6,015,695",550,425,272,"7,136","33,522,425",153,"170,859","6,715",0,"3,722","3,362","3,850",73,"3,937","3,004",0,"1,635",374,"1,005","1,599","1,147",823,734,589,465,382,0
AL,01,Escambia,"=""053""","4,355",51,"4,355","12,693,032","1,013","707,732","2,863","3,645,488",152,211,78,"4,285","20,156,474",55,"47,828","4,011",0,"2,467","2,087","2,196",40,"2,194","1,940",0,"1,022",232,635,"1,020",750,494,389,303,208,156,0
AL,01,Etowah,"=""055""","11,347",82,"11,347","30,403,005","2,522","1,757,594","6,920","8,777,214",510,452,234,"10,988","48,229,314",348,"308,746","10,113",0,"5,853","3,190","7,740",357,"6,464","4,202",0,"3,072",825,"1,770","2,718","1,782","1,313",931,759,551,515,0
AL,01,Fayette,"=""057""","1,712",25,"1,712","4,586,538",426,"327,268","1,049","1,331,545",33,5,0,"1,665","7,464,637",32,"31,821","1,444",0,855,439,"1,248",0,"1,189",423,0,440,92,254,369,240,156,139,91,89,97,0
AL,01,Franklin,"=""059""","3,194",0,"3,194","8,644,229",878,"621,991","2,080","2,727,547",69,67,31,"3,103","14,428,479",47,"70,629","2,822",0,"1,442",735,"2,425",0,"1,826","1,197",0,854,198,422,656,442,336,290,270,162,124,0
AL,01,Geneva,"=""061""","2,908",0,"2,908","7,952,313",648,"474,778","1,821","2,302,194",68,1,0,"2,841","12,479,242",0,"54,650","2,596",0,"1,520","1,267","1,585",0,"1,421","1,238",0,715,168,493,672,392,270,215,175,138,84,0
