"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NH,33,Belknap,"=""001""","4,349",0,"4,349","8,690,317","1,235","986,925","2,130","2,525,931",209,101,183,"4,127","16,187,695",102,"237,683","3,536",0,"1,317","2,644","1,542",74,"1,917","1,916",0,933,485,612,774,415,339,382,307,172,131,0
NH,33,Carroll,"=""003""","3,622",0,"3,622","7,223,081",930,"759,320","1,686","2,102,811",24,66,116,"3,329","12,398,238",114,"284,728","2,759",0,893,"2,055","1,337",22,"1,891","1,218",0,960,262,415,582,254,175,211,130,0,0,0
NH,33,Cheshire,"=""005""","4,898",0,"4,898","9,531,976","1,355","1,148,114","2,404","2,904,219",242,92,239,"4,648","18,340,928",90,"217,192","4,011",0,"1,442","3,114","1,444",93,"1,948","2,304",0,822,455,723,769,348,348,324,325,176,182,0
NH,33,Coos,"=""007""","2,779",0,"2,779","5,455,897",658,"516,502","1,338","1,494,060",53,40,110,"2,631","10,121,037",57,"120,600","2,212",0,857,"1,279","1,333",38,"1,471",981,0,594,339,467,410,285,176,163,116,72,60,0
NH,33,Grafton,"=""009""","5,329",0,"5,329","10,350,276","1,459","1,150,524","2,520","3,035,631",176,73,125,"5,042","19,436,143",98,"257,746","4,317",0,"1,603","3,081","1,928",31,"2,294","2,327",0,"1,067",487,707,922,425,417,298,197,174,78,0
NH,33,Hillsborough,"=""011""","24,027",284,"24,027","48,735,057","6,611","5,112,787","12,130","14,677,014","1,551","1,161","1,601","22,972","91,000,660",863,"1,103,732","19,803",0,"7,106","13,809","8,838","1,020","10,501","10,779",0,"4,398","2,850","3,960","4,446","2,535","2,225","2,206","2,080","1,390","1,051",0
NH,33,Merrimack,"=""013""","8,443",57,"8,443","16,596,061","2,301","1,842,299","4,136","5,115,980",482,298,500,"8,066","31,504,811",150,"356,376","6,929",0,"2,404","5,261","2,656",346,"3,598","3,852",0,"1,582",920,"1,343","1,449",711,576,699,655,458,315,0
NH,33,Rockingham,"=""015""","12,926",0,"12,926","23,370,532","3,348","2,656,627","5,610","6,498,876",636,539,949,"12,107","43,783,782",534,"850,544","10,095",0,"3,463","7,533","4,745",437,"6,088","5,193",0,"2,820","1,581","2,301","2,596","1,013",873,994,896,612,467,0
NH,33,Strafford,"=""017""","7,517",0,"7,517","14,968,274","2,037","1,620,563","3,759","4,466,269",415,265,482,"7,210","28,434,222",179,"315,161","6,386",0,"2,532","4,761","2,439",205,"3,131","3,459",0,"1,192",872,"1,210","1,485",791,636,593,544,432,312,0
NH,33,Sullivan,"=""019""","2,878",0,"2,878","5,971,985",790,"676,967","1,480","1,796,725",132,73,86,"2,760","11,393,999",72,"100,248","2,435",0,"1,063","1,519","1,196",25,"1,215","1,263",0,459,274,408,453,274,209,201,183,175,117,0
