"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
WI,55,Adams,"=""001""","1,191",0,"1,191","2,449,169",273,"205,677",596,"733,317",0,12,18,"1,143","4,208,366",1,"32,379",991,0,432,513,635,11,519,549,0,231,131,229,264,113,78,79,28,18,36,0
WI,55,Ashland,"=""003""","1,538",0,"1,538","3,227,652",369,"284,471",807,"1,119,353",41,34,73,"1,467","5,662,132",48,"52,570","1,253",0,461,788,682,52,746,588,0,338,129,215,253,150,73,69,70,65,49,0
WI,55,Barron,"=""005""","3,540",50,"3,540","7,516,320","1,027","791,653","1,902","2,475,304",115,69,235,"3,363","13,398,557",108,"160,336","2,861",0,"1,039","1,466","1,954",44,"1,798","1,408",0,792,363,532,622,331,321,335,257,199,194,0
WI,55,Bayfield,"=""007""","1,092",0,"1,092","2,137,995",229,"179,344",506,"682,260",0,0,31,993,"3,681,165",0,"73,383",781,0,249,610,334,57,598,339,0,290,73,143,178,105,53,33,23,0,0,0
WI,55,Brown,"=""009""","18,048",234,"18,048","40,074,907","5,350","4,101,756","10,150","13,214,332",855,786,"1,269","17,515","71,275,086",486,"494,741","15,307",0,"5,477","8,932","8,597",438,"9,375","7,144",0,"2,724","1,775","2,866","3,461","1,974","1,840","1,878","1,528","1,176","1,021",0
WI,55,Buffalo,"=""011""",947,0,947,"1,917,683",278,"231,290",487,"663,743",24,23,33,866,"3,497,300",43,"74,193",718,0,112,262,665,0,592,308,0,345,71,79,148,62,50,34,46,37,42,0
WI,55,Burnett,"=""013""","1,141",0,"1,141","2,454,083",258,"188,298",600,"775,943",0,0,45,"1,079","4,050,771",0,"40,778",931,0,360,456,643,0,663,378,0,265,146,202,240,124,104,57,53,44,0,0
WI,55,Calumet,"=""015""","2,345",15,"2,345","4,753,361",707,"584,654","1,195","1,600,888",75,94,171,"2,258","8,795,859",40,"72,264","1,895",0,576,"1,153","1,078",69,"1,251",866,0,401,243,356,384,224,169,207,194,163,154,0
WI,55,Chippewa,"=""017""","4,357",0,"4,357","9,184,618","1,265","1,046,723","2,330","3,058,142",165,122,305,"4,123","16,558,701",151,"182,153","3,525",0,"1,190","2,009","2,213",108,"2,310","1,692",0,"1,058",453,649,781,481,383,370,324,282,285,0
WI,55,Clark,"=""019""","2,148",0,"2,148","4,443,853",634,"526,556","1,117","1,639,812",22,0,37,"1,983","8,100,589",46,"150,882","1,588",0,409,807,"1,306",0,"1,235",750,0,620,140,192,301,83,135,119,89,69,88,0
WI,55,Columbia,"=""021""","3,672",13,"3,672","7,398,180","1,117","890,387","1,886","2,272,774",133,133,171,"3,512","13,324,092",70,"126,267","3,029",0,"1,155","1,651","1,902",38,"1,752","1,540",0,732,402,592,651,320,313,322,250,233,174,0
WI,55,Crawford,"=""023""","1,272",0,"1,272","2,749,889",326,"269,390",674,"899,866",22,0,47,"1,174","4,732,569",32,"96,265",992,0,280,385,840,0,652,494,0,399,94,104,201,96,68,67,42,35,42,0
WI,55,Dane,"=""025""","25,165",358,"25,165","48,764,616","6,576","5,140,921","12,192","15,454,239","1,475","1,389","2,127","24,097","84,263,001",863,"936,166","21,036",0,"7,763","14,320","8,807","1,876","12,771","9,903",0,"4,844","3,203","4,611","5,242","2,386","2,079","2,169","1,925","1,372","1,137",0
