"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MA,25,First Suffolk District,"=""25001""","19,224",699,"19,224","43,843,142","5,218","3,942,562","10,839","12,515,512","1,562","1,073",907,"18,534","79,099,453",685,"574,317","15,211",0,"6,600","6,518","11,127","1,563","9,411","8,188",0,"3,507","1,900","3,423","3,894","2,450","1,984","1,851","1,724","1,252",684,0
MA,25,Second Suffolk District,"=""25002""","16,972",642,"16,972","38,493,006","4,164","3,103,763","9,281","10,853,375","1,391",870,895,"16,339","68,282,151",633,"482,208","13,388",0,"5,590","6,343","9,012","1,616","8,396","7,162",0,"3,002","2,021","3,149","3,535","2,121","1,710","1,586","1,339","1,042",454,0
MA,25,Hampden District,"=""25003""","21,255",651,"21,255","53,795,704","5,368","3,840,148","13,388","16,256,133","1,181",913,704,"20,844","92,171,343",354,"381,007","17,915",0,"9,223","10,657","9,438","1,082","9,909","9,782",0,"2,929","2,286","3,724","4,305","2,906","2,352","2,012","1,623","1,093",691,0
MA,25,"Berkshire, Hampshire, Franklin & Hampden","=""25004""","10,653",62,"10,653","20,514,941","2,460","1,892,970","4,932","5,853,767",530,283,480,"10,006","36,746,412",299,"568,225","8,152",0,"3,496","5,233","4,520",390,"4,760","4,252",0,"2,145","1,161","1,738","1,976",896,814,703,577,394,251,0
MA,25,Second Hampden & Hampshire District,"=""25005""","11,893",218,"11,893","25,986,119","3,123","2,339,323","6,510","7,674,526",666,526,623,"11,467","46,170,204",412,"440,799","9,536",0,"4,093","5,871","5,650",302,"5,548","5,280",0,"1,977","1,407","2,033","2,271","1,339","1,235","1,087",875,678,545,0
MA,25,"Hampshire, Franklin & Worcester District","=""25006""","7,872",34,"7,872","13,749,458","1,668","1,315,698","3,245","3,805,356",262,299,544,"7,305","24,501,955",354,"477,035","5,823",0,"2,035","4,306","3,004",300,"3,997","2,801",0,"1,736","1,005","1,439","1,459",582,492,431,414,318,170,0
MA,25,First Hampden & Hampshire District,"=""25007""","10,077",107,"10,077","21,701,206","2,652","1,994,050","5,355","6,377,187",596,554,611,"9,682","39,242,300",349,"361,211","8,055",0,"3,368","5,286","4,419",309,"5,129","4,114",0,"1,794","1,141","1,695","2,009","1,068",940,975,792,599,415,0
MA,25,"Worcester, Hampden, Hampshire & Middlese","=""25008""","8,943",1,"8,943","17,366,733","2,408","1,915,794","4,317","5,043,149",262,192,418,"8,440","32,468,480",251,"507,408","7,032",0,"2,823","4,775","3,924",1,"4,046","3,806",0,"1,726",857,"1,480","1,542",736,658,571,532,351,274,0
MA,25,Worcester & Middlesex District,"=""25009""","11,051",202,"11,051","23,557,138","2,983","2,311,577","5,923","7,042,852",613,511,647,"10,570","43,062,249",409,"494,260","9,002",0,"3,764","5,457","5,318",238,"4,790","5,171",0,"1,859","1,289","1,857","2,020","1,215","1,080","1,078",885,671,520,0
MA,25,First Worcester District,"=""25010""","13,171",410,"13,171","29,631,246","3,445","2,559,816","7,451","8,986,387",682,825,633,"12,687","53,988,825",436,"463,054","10,300",0,"4,395","5,256","7,409",443,"6,637","5,383",0,"2,319","1,497","2,223","2,449","1,561","1,349","1,287","1,119",778,486,0
MA,25,Second Worcester District,"=""25011""","11,044",238,"11,044","23,625,307","2,993","2,276,662","5,889","6,983,937",557,633,546,"10,537","43,579,620",434,"502,350","8,570",0,"3,557","4,743","5,965",286,"5,658","4,410",0,"2,228","1,193","1,895","2,133","1,167","1,068","1,016",872,701,447,0
MA,25,Worcester & Norfolk District,"=""25012""","9,699",91,"9,699","19,777,389","2,714","2,099,643","4,945","5,768,545",517,427,528,"9,276","36,832,491",348,"421,133","7,607",0,"3,071","4,963","4,442",112,"4,402","4,223",0,"1,702","1,037","1,665","1,845","1,046",910,823,764,627,440,0
MA,25,First Middlesex District,"=""25013""","13,464",401,"13,464","29,828,392","4,152","3,134,171","7,685","9,020,720",975,696,645,"13,032","56,591,523",397,"445,146","11,046",0,"4,528","5,378","7,649",380,"6,185","6,094",0,"2,024","1,382","2,081","2,495","1,554","1,486","1,449","1,337",895,544,0
MA,25,Middlesex & Worcester District,"=""25014""","5,694",42,"5,694","10,416,743","1,400","1,100,578","2,548","2,990,733",321,236,392,"5,221","18,408,177",383,"509,256","4,026",0,"1,334","2,806","2,664",106,"2,937","2,087",0,"1,450",707,"1,024","1,117",530,447,469,419,356,209,0
MA,25,Second Middlesex & Norfolk District,"=""25015""","5,874",138,"5,874","11,356,694","1,423","1,070,669","2,741","3,283,441",374,302,371,"5,399","19,447,709",446,"517,119","4,146",0,"1,375","2,636","2,974",194,"3,164","2,084",0,"1,510",740,"1,069","1,204",588,556,552,454,347,258,0
MA,25,Third Middlesex District,"=""25016""","4,932",136,"4,932","8,460,071","1,135","911,052","2,082","2,491,964",303,260,385,"4,545","16,051,557",341,"366,871","3,492",0,968,"2,261","2,399",186,"2,655","1,674",0,"1,204",694,940,932,395,360,340,330,304,200,0
MA,25,"Norfolk, Bristol & Middlesex District","=""25017""","4,855",11,"4,855","8,640,926","1,091","847,746","2,009","2,355,189",199,230,359,"4,516","15,709,073",258,"332,067","3,554",0,"1,205","2,392","2,358",49,"2,520","1,783",0,"1,145",640,894,965,415,339,377,296,233,190,0
MA,25,Second Essex & Middlesex District,"=""25018""","17,917",629,"17,917","44,675,877","5,190","3,622,736","11,064","13,055,300","1,646",845,629,"17,324","78,913,049",585,"588,595","15,219",0,"7,014","4,379","13,132",389,"9,796","6,765",0,"3,522","1,358","2,644","3,655","2,705","2,278","2,041","1,547","1,020",566,0
MA,25,First Essex District,"=""25019""","11,545",329,"11,545","24,854,525","3,004","2,273,256","6,189","7,380,509",910,535,665,"10,971","44,746,434",568,"555,457","8,898",0,"3,741","4,966","6,316",210,"5,611","4,696",0,"2,405","1,285","2,093","2,307","1,344","1,149","1,106",951,712,446,0
MA,25,First Essex & Middlesex District,"=""25020""","5,501",21,"5,501","9,388,232","1,111","862,461","2,191","2,556,613",190,191,419,"5,023","16,521,051",324,"490,264","3,873",0,"1,324","2,653","2,673",80,"2,954","1,813",0,"1,534",733,"1,065","1,125",380,306,305,266,210,109,0
MA,25,Second Essex District,"=""25021""","8,687",108,"8,687","17,015,263","2,046","1,576,647","4,120","4,715,792",679,490,578,"8,195","30,812,164",479,"437,894","6,475",0,"2,538","3,836","4,516",311,"4,523","3,134",0,"1,759","1,137","1,583","1,779","1,003",805,745,712,500,344,0
MA,25,Third Essex District,"=""25022""","12,961",528,"12,961","29,318,943","3,459","2,533,237","7,342","8,908,627","1,067",695,535,"12,369","52,844,428",565,"558,721","10,116",0,"4,033","4,268","8,417",217,"7,036","4,810",0,"2,788","1,284","2,232","2,445","1,589","1,358","1,320","1,153",801,473,0
MA,25,Fifth Middlesex District,"=""25023""","8,306",218,"8,306","15,713,038","1,733","1,331,343","3,635","4,377,435",500,556,559,"7,660","27,345,577",647,"626,979","5,464",0,"1,583","3,051","4,982",221,"4,631","2,690",0,"2,288","1,011","1,575","1,711",967,732,693,656,531,381,0
MA,25,Fourth Middlesex District,"=""25024""","5,311",73,"5,311","9,221,398","1,213","940,842","2,192","2,626,318",322,319,397,"4,931","17,126,798",350,"367,948","3,694",0,"1,111","2,558","2,573",150,"2,822","1,818",0,"1,342",736,"1,019","1,103",490,388,395,422,322,252,0
MA,25,Second Middlesex District,"=""25025""","8,052",244,"8,052","13,452,237","1,595","1,211,290","3,178","3,822,755",419,470,674,"7,362","24,318,738",688,"622,903","5,576",0,"1,499","3,518","4,031",497,"4,338","2,757",0,"2,155","1,259","1,695","1,824",769,594,578,560,466,267,0
MA,25,Middlesex & Suffolk District,"=""25026""","12,876",471,"12,876","27,061,491","3,512","2,685,221","6,742","8,152,889",887,668,646,"12,097","49,637,248",772,"774,721","9,496",0,"2,785","4,620","7,278",944,"6,777","4,918",0,"2,938","1,446","2,277","2,566","1,528","1,257","1,168","1,128",893,511,0
MA,25,First Suffolk & Middlesex District,"=""25027""","11,721",377,"11,721","23,919,353","3,009","2,298,098","5,825","7,112,629",738,526,506,"10,930","42,945,850",744,"749,892","8,066",0,"1,927","3,796","7,127",652,"6,475","3,973",0,"2,850","1,277","2,021","2,338","1,425","1,185","1,019",912,745,457,0
MA,25,Second Suffolk & Middlesex District,"=""25028""","5,734",188,"5,734","8,780,741",814,"631,860","1,850","2,280,746",246,322,529,"5,199","15,218,293",528,"472,172","3,793",0,"1,025","2,775","2,449",476,"3,130","1,825",0,"1,474","1,099","1,361","1,282",460,376,334,287,238,145,0
MA,25,First Middlesex & Norfolk District,"=""25029""","3,284",23,"3,284","4,874,256",482,"402,210","1,064","1,289,914",43,115,279,"2,921","8,441,558",303,"300,370","2,149",0,516,"1,663","1,392",75,"1,953",942,0,"1,052",625,760,638,127,65,104,94,93,0,0
MA,25,Norfolk & Suffolk District,"=""25030""","7,702",156,"7,702","15,269,857","1,985","1,540,422","3,767","4,386,475",651,518,544,"7,249","28,324,343",430,"418,150","5,601",0,"2,022","3,034","4,265",350,"4,047","2,909",0,"1,716",924,"1,347","1,511",786,722,685,679,514,335,0
MA,25,Bristol & Norfolk District,"=""25031""","5,553",14,"5,553","10,186,575","1,328","1,022,242","2,443","2,844,421",297,316,436,"5,180","18,670,222",339,"381,131","4,120",0,"1,414","2,531","2,874",35,"2,815","2,109",0,"1,295",716,"1,028","1,070",523,510,493,413,305,289,0
MA,25,"Norfolk, Bristol & Plymouth District","=""25032""","7,526",114,"7,526","14,568,568","1,843","1,433,827","3,595","4,237,355",583,541,547,"7,054","27,064,203",439,"461,710","5,583",0,"2,099","3,110","4,219",166,"4,026","2,732",0,"1,819",877,"1,316","1,496",827,696,692,668,538,307,0
MA,25,Norfolk & Plymouth District,"=""25033""","10,219",272,"10,219","19,340,414","2,057","1,538,231","4,480","5,392,124",608,657,610,"9,533","33,489,527",680,"643,961","6,675",0,"1,931","4,090","5,754",311,"4,865","3,877",0,"2,256","1,209","1,910","2,208","1,190",881,901,764,628,485,0
MA,25,Plymouth & Norfolk District,"=""25034""","5,121",22,"5,121","9,037,118",994,"781,303","2,056","2,404,199",252,252,420,"4,672","15,918,281",422,"461,779","3,526",0,"1,391","2,392","2,533",51,"2,707","1,717",0,"1,349",740,"1,041","1,081",422,330,353,346,228,183,0
MA,25,Second Plymouth & Bristol District,"=""25035""","14,616",352,"14,616","32,851,530","4,283","3,070,244","8,469","10,063,092",994,896,757,"14,183","61,788,993",408,"418,257","11,980",0,"5,613","5,338","8,904",257,"7,173","6,045",0,"2,329","1,351","2,245","2,723","1,850","1,659","1,607","1,281",939,557,0
MA,25,First Plymouth & Bristol District,"=""25036""","10,286",63,"10,286","20,489,953","2,729","2,099,573","5,120","5,876,781",639,477,546,"9,819","38,133,055",383,"417,667","8,250",0,"3,699","4,647","5,413",125,"4,983","4,246",0,"1,808","1,263","1,817","2,014","1,050",881,906,790,566,461,0
MA,25,First Bristol & Plymouth District,"=""25037""","12,755",169,"12,755","27,250,985","3,256","2,428,811","6,669","7,423,107",649,556,529,"12,258","48,326,643",464,"449,915","10,034",0,"4,284","5,153","6,911",646,"6,089","5,455",0,"2,295","1,510","2,252","2,702","1,535","1,284","1,121",930,657,400,0
MA,25,Second Bristol & Plymouth District,"=""25038""","13,721",270,"13,721","31,078,663","3,672","2,653,134","7,770","8,939,824",901,599,560,"13,297","55,514,662",404,"403,347","11,091",0,"5,039","5,426","7,713",551,"6,250","6,229",0,"2,011","1,553","2,401","2,747","1,757","1,614","1,350","1,043",708,434,0
MA,25,Plymouth & Barnstable District,"=""25039""","7,051",0,"7,051","13,069,720","1,668","1,269,630","3,160","3,661,631",350,303,408,"6,523","23,077,411",432,"507,727","5,348",0,"2,080","3,625","3,081",148,"3,497","2,618",0,"1,679",907,"1,248","1,364",644,506,481,436,345,316,0
MA,25,Cape & Islands District,"=""25040""","10,383",72,"10,383","18,211,865","2,269","1,769,796","4,278","5,094,876",526,226,350,"9,038","29,987,342","1,158","1,398,050","7,095",0,"2,833","4,491","5,479",105,"5,687","3,144",0,"3,513","1,151","1,983","2,194",806,717,584,553,445,225,0
