"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
DC,11,Ward 1,"=""11001""","4,656",158,"4,656","9,352,564","1,040","713,993","2,271","2,719,897",392,230,249,"4,274","15,634,696",381,"287,878","3,435",0,"1,450","1,867","2,553",236,"2,765","1,484",0,"1,282",575,966,"1,076",516,423,381,348,247,116,0
DC,11,Ward 2,"=""11002""","2,237",69,"2,237","3,641,368",346,"234,714",823,"988,891",109,66,147,"2,023","6,006,088",195,"167,954","1,643",0,668,"1,088","1,025",74,"1,289",660,0,616,432,551,517,195,130,97,85,66,30,0
DC,11,Ward 3,"=""11003""","1,101",0,"1,101","1,002,824",96,"79,805",190,"217,634",0,20,138,934,"1,794,356",166,"132,669",717,0,194,658,399,0,672,280,0,400,326,312,250,34,0,0,0,0,0,0
DC,11,Ward 4,"=""11004""","6,876",325,"6,876","15,122,711","1,727","1,212,488","3,803","4,657,491",637,358,269,"6,439","25,573,160",436,"320,015","5,178",0,"2,265","2,498","4,146",227,"4,214","2,101",0,"2,024",669,"1,312","1,483",809,681,650,587,446,207,0
DC,11,Ward 5,"=""11005""","7,051",286,"7,051","15,638,995","1,498","1,030,718","3,830","4,601,995",624,378,357,"6,763","25,493,923",286,"191,778","5,925",0,"3,323","3,090","3,650",281,"3,991","2,440",0,"1,757",838,"1,451","1,606",792,618,615,545,370,182,0
DC,11,Ward 6,"=""11006""","6,014",220,"6,014","13,084,199","1,116","778,594","3,111","3,635,852",465,300,319,"5,736","20,757,316",264,"168,519","5,121",0,"3,059","2,783","2,927",281,"3,380","2,057",0,"1,483",804,"1,348","1,417",681,486,465,396,266,111,0
DC,11,Ward 7,"=""11007""","12,724",460,"12,724","33,224,530","2,952","2,041,477","8,262","9,770,470","1,362",615,420,"12,591","52,729,698",132,"93,999","11,792",0,"7,851","5,934","6,388",377,"7,013","4,946",0,"2,860","1,157","2,434","2,918","1,608","1,279","1,237","1,045",699,319,0
DC,11,Ward 8,"=""11008""","12,966",456,"12,966","35,089,914","3,035","2,076,334","8,817","10,555,371","1,451",607,410,"12,851","55,229,451",114,"56,712","12,137",0,"8,188","6,266","6,239",462,"7,282","5,000",0,"3,034","1,074","2,548","3,032","1,676","1,320","1,171","1,091",735,316,0
