"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NM,35,State Senate District 1,"=""35001""","6,212",104,"6,212","15,929,788","1,783","1,356,851","4,020","5,167,117",193,125,130,"6,116","26,713,596",79,"69,448","5,580",0,"1,013","1,582","4,502",128,"3,727","2,088",0,704,605,"1,100","1,243",782,704,589,477,387,304,17
NM,35,State Senate District 2,"=""35002""","3,603",32,"3,603","7,937,960",996,"812,170","2,023","2,472,913",105,101,116,"3,511","13,874,244",74,"80,963","3,141",0,981,"1,706","1,757",86,"1,794","1,408",0,482,361,626,707,408,335,269,276,210,167,2
NM,35,State Senate District 3,"=""35003""","3,495",56,"3,495","8,202,462",873,"686,243","1,989","2,512,571",77,79,96,"3,446","13,755,222",18,"27,536","2,943",0,"1,287","1,452","1,871",139,"1,903","1,252",0,509,371,671,687,370,328,302,281,162,134,2
NM,35,State Senate District 4,"=""35004""","13,373",172,"13,373","36,433,334","2,923","2,095,365","8,674","11,113,084",130,118,132,"13,227","56,795,677",89,"78,669","11,513",0,"2,864","2,801","10,087",395,"9,810","2,802",0,"2,398","1,459","2,547","2,859","1,816","1,221",941,712,492,353,0
NM,35,State Senate District 5,"=""35005""","3,742",31,"3,742","8,787,984","1,134","829,503","2,204","2,678,681",70,85,57,"3,622","14,472,238",53,"82,108","3,034",0,"1,504","1,640","1,756",187,"1,555","1,771",0,665,312,533,590,349,333,299,264,178,62,0
NM,35,State Senate District 6,"=""35006""","5,063",1,"5,063","11,011,520","1,216","921,701","2,651","3,188,246",76,81,143,"4,775","17,570,930",158,"174,341","3,759",0,"1,717","2,423","2,183",149,"2,165","2,158",0,"1,081",570,837,887,495,418,391,250,165,119,0
NM,35,State Senate District 7,"=""35007""","5,263",70,"5,263","13,336,387","1,553","1,197,404","3,405","4,483,103",176,132,151,"5,169","23,277,874",58,"95,920","4,701",0,"2,514","2,683","2,221",262,"2,235","2,620",0,647,439,780,"1,027",672,547,480,388,298,286,22
NM,35,State Senate District 8,"=""35008""","5,064",38,"5,064","12,109,222","1,203","901,547","2,815","3,445,870",47,148,128,"4,929","19,794,487",58,"78,306","4,081",0,"1,919","2,858","1,861",74,"1,825","2,578",0,754,428,698,944,619,468,345,278,167,105,0
NM,35,State Senate District 9,"=""35009""","4,199",59,"4,199","9,619,092","1,267","973,676","2,473","3,122,711",193,192,236,"4,055","16,417,437",118,"119,724","3,688",0,"1,741","2,340","1,681",144,"1,955","1,940",0,738,414,629,776,486,447,437,361,252,227,0
NM,35,State Senate District 10,"=""35010""","3,840",47,"3,840","8,588,581","1,238","960,949","2,270","2,876,277",287,243,293,"3,705","15,005,102",129,"121,696","3,417",0,"1,434","2,316","1,363",150,"1,812","1,744",0,707,334,565,679,418,417,431,365,278,243,0
NM,35,State Senate District 11,"=""35011""","6,604",175,"6,604","17,994,624","2,361","1,727,329","4,565","5,973,263",331,314,294,"6,480","29,897,058",123,"87,347","5,993",12,"2,636","3,036","3,282",286,"3,097","3,187",0,"1,083",393,855,"1,175",949,841,847,651,498,371,20
NM,35,State Senate District 12,"=""35012""","5,514",118,"5,514","12,754,955","1,329","931,183","3,053","3,800,922",193,232,257,"5,305","20,543,183",173,"138,674","4,702",0,"2,102","2,713","2,322",389,"2,597","2,377",0,921,633,956,"1,200",710,563,487,346,228,149,0
NM,35,State Senate District 13,"=""35013""","4,135",47,"4,135","9,494,603","1,132","852,393","2,371","2,898,929",215,198,248,"3,976","15,733,112",150,"121,965","3,565",0,"1,572","2,182","1,688",226,"1,900","1,848",0,736,427,696,834,522,448,395,329,227,163,0
NM,35,State Senate District 14,"=""35014""","5,916",158,"5,916","15,982,184","2,000","1,451,954","4,011","5,200,161",268,259,249,"5,795","26,319,676",120,"89,137","5,323",7,"2,389","2,690","2,942",284,"2,766","2,833",0,974,395,802,"1,103",857,736,736,551,411,306,12
