"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MO,29,State Senate District 20,"=""29020""","14,050",32,"14,050","33,187,557","4,145","3,221,438","8,589","11,734,636",920,697,995,"13,498","57,690,894",434,"506,378","12,211",0,"4,976","7,142","6,646",161,"7,618","5,459",0,"3,512","1,163","1,908","2,468","1,748","1,467","1,375","1,245","1,026","1,069",0
MO,29,State Senate District 21,"=""29021""","13,721",74,"13,721","32,238,003","4,009","3,135,042","8,211","11,016,473",566,443,612,"13,191","59,044,142",229,"466,222","11,611",0,"4,792","5,922","7,201",181,"6,688","5,631",0,"2,515","1,027","1,732","2,170","1,373","1,259","1,143",915,686,740,0
MO,29,State Senate District 22,"=""29022""","12,247",10,"12,247","27,437,051","3,609","2,826,096","6,963","8,742,258",665,504,787,"11,845","49,382,205",334,"436,825","10,260",0,"4,238","6,831","5,309",43,"5,856","5,327",0,"2,294","1,142","1,895","2,453","1,498","1,193","1,172","1,136",848,773,0
MO,29,State Senate District 23,"=""29023""","9,610",61,"9,610","19,911,805","2,788","2,173,314","5,055","6,373,779",750,615,823,"9,209","36,214,216",391,"404,508","7,981",0,"2,983","5,582","3,804",143,"4,843","3,839",0,"1,973",924,"1,543","1,932","1,042",950,951,898,698,530,0
MO,29,State Senate District 24,"=""29024""","11,127",167,"11,127","24,477,707","2,893","2,141,372","5,984","7,504,811",764,777,704,"10,608","41,641,431",499,"437,567","9,088",0,"3,875","6,445","4,382",253,"5,653","4,548",0,"2,432","1,067","1,911","2,299","1,375","1,134","1,113",968,661,464,0
MO,29,State Senate District 25,"=""29025""","18,914",97,"18,914","48,836,728","4,472","3,348,808","11,761","14,738,042",274,222,203,"18,397","80,332,209",175,"484,907","16,294",4,"9,391","7,597","10,920",176,"8,988","8,409",0,"3,303","1,696","3,040","3,803","2,501","1,592","1,281","1,067",717,613,0
MO,29,State Senate District 26,"=""29026""","9,927",22,"9,927","21,750,917","2,746","2,130,673","5,455","7,109,077",455,354,550,"9,562","39,245,937",275,"325,604","8,294",0,"3,421","4,985","4,826",10,"5,487","3,645",0,"2,001",929,"1,544","1,874","1,085",881,801,730,556,586,0
MO,29,State Senate District 27,"=""29027""","15,415",97,"15,415","37,553,701","3,848","2,867,488","9,282","11,920,754",671,433,571,"14,887","64,289,943",353,"418,760","13,083",24,"6,376","6,945","7,912",242,"7,344","6,658",0,"2,863","1,431","2,305","2,970","1,929","1,400","1,191",988,778,686,0
MO,29,State Senate District 28,"=""29028""","16,504",111,"16,504","40,536,310","4,138","3,167,041","10,043","13,860,940",506,387,492,"15,705","68,034,162",453,"690,030","13,855",0,"5,681","6,409","9,690",143,"9,134","6,157",0,"4,445","1,377","2,243","2,909","2,030","1,410","1,291","1,009",702,785,0
MO,29,State Senate District 29,"=""29029""","17,915",118,"17,915","45,169,775","4,668","3,388,597","11,028","15,186,031",358,286,374,"17,171","75,100,588",368,"666,136","15,221",0,"6,914","7,088","10,310",212,"9,952","6,611",0,"4,579","1,359","2,513","3,366","2,459","1,785","1,464","1,121",817,896,0
MO,29,State Senate District 30,"=""29030""","17,207",230,"17,207","38,981,618","3,975","2,832,961","9,709","12,560,307",901,823,"1,127","16,593","65,112,103",592,"504,586","14,891",0,"6,946","8,959","7,707",491,"8,093","7,350",0,"3,280","1,837","3,192","3,754","2,129","1,743","1,474","1,203",895,802,0
MO,29,State Senate District 31,"=""29031""","12,948",22,"12,948","30,772,780","3,571","2,842,176","7,767","10,340,481",618,425,618,"12,412","53,467,842",348,"488,018","10,940",0,"4,535","5,694","6,751",224,"6,644","5,177",0,"2,798","1,044","1,780","2,186","1,524","1,135","1,099",883,705,716,0
MO,29,State Senate District 32,"=""29032""","18,107",155,"18,107","43,946,941","5,166","3,961,418","11,143","14,966,290",632,580,694,"17,589","76,607,401",331,"468,193","15,585",0,"7,102","8,224","8,766",899,"9,815","6,919",0,"3,357","1,558","2,581","3,392","2,387","1,747","1,657","1,390","1,047","1,108",0
MO,29,State Senate District 33,"=""29033""","16,712",25,"16,712","41,994,605","3,960","2,960,332","10,198","13,929,799",267,336,537,"15,840","68,587,182",588,"766,319","13,908",34,"5,431","5,946","10,075",261,"9,468","5,857",0,"5,196","1,471","2,375","2,991","2,166","1,496","1,277","1,094",708,827,0
MO,29,State Senate District 34,"=""29034""","13,394",170,"13,394","30,640,636","3,945","3,130,487","7,880","9,887,647",751,493,704,"12,973","54,970,827",316,"348,025","11,509",0,"5,238","7,386","5,583",354,"5,942","6,195",0,"1,952","1,294","2,048","2,455","1,599","1,300","1,152","1,152",883,626,0
