"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
KY,21,State Senate District 27,"=""21027""","9,938",22,"9,938","23,656,037","2,120","1,626,085","5,704","6,957,747",147,192,343,"9,654","39,266,693",182,"207,100","8,611",0,"4,380","3,979","5,593",267,"5,105","3,857",0,"2,233","1,095","1,774","2,142","1,242",833,673,526,475,426,0
KY,21,State Senate District 28,"=""21028""","11,853",85,"11,853","28,705,836","2,809","2,214,916","7,053","8,715,390",322,288,445,"11,493","48,137,998",317,"310,013","10,096",0,"5,430","3,808","7,705",248,"6,332","4,474",0,"2,882","1,245","2,037","2,584","1,468","1,044",908,844,627,593,0
KY,21,State Senate District 29,"=""21029""","9,193",1,"9,193","24,161,406","1,686","1,361,952","5,615","6,821,696",1,38,86,"8,999","38,002,573",36,"129,948","7,827",0,"4,332","2,751","5,945",38,"4,611","3,480",0,"1,806",456,"1,043","1,750",773,397,288,238,175,154,0
KY,21,State Senate District 30,"=""21030""","10,774",46,"10,774","27,652,202","2,008","1,550,852","6,484","7,735,663",27,70,143,"10,561","43,437,280",58,"139,439","9,098",0,"5,440","2,551","7,289",76,"6,233","3,282",0,"2,119",741,"1,731","2,087","1,065",635,462,323,208,175,0
KY,21,State Senate District 31,"=""21031""","8,651",0,"8,651","21,187,347","1,629","1,342,324","5,020","6,002,257",50,83,92,"8,471","34,824,855",28,"141,169","7,498",0,"4,173","3,289","4,852",0,"4,351","3,181",0,"1,390",543,"1,250","1,531",826,487,325,192,124,208,0
KY,21,State Senate District 32,"=""21032""","12,302",248,"12,302","28,761,732","3,012","2,219,247","7,087","9,065,177",453,469,596,"11,765","48,482,497",486,"553,747","10,368",0,"5,141","4,466","7,336",436,"6,371","4,797",0,"2,675","1,310","2,174","2,515","1,454","1,281","1,046",841,672,619,0
KY,21,State Senate District 33,"=""21033""","15,938",344,"15,938","39,607,689","3,324","2,351,157","9,600","11,540,087",764,598,524,"15,743","64,775,183",167,"129,293","14,340",0,"8,800","6,219","8,093","1,565","8,740","5,820",0,"2,317","2,080","3,228","3,590","2,009","1,637","1,336","1,008",625,327,0
KY,21,State Senate District 34,"=""21034""","11,154",57,"11,154","25,792,925","2,694","2,112,180","6,417","7,777,059",282,326,545,"10,741","43,588,286",319,"326,533","9,527",0,"4,810","3,845","6,991",265,"6,900","3,409",0,"2,936","1,161","2,004","2,391","1,349","1,036",803,736,603,628,0
KY,21,State Senate District 35,"=""21035""","14,320",498,"14,320","33,932,853","3,176","2,252,869","8,280","10,119,768",706,578,587,"13,941","56,589,742",373,"309,301","12,529",0,"6,879","5,990","7,399",892,"7,610","5,384",0,"2,349","1,748","2,779","3,268","1,752","1,390","1,258",992,649,365,0
KY,21,State Senate District 36,"=""21036""","5,661",49,"5,661","11,011,365","1,443","1,117,874","2,769","3,424,247",473,392,518,"5,399","19,785,018",255,"223,716","4,624",0,"1,806","3,074","2,397",127,"3,141","1,965",0,"1,308",658,978,"1,137",586,487,548,489,364,310,0
KY,21,State Senate District 37,"=""21037""","14,783",506,"14,783","36,171,175","4,070","2,958,687","8,969","11,071,940",817,625,636,"14,372","62,070,722",402,"382,188","12,904",0,"6,609","6,142","7,902",674,"8,008","5,591",0,"2,537","1,437","2,395","3,002","1,942","1,657","1,576","1,238",880,529,0
KY,21,State Senate District 38,"=""21038""","12,077",285,"12,077","28,264,509","3,487","2,648,639","7,183","8,896,444",838,567,688,"11,708","49,946,988",368,"322,939","10,535",0,"4,965","5,699","6,038",340,"6,335","4,772",0,"2,232","1,147","1,907","2,348","1,498","1,348","1,303","1,092",823,586,0
