"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MS,28,State Senate District 1,"=""28001""","5,372",21,"5,372","14,042,439","1,524","1,110,616","3,433","4,456,531",433,357,262,"5,200","23,663,181",150,"151,795","4,838",0,"2,710","2,484","2,801",57,"3,190","1,931",0,"1,548",298,738,"1,137",729,582,571,508,391,301,0
MS,28,State Senate District 2,"=""28002""","7,976",96,"7,976","21,981,382","2,221","1,587,247","5,332","6,947,782",702,599,340,"7,826","36,886,255",147,"131,430","7,353",0,"4,323","3,832","4,008",133,"4,460","3,119",0,"2,041",410,"1,025","1,704","1,170","1,000",924,809,558,360,0
MS,28,State Senate District 3,"=""28003""","6,990",56,"6,990","18,635,647","1,986","1,434,040","4,459","5,797,561",261,176,122,"6,834","31,698,277",79,"143,595","6,299",0,"3,514","1,968","4,929",20,"3,970","2,633",0,"1,660",360,"1,021","1,410",972,824,729,643,388,265,0
MS,28,State Senate District 4,"=""28004""","6,803",30,"6,803","18,412,891","1,695","1,228,455","4,288","5,498,208",175,163,126,"6,626","30,320,472",136,"152,126","6,011",0,"3,766","1,935","4,825",0,"4,287","2,175",0,"1,729",395,"1,040","1,589","1,028",704,594,504,335,308,0
MS,28,State Senate District 5,"=""28005""","6,556",0,"6,556","16,982,955","1,788","1,350,791","4,095","5,183,325",166,117,85,"6,361","28,755,414",119,"168,892","5,859",0,"3,264","1,766","4,723",0,"3,905","2,258",0,"1,590",395,994,"1,346",922,675,644,535,380,346,0
MS,28,State Senate District 6,"=""28006""","6,767",50,"6,767","17,663,204","1,704","1,251,263","4,288","5,320,298",398,292,168,"6,622","29,988,547",106,"113,024","6,186",0,"3,511","2,814","3,807",104,"3,330","2,983",0,"1,321",483,"1,097","1,449",962,736,711,560,379,244,0
MS,28,State Senate District 7,"=""28007""","7,588",46,"7,588","20,654,367","1,934","1,344,565","4,862","5,942,918",355,310,158,"7,456","34,448,107",70,"111,247","6,961",0,"4,081","3,170","4,294",52,"3,718","3,396",0,"1,371",442,"1,141","1,682","1,217",961,735,583,355,227,0
MS,28,State Senate District 8,"=""28008""","7,847",12,"7,847","21,334,745","2,050","1,443,056","4,891","6,009,422",295,258,149,"7,686","35,259,640",60,"126,345","7,010",0,"3,776","3,095","4,679",14,"3,869","3,476",0,"1,653",464,"1,114","1,652","1,175",980,834,627,361,181,0
MS,28,State Senate District 9,"=""28009""","5,952",74,"5,952","15,799,812","1,262","887,420","3,600","4,493,060",346,296,226,"5,802","25,249,045",112,"132,417","5,311",0,"3,114","2,503","3,345",67,"2,943","2,559",0,"1,390",466,972,"1,456",956,627,488,363,303,172,0
MS,28,State Senate District 10,"=""28010""","7,630",69,"7,630","21,955,697","1,639","1,102,217","4,808","6,129,256",492,395,149,"7,473","34,204,248",117,"148,779","6,866",0,"4,690","2,517","5,029",0,"4,274","2,948",0,"2,299",405,"1,137","1,865","1,249",904,692,514,367,185,0
MS,28,State Senate District 11,"=""28011""","11,073",146,"11,073","35,481,566","2,010","1,258,081","7,476","9,526,717",565,617,145,"10,946","53,211,283",52,"89,411","10,173",0,"6,999","4,761","5,937",276,"6,210","4,426",0,"2,437",433,"1,619","3,071","2,140","1,262",910,681,356,134,0
MS,28,State Senate District 12,"=""28012""","9,838",223,"9,838","31,444,365","1,845","1,234,664","6,509","8,003,684",324,440,192,"9,714","45,959,615",85,"106,738","9,077",22,"5,972","4,454","4,755",489,"5,455","3,952",0,"1,998",444,"1,508","2,830","1,685",963,658,516,285,157,0
MS,28,State Senate District 13,"=""28013""","9,664",94,"9,664","30,145,945","1,749","1,120,599","6,304","7,842,407",358,701,161,"9,570","46,154,792",35,"66,967","8,954",15,"5,915","4,313","4,955",255,"4,746","4,484",0,"1,946",370,"1,416","2,689","1,835","1,056",859,545,214,71,0
MS,28,State Senate District 14,"=""28014""","7,780",66,"7,780","22,685,361","1,697","1,145,866","4,982","6,120,109",283,302,98,"7,643","36,090,702",46,"121,058","7,024",0,"4,513","3,525","4,074",105,"3,579","3,837",0,"1,503",251,"1,015","1,974","1,336",853,592,437,275,107,0
