"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
GA,13,State Senate District 19,"=""13019""","20,484",223,"20,484","59,005,978","4,743","3,350,759","13,869","18,227,208",938,698,505,"20,110","93,198,156",227,"338,002","18,434",0,"11,273","8,431","11,869",80,"10,400","8,893",0,"5,110","1,109","3,229","4,899","3,096","2,024","1,873","1,376",857,753,0
GA,13,State Senate District 20,"=""13020""","19,451",234,"19,451","53,736,660","4,228","2,921,481","12,649","16,202,930","1,307","1,219",700,"19,061","85,909,661",334,"333,615","17,828",0,"11,005","8,873","10,347",179,"10,865","7,435",0,"5,192","1,243","3,108","4,758","2,908","2,044","1,684","1,380",950,802,0
GA,13,State Senate District 21,"=""13021""","9,209",151,"9,209","20,753,358","2,337","1,817,786","5,122","6,633,767",669,556,541,"8,546","32,846,223",662,"755,804","7,661",0,"3,043","4,539","4,497",105,"5,818","2,668",0,"3,426",843,"1,493","1,875","1,078",869,858,806,691,597,0
GA,13,State Senate District 22,"=""13022""","24,989",367,"24,989","71,798,271","4,733","3,090,103","16,562","21,162,537","1,516","1,517",856,"24,642","110,480,719",331,"280,830","23,191",310,"14,127","12,065","12,252",629,"12,746","10,695",0,"6,042","1,642","4,355","6,777","3,944","2,649","2,085","1,567","1,025",642,0
GA,13,State Senate District 23,"=""13023""","22,552",198,"22,552","62,972,551","5,059","3,438,460","14,599","18,579,547","1,572","1,203",530,"22,068","98,689,614",335,"418,418","20,516",25,"12,214","9,310","12,934",163,"11,337","9,844",0,"5,464","1,297","3,515","5,251","3,616","2,431","1,973","1,635","1,064",720,0
GA,13,State Senate District 24,"=""13024""","15,576",65,"15,576","39,488,245","3,998","2,947,825","9,516","12,224,193",865,783,580,"15,057","64,951,200",408,"487,568","13,974",0,"7,271","7,281","8,072",155,"8,150","6,370",0,"4,028","1,039","2,343","3,308","2,113","1,698","1,440","1,278",871,773,0
GA,13,State Senate District 25,"=""13025""","19,586",215,"19,586","55,278,417","4,187","2,781,084","12,486","15,859,168","1,060",940,483,"19,128","85,098,792",371,"409,077","17,543",0,"11,208","9,460","9,890",85,"11,563","6,947",0,"5,885","1,140","3,016","4,819","3,128","2,232","1,833","1,264",799,529,1
GA,13,State Senate District 26,"=""13026""","25,419",345,"25,419","77,535,330","4,280","2,680,562","16,672","21,386,217","1,447","1,309",558,"25,094","114,689,646",199,"269,085","23,587",0,"16,614","10,737","14,334",246,"15,573","8,580",0,"7,502","1,311","4,462","7,191","4,080","2,821","2,137","1,357",701,450,0
GA,13,State Senate District 27,"=""13027""","8,178",135,"8,178","18,716,368","2,091","1,607,434","4,541","6,103,480",490,436,426,"7,620","29,548,356",557,"585,704","6,765",0,"2,549","3,725","4,383",17,"5,294","2,332",0,"3,129",733,"1,340","1,588",989,828,770,685,616,591,4
GA,13,State Senate District 28,"=""13028""","16,745",178,"16,745","45,803,799","3,751","2,782,753","10,426","13,719,581","1,155","1,073",580,"16,290","72,620,614",398,"429,596","15,248",0,"9,224","6,880","9,627",138,"10,661","5,200",0,"5,289","1,007","2,610","3,879","2,672","1,694","1,548","1,278",921,835,0
GA,13,State Senate District 29,"=""13029""","20,320",180,"20,320","56,473,984","4,234","2,932,876","12,662","16,617,860","1,639","1,874",575,"19,906","94,544,280",259,"353,474","18,746",0,"12,517","6,249","13,597",306,"13,702","5,737",0,"6,034","1,012","2,857","4,573","3,639","2,317","1,991","1,501","1,040",698,0
GA,13,State Senate District 30,"=""13030""","17,850",243,"17,850","48,165,710","4,222","3,119,447","11,513","15,385,297","1,136","1,052",643,"17,365","76,243,655",466,"454,086","16,249",7,"8,929","8,558","9,167",87,"10,524","6,303",0,"5,796","1,282","2,813","4,067","2,621","1,813","1,553","1,477","1,072",969,4
GA,13,State Senate District 31,"=""13031""","17,056",168,"17,056","44,672,593","4,548","3,466,249","11,026","14,505,272","1,030",932,578,"16,525","71,599,708",495,"506,669","15,326",0,"8,635","7,879","9,053",82,"10,043","6,032",0,"5,400","1,159","2,584","3,653","2,298","1,741","1,659","1,603","1,183","1,085",19
GA,13,State Senate District 32,"=""13032""","9,563",192,"9,563","21,475,265","1,875","1,321,351","5,002","6,379,863",697,746,633,"8,880","33,453,363",682,"615,763","8,014",13,"3,712","4,689","4,753",111,"6,260","2,595",0,"3,817",946,"1,793","2,319","1,241",878,805,686,488,383,0
GA,13,State Senate District 33,"=""13033""","19,150",425,"19,150","52,783,951","3,931","2,651,719","12,242","16,450,329","1,395","1,347",907,"18,374","79,933,630",761,"678,798","16,987",9,"9,290","8,130","10,794",194,"12,503","5,600",0,"7,569","1,277","3,192","4,723","2,992","2,020","1,726","1,362",954,689,0
GA,13,State Senate District 34,"=""13034""","29,357",516,"29,357","88,132,103","5,204","3,282,030","19,640","26,062,374","2,022","2,163","1,077","28,614","132,023,423",731,"680,684","26,978",65,"17,087","11,834","17,204",305,"19,506","8,692",0,"11,543","1,527","5,017","7,869","5,302","3,196","2,511","1,904","1,175",692,0
GA,13,State Senate District 35,"=""13035""","25,351",372,"25,351","72,532,402","5,283","3,541,138","16,973","22,276,269","2,313","2,140","1,193","24,861","113,920,650",484,"403,594","23,735",32,"14,518","11,177","13,922",241,"16,511","7,731",0,"9,552","1,432","3,960","6,172","4,135","2,774","2,383","2,018","1,397",888,0
GA,13,State Senate District 36,"=""13036""","24,128",393,"24,128","70,975,173","3,147","1,829,335","15,159","19,321,399","1,155","1,271",710,"23,549","101,505,452",516,"383,803","22,261",27,"14,995","10,112","13,329",570,"14,959","7,610",0,"9,015","1,797","5,232","7,747","3,910","2,030","1,397",904,493,185,0
GA,13,State Senate District 37,"=""13037""","12,273",194,"12,273","29,764,004","2,784","2,040,859","7,083","9,306,120",978,"1,026",776,"11,664","47,075,383",600,"607,271","10,692",0,"4,908","6,085","6,023",129,"7,895","3,498",0,"4,537",977,"1,968","2,743","1,604","1,229","1,150","1,041",779,653,0
GA,13,State Senate District 38,"=""13038""","22,756",403,"22,756","67,524,632","3,724","2,331,683","14,933","19,506,833","1,406","1,488",851,"22,275","99,949,417",471,"340,739","21,112",57,"13,653","9,356","12,974",410,"14,475","7,208",0,"8,683","1,444","4,267","6,613","3,891","2,282","1,702","1,210",788,404,0
GA,13,State Senate District 39,"=""13039""","23,765",389,"23,765","68,990,032","3,452","2,067,903","14,964","19,156,074","1,375","1,493",844,"23,258","101,266,264",477,"354,048","22,046",52,"14,689","9,983","13,252",456,"15,065","7,373",0,"8,987","1,618","4,861","7,089","3,957","2,199","1,624","1,085",648,271,0
GA,13,State Senate District 40,"=""13040""","12,736",464,"12,736","31,179,920","2,378","1,551,987","7,184","9,470,515",756,896,605,"11,756","46,738,001",932,"814,954","10,575",0,"4,821","5,012","7,415",207,"8,362","3,525",0,"5,271","1,091","2,331","3,246","1,933","1,177","1,033",811,513,381,0
GA,13,State Senate District 41,"=""13041""","28,716","1,200","28,716","82,766,389","4,845","3,018,484","18,370","25,467,584","1,526","2,120",961,"27,355","126,232,078","1,315","1,218,962","24,904",47,"13,770","9,683","18,688",314,"18,717","8,605",0,"11,219","1,878","4,845","7,185","4,790","3,591","2,527","1,772","1,067",734,7
GA,13,State Senate District 42,"=""13042""","11,978",303,"11,978","28,942,810","1,817","1,213,314","6,320","8,122,488",638,748,672,"11,341","43,710,366",610,"450,892","10,433",14,"5,584","5,228","6,477",204,"7,371","3,704",0,"4,370","1,182","2,529","3,317","1,666","1,022",839,648,415,180,0
GA,13,State Senate District 43,"=""13043""","24,494",345,"24,494","70,451,632","4,945","3,426,048","16,220","21,343,895","2,066","1,888","1,164","23,926","108,578,918",561,"475,567","22,714",9,"13,913","11,174","13,078",219,"15,628","7,808",0,"9,192","1,456","3,811","5,954","3,984","2,729","2,220","1,936","1,325",880,0
GA,13,State Senate District 44,"=""13044""","27,306",439,"27,306","79,409,535","4,924","3,150,816","17,873","23,533,535","2,090","2,105","1,158","26,522","120,471,105",771,"769,213","25,062",27,"15,662","11,585","15,415",227,"18,004","8,122",0,"10,738","1,507","4,638","7,266","4,612","2,990","2,355","1,862","1,241",714,0
GA,13,State Senate District 45,"=""13045""","13,361",248,"13,361","33,512,563","3,304","2,448,664","8,043","10,918,030",845,973,724,"12,416","51,587,679",932,"1,049,272","11,272",0,"4,252","5,849","7,361",134,"9,045","3,579",0,"5,517","1,002","1,905","2,678","1,826","1,414","1,298","1,217",933,918,12
GA,13,State Senate District 46,"=""13046""","16,330",242,"16,330","42,372,344","3,623","2,552,782","9,904","12,829,909",989,918,748,"15,804","65,593,256",481,"427,205","14,659",0,"7,975","8,185","7,813",254,"9,473","5,692",0,"4,960","1,224","2,876","3,800","2,214","1,789","1,384","1,160",825,701,14
GA,13,State Senate District 47,"=""13047""","17,257",185,"17,257","44,623,067","4,301","3,166,776","10,771","14,149,889",985,808,639,"16,702","70,932,239",511,"535,133","15,467",0,"8,073","8,707","8,268",170,"9,685","6,345",0,"4,882","1,370","2,725","3,757","2,358","1,920","1,593","1,367","1,002","1,004",0
GA,13,State Senate District 48,"=""13048""","13,680",374,"13,680","33,726,287","2,974","2,127,620","7,779","10,180,898",952,"1,085",747,"12,558","50,543,558","1,096","1,145,439","11,403",0,"4,543","5,445","8,068",130,"9,422","3,538",0,"6,029",976,"2,184","2,934","1,964","1,446","1,323","1,112",844,639,6
GA,13,State Senate District 49,"=""13049""","17,412",377,"17,412","46,447,762","4,572","3,172,148","11,511","16,065,746",869,716,439,"16,769","75,617,794",610,"583,645","15,396",0,"6,933","6,894","10,423",8,"9,852","6,451",0,"4,882","1,121","2,540","3,503","2,569","2,204","1,750","1,494","1,067",978,16
GA,13,State Senate District 50,"=""13050""","16,828",43,"16,828","42,677,456","4,264","3,151,920","10,380","13,850,069",465,275,268,"16,129","69,097,697",508,"584,217","14,721",0,"7,316","6,678","9,990",21,"8,811","6,703",0,"4,679","1,324","2,668","3,497","2,239","1,739","1,522","1,351",895,941,0
GA,13,State Senate District 51,"=""13051""","15,555",73,"15,555","38,547,668","3,517","2,644,295","9,124","11,929,841",431,359,356,"14,670","58,285,951",799,"782,541","13,161",0,"7,275","5,988","9,423",53,"9,783","4,662",0,"5,514","1,468","2,521","3,579","2,168","1,367","1,233",979,803,849,1
GA,13,State Senate District 52,"=""13052""","18,657",269,"18,657","50,973,050","4,673","3,355,161","12,161","16,075,786",934,714,457,"18,219","79,352,858",372,"369,956","16,830",0,"9,588","7,827","10,647",111,"11,079","6,445",0,"4,966","1,131","2,939","4,170","2,645","2,082","1,751","1,388",959,838,19
GA,13,State Senate District 53,"=""13053""","16,765",133,"16,765","41,546,409","4,579","3,417,958","10,279","13,212,759",693,499,411,"16,220","68,519,063",457,"471,687","15,026",0,"8,087","8,104","8,533",70,"8,910","6,649",0,"3,988","1,401","2,792","3,335","2,122","1,729","1,689","1,385","1,041",960,0
GA,13,State Senate District 54,"=""13054""","19,694",369,"19,694","52,398,020","6,254","4,621,397","13,207","18,184,127",854,477,355,"19,192","85,908,806",435,"461,629","17,431",0,"8,982","7,374","12,106",111,"10,520","8,034",0,"4,028","1,215","2,508","3,559","2,581","2,317","2,438","1,977","1,456","1,176",34
GA,13,State Senate District 55,"=""13055""","23,966",384,"23,966","67,081,188","4,847","3,276,021","15,465","20,499,220","2,006","2,093","1,233","23,210","104,202,343",752,"650,882","21,810",35,"12,621","10,412","13,271",274,"16,011","6,902",0,"9,560","1,462","3,870","5,686","3,842","2,527","2,307","1,906","1,325",918,10
GA,13,State Senate District 56,"=""13056""","9,672",241,"9,672","21,877,577","2,022","1,441,800","5,224","6,652,602",750,741,574,"8,975","34,399,896",681,"617,572","8,163",0,"3,664","4,538","4,843",189,"6,235","2,699",0,"3,683",932,"1,725","2,173","1,251",906,856,729,538,392,0
