"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State Senate District 20,"=""45020""","8,359",91,"8,359","19,467,863","1,945","1,387,038","4,799","5,956,851",727,596,563,"8,102","31,375,477",248,"225,198","7,441",69,"4,020","4,556","3,589",204,"4,604","3,109",0,"1,676",738,"1,469","1,876","1,098",896,802,619,415,331,0
SC,45,State Senate District 21,"=""45021""","10,244",121,"10,244","26,275,776","2,186","1,453,079","6,261","7,767,299",736,605,465,"10,027","40,933,090",190,"154,033","9,240",58,"5,377","5,242","4,670",272,"5,545","3,950",0,"1,994",903,"1,814","2,404","1,479","1,132",926,729,395,254,0
SC,45,State Senate District 22,"=""45022""","10,520",88,"10,520","26,100,708","2,864","2,086,203","6,741","8,757,980","1,305","1,023",754,"10,273","44,366,896",244,"216,192","9,542",50,"5,158","5,740","4,454",280,"5,835","4,060",0,"2,279",737,"1,475","1,951","1,434","1,249","1,211",993,735,621,0
SC,45,State Senate District 23,"=""45023""","9,963",91,"9,963","25,236,751","2,696","2,081,648","6,263","8,038,393",657,455,483,"9,655","40,448,510",307,"291,972","8,764",82,"4,709","5,022","4,829",86,"5,423","3,876",0,"2,246",802,"1,502","2,079","1,370","1,085",965,884,627,618,0
SC,45,State Senate District 24,"=""45024""","8,974",103,"8,974","22,709,854","2,045","1,493,948","5,471","6,798,998",488,396,314,"8,666","35,556,534",262,"267,760","7,976",0,"4,360","3,838","4,827",195,"4,819","3,484",0,"2,013",672,"1,606","2,177","1,262",860,754,610,427,350,0
SC,45,State Senate District 25,"=""45025""","9,150",80,"9,150","23,410,015","2,288","1,655,883","5,618","7,058,818",473,404,267,"8,873","36,834,116",184,"260,261","8,037",0,"4,689","3,783","5,188",65,"4,702","3,806",0,"2,012",634,"1,479","1,945","1,253",936,803,689,454,355,0
SC,45,State Senate District 26,"=""45026""","10,798",102,"10,798","27,282,099","2,495","1,767,682","6,558","8,224,062",568,456,348,"10,493","42,338,541",240,"260,756","9,481",23,"5,386","5,006","5,582",119,"5,684","4,288",0,"2,218",938,"1,907","2,436","1,523","1,140",954,742,486,360,0
SC,45,State Senate District 27,"=""45027""","11,002",92,"11,002","28,527,057","2,789","1,963,207","6,813","8,437,276",481,375,238,"10,760","45,277,001",149,"206,727","9,639",47,"5,967","3,709","7,061",120,"5,920","4,364",0,"2,209",778,"1,864","2,447","1,627","1,192",988,782,533,442,0
SC,45,State Senate District 28,"=""45028""","12,539",80,"12,539","31,174,595","2,662","1,829,565","7,340","8,841,301",456,407,343,"12,121","48,981,782",327,"329,651","10,991",19,"6,009","6,490","5,792",180,"6,354","5,074",0,"2,574","1,074","2,302","3,077","1,908","1,240",976,710,482,385,0
SC,45,State Senate District 29,"=""45029""","12,866",153,"12,866","34,420,682","2,819","1,896,994","7,971","9,557,780",647,532,206,"12,653","53,634,145",163,"158,039","11,382",42,"7,713","4,568","7,974",221,"6,146","5,816",0,"2,202",981,"2,092","3,049","2,059","1,467","1,163",810,581,329,0
SC,45,State Senate District 30,"=""45030""","15,145",132,"15,145","42,425,365","3,112","2,033,129","9,601","11,567,250",697,541,263,"14,914","64,690,177",156,"154,218","13,594",96,"8,840","6,871","7,855",248,"7,861","6,387",0,"2,947","1,076","2,734","3,702","2,475","1,767","1,218",908,501,313,0
SC,45,State Senate District 31,"=""45031""","11,639",117,"11,639","30,864,650","2,620","1,778,124","7,275","8,929,159",774,627,358,"11,379","47,873,972",207,"195,858","10,302",79,"6,288","4,977","6,436",174,"6,230","4,688",0,"2,552",854,"2,009","2,765","1,698","1,350","1,082",805,535,384,0
SC,45,State Senate District 32,"=""45032""","14,170",171,"14,170","39,487,430","2,856","1,869,519","8,907","10,774,032",559,607,309,"13,912","59,057,651",200,"202,164","12,613",55,"8,138","5,637","8,276",196,"6,560","6,653",0,"3,024",971,"2,535","3,735","2,396","1,485","1,077",736,501,330,0
SC,45,State Senate District 33,"=""45033""","12,055",171,"12,055","27,827,125","2,392","1,637,910","6,581","8,076,808",528,468,537,"11,626","43,699,197",416,"398,684","10,505",2,"5,220","6,459","5,341",242,"6,253","4,501",0,"2,670","1,231","2,401","3,066","1,681","1,092",870,689,537,411,0
SC,45,State Senate District 34,"=""45034""","9,160",41,"9,160","19,876,217","1,952","1,405,231","4,648","5,638,680",420,337,486,"8,697","31,253,670",430,"401,462","7,665",0,"3,472","4,911","4,030",200,"4,891","3,300",0,"2,290",921,"1,778","2,220","1,273",880,690,583,407,341,0
SC,45,State Senate District 35,"=""45035""","12,152",98,"12,152","32,320,086","3,033","2,140,463","7,780","9,872,644",852,706,535,"11,877","51,930,814",240,"226,546","11,074",15,"6,445","5,704","6,093",313,"6,690","4,766",0,"2,578",856,"1,884","2,613","1,820","1,444","1,203",987,697,530,0
