"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
ND,38,State Senate District 1,"=""38001""","1,098",44,"1,098","2,313,282",341,"276,136",607,"733,457",55,44,72,"1,070","4,570,020",25,"27,674",970,0,514,522,525,21,469,455,0,184,94,160,237,101,114,99,91,68,44,0
ND,38,State Senate District 2,"=""38002""",633,12,633,"1,430,065",180,"156,031",346,"485,066",15,12,19,608,"2,733,477",7,"24,166",494,0,203,260,280,6,266,221,0,93,25,43,80,27,30,27,24,18,12,0
ND,38,State Senate District 3,"=""38003""",881,12,881,"1,797,287",290,"235,042",491,"586,804",76,26,80,860,"3,564,162",18,"26,711",781,0,346,447,372,59,426,378,0,116,84,147,161,82,73,88,69,62,48,0
ND,38,State Senate District 4,"=""38004""",784,0,784,"1,967,523",274,"279,696",493,"692,758",1,0,2,758,"3,874,979",0,"32,665",676,0,304,197,369,75,328,318,0,68,25,55,66,41,37,29,32,28,31,0
ND,38,State Senate District 5,"=""38005""","1,076",13,"1,076","2,188,150",322,"259,345",580,"693,370",88,30,95,"1,044","4,184,731",28,"41,253",943,0,452,532,453,82,518,459,0,144,106,188,196,100,91,103,84,71,54,0
ND,38,State Senate District 6,"=""38006""",630,0,630,"1,368,705",181,"160,964",310,"466,943",21,0,30,579,"2,545,688",0,"34,295",442,0,118,143,280,1,241,140,0,130,30,34,33,1,26,1,1,1,0,0
ND,38,State Senate District 7,"=""38007""",578,10,578,"1,147,051",193,"150,413",315,"360,494",61,23,81,555,"2,202,095",24,"28,159",481,0,202,281,270,28,292,243,0,104,67,89,111,57,58,62,60,45,29,0
ND,38,State Senate District 8,"=""38008""",533,4,533,"1,083,799",164,"154,693",256,"367,933",18,7,24,500,"2,079,706",7,"41,709",405,0,104,210,229,8,251,148,0,76,19,25,54,16,17,18,17,13,9,0
ND,38,State Senate District 9,"=""38009""","1,905",39,"1,905","4,875,870",676,"538,600","1,293","1,630,542",58,0,27,"1,861","8,756,336",0,"36,972","1,596",0,762,437,936,492,977,871,0,288,191,268,261,199,197,222,142,120,85,0
ND,38,State Senate District 10,"=""38010""",539,0,539,"1,216,537",169,"159,720",268,"398,336",0,0,0,487,"2,305,406",0,"62,988",380,0,118,220,230,0,201,213,0,71,0,23,0,0,21,0,0,0,0,0
ND,38,State Senate District 11,"=""38011""","1,441",71,"1,441","3,109,736",392,"289,931",802,"1,010,173",122,77,150,"1,399","5,606,540",36,"41,717","1,179",0,409,573,759,103,880,436,0,182,135,234,278,164,155,150,125,87,54,0
ND,38,State Senate District 12,"=""38012""",882,0,882,"1,636,054",240,"198,466",415,"501,079",78,22,73,846,"3,096,256",35,"41,294",689,0,245,424,399,45,324,380,0,131,150,142,145,81,86,84,65,58,39,0
ND,38,State Senate District 13,"=""38013""",901,12,901,"1,920,128",281,"215,269",505,"645,732",126,56,122,875,"3,649,955",26,"32,987",782,0,268,442,409,51,528,315,0,143,83,142,146,96,99,114,98,68,53,0
ND,38,State Senate District 14,"=""38014""",638,0,638,"1,343,524",155,"142,329",313,"458,713",0,0,22,565,"2,286,628",0,"62,419",433,0,97,115,380,0,283,168,0,175,43,60,35,22,0,29,0,0,0,0
ND,38,State Senate District 15,"=""38015""",868,0,868,"1,941,062",267,"204,344",512,"593,369",73,0,69,838,"3,623,669",23,"33,612",728,0,386,379,440,44,328,458,0,120,76,160,139,94,72,83,67,42,38,0
ND,38,State Senate District 16,"=""38016""","1,214",46,"1,214","2,605,477",355,"263,037",679,"855,630",131,73,147,"1,179","4,797,835",34,"36,302","1,020",0,361,523,609,82,726,399,0,173,115,198,227,138,136,138,119,83,57,0
ND,38,State Senate District 17,"=""38017""",877,27,877,"1,748,035",245,"197,539",460,"551,376",77,56,100,856,"3,350,752",21,"15,910",759,0,301,466,367,44,395,398,0,100,104,155,185,86,77,83,80,62,42,0
ND,38,State Senate District 18,"=""38018""",988,24,988,"2,017,722",287,"226,531",537,"690,145",87,64,117,965,"3,966,775",23,"20,645",858,0,351,536,385,67,453,450,0,115,114,171,193,92,91,94,90,74,55,0
ND,38,State Senate District 19,"=""38019""",815,0,815,"1,727,013",263,"247,389",433,"617,984",36,0,34,780,"3,401,341",0,"32,279",644,0,279,391,337,23,345,358,0,139,62,80,94,46,50,47,48,38,39,0
ND,38,State Senate District 20,"=""38020""",656,0,656,"1,525,746",223,"202,091",404,"631,674",33,19,33,638,"3,258,029",0,"21,743",572,0,129,332,216,32,208,274,0,42,1,2,3,1,18,33,26,34,30,0
ND,38,State Senate District 21,"=""38021""","1,239",47,"1,239","2,475,881",313,"231,990",628,"786,479",101,69,135,"1,203","4,497,038",32,"32,312",998,0,363,559,563,86,686,396,0,160,136,221,249,131,126,118,104,71,48,0
ND,38,State Senate District 22,"=""38022""",582,4,582,"1,381,309",186,"161,924",321,"482,070",56,18,55,555,"2,638,062",9,"45,158",489,0,155,263,275,16,319,212,0,83,26,44,46,30,31,36,31,22,17,0
ND,38,State Senate District 23,"=""38023""","1,029",0,"1,029","2,654,384",270,"266,755",639,"964,634",0,0,0,996,"4,925,191",0,"41,256",792,0,492,238,508,42,317,473,0,30,100,105,69,35,66,28,37,26,0,0
ND,38,State Senate District 24,"=""38024""",694,0,694,"1,445,527",191,"175,525",336,"463,695",34,0,50,658,"2,667,632",0,"34,083",541,0,136,271,354,0,298,218,0,135,91,102,102,47,39,36,37,24,33,0
ND,38,State Senate District 25,"=""38025""",689,0,689,"1,596,528",205,"171,474",390,"557,468",64,23,66,664,"3,057,682",0,"21,742",603,0,265,281,345,0,295,285,0,104,44,76,76,60,61,55,51,40,39,0
ND,38,State Senate District 26,"=""38026""",539,0,539,"1,134,230",146,"128,414",268,"385,944",21,0,22,493,"2,140,299",0,"36,365",430,0,93,135,292,0,246,157,0,122,0,20,27,23,0,0,0,0,0,0
ND,38,State Senate District 27,"=""38027""",987,31,987,"2,076,909",320,"242,633",560,"702,529",136,76,147,950,"3,969,040",36,"42,041",844,0,305,440,488,58,582,348,0,159,85,142,176,106,114,109,105,80,57,0
ND,38,State Senate District 28,"=""38028""",600,0,600,"1,264,777",156,"141,885",278,"467,990",5,2,6,510,"2,192,988",2,"61,648",349,0,57,132,326,3,346,62,0,179,7,10,51,7,6,6,6,4,3,0
ND,38,State Senate District 29,"=""38029""",516,0,516,"1,202,250",138,"126,045",256,"376,208",23,6,22,489,"2,113,650",10,"33,783",382,0,112,197,247,13,216,166,0,78,39,65,68,25,47,25,19,18,12,0
ND,38,State Senate District 30,"=""38030""",879,7,879,"1,582,917",247,"202,378",426,"505,426",74,30,95,850,"3,032,160",26,"31,860",696,0,323,462,366,43,409,376,0,115,151,146,162,77,68,74,72,53,40,0
ND,38,State Senate District 31,"=""38031""","1,109",0,"1,109","2,604,142",319,"287,103",669,"926,131",35,11,44,"1,076","4,868,224",10,"41,079",891,0,529,350,596,39,460,497,0,109,95,165,114,73,74,87,69,56,19,0
ND,38,State Senate District 32,"=""38032""","1,014",2,"1,014","2,106,032",330,"254,877",569,"683,283",90,34,116,976,"3,954,973",38,"44,211",864,0,416,486,467,61,492,437,0,159,122,174,171,116,101,103,107,67,47,0
